'Time and date','II','V','ABP','PAP','PLETH','RESP'
'[12:41:13.188 20/07/1995]',-0.103,0.036,79.190,33.392,-0.382,-0.526
'[12:41:13.190 20/07/1995]',-0.103,0.027,79.190,33.392,-0.382,-0.526
'[12:41:13.192 20/07/1995]',-0.103,0.027,82.715,34.271,-0.382,-0.525
'[12:41:13.194 20/07/1995]',-0.082,0.027,82.715,34.271,-0.382,-0.525
'[12:41:13.196 20/07/1995]',-0.082,0.027,82.715,34.271,-0.382,-0.525
'[12:41:13.198 20/07/1995]',-0.082,0.027,82.715,34.271,-0.382,-0.525
'[12:41:13.200 20/07/1995]',-0.082,0.027,87.889,34.573,-0.388,-0.523
'[12:41:13.202 20/07/1995]',-0.082,0.027,87.889,34.573,-0.388,-0.523
'[12:41:13.204 20/07/1995]',-0.082,0.027,87.889,34.573,-0.388,-0.523
'[12:41:13.206 20/07/1995]',-0.082,0.027,87.889,34.573,-0.388,-0.523
'[12:41:13.208 20/07/1995]',-0.082,0.027,94.263,34.271,-0.391,-0.521
'[12:41:13.210 20/07/1995]',-0.082,0.027,94.263,34.271,-0.391,-0.521
'[12:41:13.212 20/07/1995]',-0.082,0.027,94.263,34.271,-0.391,-0.521
'[12:41:13.214 20/07/1995]',-0.082,0.027,94.263,34.271,-0.391,-0.521
'[12:41:13.216 20/07/1995]',-0.082,0.027,100.412,33.342,-0.388,-0.519
'[12:41:13.218 20/07/1995]',-0.082,0.027,100.412,33.342,-0.388,-0.519
'[12:41:13.220 20/07/1995]',-0.082,0.027,100.412,33.342,-0.388,-0.519
'[12:41:13.222 20/07/1995]',-0.082,0.018,100.412,33.342,-0.388,-0.519
'[12:41:13.224 20/07/1995]',-0.082,0.018,105.512,32.161,-0.385,-0.516
'[12:41:13.226 20/07/1995]',-0.082,0.018,105.512,32.161,-0.385,-0.516
'[12:41:13.228 20/07/1995]',-0.082,0.018,105.512,32.161,-0.385,-0.516
'[12:41:13.230 20/07/1995]',-0.082,0.018,105.512,32.161,-0.385,-0.516
'[12:41:13.232 20/07/1995]',-0.082,0.018,109.261,31.206,-0.376,-0.513
'[12:41:13.234 20/07/1995]',-0.061,0.018,109.261,31.206,-0.376,-0.513
'[12:41:13.236 20/07/1995]',-0.061,0.009,109.261,31.206,-0.376,-0.513
'[12:41:13.238 20/07/1995]',-0.061,0.018,109.261,31.206,-0.376,-0.513
'[12:41:13.240 20/07/1995]',-0.061,0.027,111.961,30.678,-0.360,-0.509
'[12:41:13.242 20/07/1995]',-0.082,0.018,111.961,30.678,-0.360,-0.509
'[12:41:13.244 20/07/1995]',-0.082,0.018,111.961,30.678,-0.360,-0.509
'[12:41:13.246 20/07/1995]',-0.082,0.027,111.961,30.678,-0.360,-0.509
'[12:41:13.248 20/07/1995]',-0.103,0.027,114.361,30.503,-0.333,-0.505
'[12:41:13.250 20/07/1995]',-0.103,0.027,114.361,30.503,-0.333,-0.505
'[12:41:13.252 20/07/1995]',-0.103,0.018,114.361,30.503,-0.333,-0.505
'[12:41:13.254 20/07/1995]',-0.103,0.027,114.361,30.503,-0.333,-0.505
'[12:41:13.256 20/07/1995]',-0.103,0.018,116.835,30.628,-0.292,-0.501
'[12:41:13.258 20/07/1995]',-0.103,0.018,116.835,30.628,-0.292,-0.501
'[12:41:13.260 20/07/1995]',-0.103,0.027,116.835,30.628,-0.292,-0.501
'[12:41:13.262 20/07/1995]',-0.103,0.018,116.835,30.628,-0.292,-0.501
'[12:41:13.264 20/07/1995]',-0.082,0.018,119.610,31.156,-0.243,-0.497
'[12:41:13.266 20/07/1995]',-0.082,0.018,119.610,31.156,-0.243,-0.497
'[12:41:13.268 20/07/1995]',-0.082,0.018,119.610,31.156,-0.243,-0.497
'[12:41:13.270 20/07/1995]',-0.082,0.018,119.610,31.156,-0.243,-0.497
'[12:41:13.272 20/07/1995]',-0.082,0.009,122.535,31.985,-0.178,-0.492
'[12:41:13.274 20/07/1995]',-0.082,0.009,122.535,31.985,-0.178,-0.492
'[12:41:13.276 20/07/1995]',-0.082,0.009,122.535,31.985,-0.178,-0.492
'[12:41:13.278 20/07/1995]',-0.061,0.009,122.535,31.985,-0.178,-0.492
'[12:41:13.280 20/07/1995]',-0.082,0.009,125.309,32.739,-0.108,-0.486
'[12:41:13.282 20/07/1995]',-0.082,0.009,125.309,32.739,-0.108,-0.486
'[12:41:13.284 20/07/1995]',-0.082,0.009,125.309,32.739,-0.108,-0.486
'[12:41:13.286 20/07/1995]',-0.082,0.009,125.309,32.739,-0.108,-0.486
'[12:41:13.288 20/07/1995]',-0.082,0.001,127.634,33.266,-0.031,-0.481
'[12:41:13.290 20/07/1995]',-0.082,0.001,127.634,33.266,-0.031,-0.481
'[12:41:13.292 20/07/1995]',-0.082,0.009,127.634,33.266,-0.031,-0.481
'[12:41:13.294 20/07/1995]',-0.082,0.009,127.634,33.266,-0.031,-0.481
'[12:41:13.296 20/07/1995]',-0.082,0.001,129.584,33.618,0.055,-0.475
'[12:41:13.298 20/07/1995]',-0.082,0.001,129.584,33.618,0.055,-0.475
'[12:41:13.300 20/07/1995]',-0.061,0.001,129.584,33.618,0.055,-0.475
'[12:41:13.302 20/07/1995]',-0.061,0.001,129.584,33.618,0.055,-0.475
'[12:41:13.304 20/07/1995]',-0.061,0.001,130.934,33.618,0.136,-0.468
'[12:41:13.306 20/07/1995]',-0.040,0.001,130.934,33.618,0.136,-0.468
'[12:41:13.308 20/07/1995]',-0.040,0.001,130.934,33.618,0.136,-0.468
'[12:41:13.310 20/07/1995]',-0.040,0.001,130.934,33.618,0.136,-0.468
'[12:41:13.312 20/07/1995]',-0.040,0.001,131.834,33.342,0.215,-0.460
'[12:41:13.314 20/07/1995]',-0.019,0.001,131.834,33.342,0.215,-0.460
'[12:41:13.316 20/07/1995]',-0.019,-0.008,131.834,33.342,0.215,-0.460
'[12:41:13.318 20/07/1995]',-0.019,-0.008,131.834,33.342,0.215,-0.460
'[12:41:13.320 20/07/1995]',-0.019,-0.008,132.358,32.739,0.289,-0.451
'[12:41:13.322 20/07/1995]',-0.019,-0.017,132.358,32.739,0.289,-0.451
'[12:41:13.324 20/07/1995]',-0.019,-0.008,132.358,32.739,0.289,-0.451
'[12:41:13.326 20/07/1995]',-0.019,-0.008,132.358,32.739,0.289,-0.451
'[12:41:13.328 20/07/1995]',0.002,-0.008,132.433,31.985,0.350,-0.442
'[12:41:13.330 20/07/1995]',0.002,-0.017,132.433,31.985,0.350,-0.442
'[12:41:13.332 20/07/1995]',0.002,-0.017,132.433,31.985,0.350,-0.442
'[12:41:13.334 20/07/1995]',0.002,-0.017,132.433,31.985,0.350,-0.442
'[12:41:13.336 20/07/1995]',0.002,-0.017,132.133,30.980,0.400,-0.432
'[12:41:13.338 20/07/1995]',0.002,-0.017,132.133,30.980,0.400,-0.432
'[12:41:13.340 20/07/1995]',0.002,-0.017,132.133,30.980,0.400,-0.432
'[12:41:13.342 20/07/1995]',0.002,-0.017,132.133,30.980,0.400,-0.432
'[12:41:13.344 20/07/1995]',0.002,-0.017,131.384,29.573,0.443,-0.422
'[12:41:13.346 20/07/1995]',0.002,-0.026,131.384,29.573,0.443,-0.422
'[12:41:13.348 20/07/1995]',0.002,-0.017,131.384,29.573,0.443,-0.422
'[12:41:13.350 20/07/1995]',0.002,-0.026,131.384,29.573,0.443,-0.422
'[12:41:13.352 20/07/1995]',0.002,-0.026,130.184,27.563,0.471,-0.412
'[12:41:13.354 20/07/1995]',0.022,-0.026,130.184,27.563,0.471,-0.412
'[12:41:13.356 20/07/1995]',0.022,-0.026,130.184,27.563,0.471,-0.412
'[12:41:13.358 20/07/1995]',0.022,-0.035,130.184,27.563,0.471,-0.412
'[12:41:13.360 20/07/1995]',0.043,-0.035,128.609,25.377,0.492,-0.402
'[12:41:13.362 20/07/1995]',0.043,-0.035,128.609,25.377,0.492,-0.402
'[12:41:13.364 20/07/1995]',0.022,-0.035,128.609,25.377,0.492,-0.402
'[12:41:13.366 20/07/1995]',0.022,-0.026,128.609,25.377,0.492,-0.402
'[12:41:13.368 20/07/1995]',0.022,-0.026,126.509,24.095,0.501,-0.391
'[12:41:13.370 20/07/1995]',0.002,-0.017,126.509,24.095,0.501,-0.391
'[12:41:13.372 20/07/1995]',0.002,-0.017,126.509,24.095,0.501,-0.391
'[12:41:13.374 20/07/1995]',0.002,-0.017,126.509,24.095,0.501,-0.391
'[12:41:13.376 20/07/1995]',0.002,-0.017,124.034,24.623,0.507,-0.380
'[12:41:13.378 20/07/1995]',0.002,-0.017,124.034,24.623,0.507,-0.380
'[12:41:13.380 20/07/1995]',0.002,-0.017,124.034,24.623,0.507,-0.380
'[12:41:13.382 20/07/1995]',0.002,-0.026,124.034,24.623,0.507,-0.380
'[12:41:13.384 20/07/1995]',0.002,-0.017,121.185,25.980,0.504,-0.368
'[12:41:13.386 20/07/1995]',0.002,-0.017,121.185,25.980,0.504,-0.368
'[12:41:13.388 20/07/1995]',0.002,-0.026,121.185,25.980,0.504,-0.368
'[12:41:13.390 20/07/1995]',0.022,-0.017,121.185,25.980,0.504,-0.368
'[12:41:13.392 20/07/1995]',0.022,-0.017,118.110,26.734,0.501,-0.356
'[12:41:13.394 20/07/1995]',0.022,-0.017,118.110,26.734,0.501,-0.356
'[12:41:13.396 20/07/1995]',0.022,-0.026,118.110,26.734,0.501,-0.356
'[12:41:13.398 20/07/1995]',0.022,-0.017,118.110,26.734,0.501,-0.356
'[12:41:13.400 20/07/1995]',0.002,-0.017,114.661,26.910,0.489,-0.345
'[12:41:13.402 20/07/1995]',0.002,-0.017,114.661,26.910,0.489,-0.345
'[12:41:13.404 20/07/1995]',0.002,-0.008,114.661,26.910,0.489,-0.345
'[12:41:13.406 20/07/1995]',0.002,-0.017,114.661,26.910,0.489,-0.345
'[12:41:13.408 20/07/1995]',0.002,-0.017,111.361,27.387,0.471,-0.333
'[12:41:13.410 20/07/1995]',0.002,-0.017,111.361,27.387,0.471,-0.333
'[12:41:13.412 20/07/1995]',0.002,-0.008,111.361,27.387,0.471,-0.333
'[12:41:13.414 20/07/1995]',0.002,-0.008,111.361,27.387,0.471,-0.333
'[12:41:13.416 20/07/1995]',0.002,-0.008,108.361,28.216,0.459,-0.322
'[12:41:13.418 20/07/1995]',0.002,-0.008,108.361,28.216,0.459,-0.322
'[12:41:13.420 20/07/1995]',0.002,-0.008,108.361,28.216,0.459,-0.322
'[12:41:13.422 20/07/1995]',0.002,-0.008,108.361,28.216,0.459,-0.322
'[12:41:13.424 20/07/1995]',0.002,-0.008,106.262,28.618,0.437,-0.309
'[12:41:13.426 20/07/1995]',0.002,-0.008,106.262,28.618,0.437,-0.309
'[12:41:13.428 20/07/1995]',0.002,-0.008,106.262,28.618,0.437,-0.309
'[12:41:13.430 20/07/1995]',0.002,-0.008,106.262,28.618,0.437,-0.309
'[12:41:13.432 20/07/1995]',0.002,-0.008,104.987,28.141,0.412,-0.297
'[12:41:13.434 20/07/1995]',0.002,-0.008,104.987,28.141,0.412,-0.297
'[12:41:13.436 20/07/1995]',0.002,-0.008,104.987,28.141,0.412,-0.297
'[12:41:13.438 20/07/1995]',0.002,-0.008,104.987,28.141,0.412,-0.297
'[12:41:13.440 20/07/1995]',0.002,-0.008,104.312,27.387,0.379,-0.285
'[12:41:13.442 20/07/1995]',0.002,-0.008,104.312,27.387,0.379,-0.285
'[12:41:13.444 20/07/1995]',0.002,-0.008,104.312,27.387,0.379,-0.285
'[12:41:13.446 20/07/1995]',0.002,-0.008,104.312,27.387,0.379,-0.285
'[12:41:13.448 20/07/1995]',0.002,0.001,103.637,26.683,0.347,-0.273
'[12:41:13.450 20/07/1995]',0.002,-0.008,103.637,26.683,0.347,-0.273
'[12:41:13.452 20/07/1995]',0.002,-0.008,103.637,26.683,0.347,-0.273
'[12:41:13.454 20/07/1995]',0.002,-0.008,103.637,26.683,0.347,-0.273
'[12:41:13.456 20/07/1995]',0.002,-0.008,102.812,25.980,0.314,-0.261
'[12:41:13.458 20/07/1995]',0.002,-0.008,102.812,25.980,0.314,-0.261
'[12:41:13.460 20/07/1995]',0.002,-0.008,102.812,25.980,0.314,-0.261
'[12:41:13.462 20/07/1995]',0.002,-0.008,102.812,25.980,0.314,-0.261
'[12:41:13.464 20/07/1995]',0.002,-0.008,101.687,25.151,0.274,-0.249
'[12:41:13.466 20/07/1995]',0.002,0.001,101.687,25.151,0.274,-0.249
'[12:41:13.468 20/07/1995]',0.002,-0.008,101.687,25.151,0.274,-0.249
'[12:41:13.470 20/07/1995]',0.002,-0.008,101.687,25.151,0.274,-0.249
'[12:41:13.472 20/07/1995]',0.002,-0.008,100.412,24.322,0.231,-0.238
'[12:41:13.474 20/07/1995]',0.002,-0.008,100.412,24.322,0.231,-0.238
'[12:41:13.476 20/07/1995]',0.002,-0.017,100.412,24.322,0.231,-0.238
'[12:41:13.478 20/07/1995]',0.002,-0.017,100.412,24.322,0.231,-0.238
'[12:41:13.480 20/07/1995]',0.002,-0.008,99.213,23.794,0.194,-0.228
'[12:41:13.482 20/07/1995]',0.002,-0.008,99.213,23.794,0.194,-0.228
'[12:41:13.484 20/07/1995]',0.002,-0.008,99.213,23.794,0.194,-0.228
'[12:41:13.486 20/07/1995]',0.002,-0.008,99.213,23.794,0.194,-0.228
'[12:41:13.488 20/07/1995]',0.002,-0.008,98.238,23.668,0.150,-0.217
'[12:41:13.490 20/07/1995]',0.002,-0.008,98.238,23.668,0.150,-0.217
'[12:41:13.492 20/07/1995]',0.002,-0.008,98.238,23.668,0.150,-0.217
'[12:41:13.494 20/07/1995]',0.002,-0.008,98.238,23.668,0.150,-0.217
'[12:41:13.496 20/07/1995]',0.002,-0.008,97.338,23.794,0.114,-0.207
'[12:41:13.498 20/07/1995]',0.002,-0.008,97.338,23.794,0.114,-0.207
'[12:41:13.500 20/07/1995]',0.002,-0.008,97.338,23.794,0.114,-0.207
'[12:41:13.502 20/07/1995]',0.002,-0.017,97.338,23.794,0.114,-0.207
'[12:41:13.504 20/07/1995]',0.002,-0.017,96.588,23.920,0.080,-0.197
'[12:41:13.506 20/07/1995]',0.002,-0.017,96.588,23.920,0.080,-0.197
'[12:41:13.508 20/07/1995]',0.002,-0.017,96.588,23.920,0.080,-0.197
'[12:41:13.510 20/07/1995]',0.002,-0.017,96.588,23.920,0.080,-0.197
'[12:41:13.512 20/07/1995]',0.002,-0.017,95.838,24.095,0.052,-0.185
'[12:41:13.514 20/07/1995]',0.002,-0.017,95.838,24.095,0.052,-0.185
'[12:41:13.516 20/07/1995]',0.002,-0.017,95.838,24.095,0.052,-0.185
'[12:41:13.518 20/07/1995]',0.002,-0.017,95.838,24.095,0.052,-0.185
'[12:41:13.520 20/07/1995]',0.002,-0.017,95.088,24.447,0.028,-0.174
'[12:41:13.522 20/07/1995]',0.002,-0.017,95.088,24.447,0.028,-0.174
'[12:41:13.524 20/07/1995]',0.022,-0.017,95.088,24.447,0.028,-0.174
'[12:41:13.526 20/07/1995]',0.022,-0.026,95.088,24.447,0.028,-0.174
'[12:41:13.528 20/07/1995]',0.043,-0.035,94.413,24.799,0.009,-0.164
'[12:41:13.530 20/07/1995]',0.043,-0.026,94.413,24.799,0.009,-0.164
'[12:41:13.532 20/07/1995]',0.043,-0.026,94.413,24.799,0.009,-0.164
'[12:41:13.534 20/07/1995]',0.043,-0.026,94.413,24.799,0.009,-0.164
'[12:41:13.536 20/07/1995]',0.043,-0.035,93.813,25.025,0.000,-0.152
'[12:41:13.538 20/07/1995]',0.043,-0.035,93.813,25.025,0.000,-0.152
'[12:41:13.540 20/07/1995]',0.064,-0.053,93.813,25.025,0.000,-0.152
'[12:41:13.542 20/07/1995]',0.064,-0.044,93.813,25.025,0.000,-0.152
'[12:41:13.544 20/07/1995]',0.064,-0.044,93.138,25.151,-0.006,-0.141
'[12:41:13.546 20/07/1995]',0.064,-0.044,93.138,25.151,-0.006,-0.141
'[12:41:13.548 20/07/1995]',0.085,-0.044,93.138,25.151,-0.006,-0.141
'[12:41:13.550 20/07/1995]',0.085,-0.053,93.138,25.151,-0.006,-0.141
'[12:41:13.552 20/07/1995]',0.085,-0.053,92.538,25.151,-0.013,-0.131
'[12:41:13.554 20/07/1995]',0.085,-0.062,92.538,25.151,-0.013,-0.131
'[12:41:13.556 20/07/1995]',0.085,-0.062,92.538,25.151,-0.013,-0.131
'[12:41:13.558 20/07/1995]',0.105,-0.062,92.538,25.151,-0.013,-0.131
'[12:41:13.560 20/07/1995]',0.105,-0.062,91.939,24.849,-0.013,-0.119
'[12:41:13.562 20/07/1995]',0.126,-0.071,91.939,24.849,-0.013,-0.119
'[12:41:13.564 20/07/1995]',0.126,-0.080,91.939,24.849,-0.013,-0.119
'[12:41:13.566 20/07/1995]',0.126,-0.080,91.939,24.849,-0.013,-0.119
'[12:41:13.568 20/07/1995]',0.126,-0.080,91.489,24.447,-0.013,-0.107
'[12:41:13.570 20/07/1995]',0.147,-0.080,91.489,24.447,-0.013,-0.107
'[12:41:13.572 20/07/1995]',0.126,-0.080,91.489,24.447,-0.013,-0.107
'[12:41:13.574 20/07/1995]',0.126,-0.089,91.489,24.447,-0.013,-0.107
'[12:41:13.576 20/07/1995]',0.126,-0.080,90.889,23.844,-0.013,-0.096
'[12:41:13.578 20/07/1995]',0.126,-0.080,90.889,23.844,-0.013,-0.096
'[12:41:13.580 20/07/1995]',0.126,-0.080,90.889,23.844,-0.013,-0.096
'[12:41:13.582 20/07/1995]',0.126,-0.080,90.889,23.844,-0.013,-0.096
'[12:41:13.584 20/07/1995]',0.126,-0.080,90.439,23.266,-0.009,-0.084
'[12:41:13.586 20/07/1995]',0.126,-0.071,90.439,23.266,-0.009,-0.084
'[12:41:13.588 20/07/1995]',0.105,-0.071,90.439,23.266,-0.009,-0.084
'[12:41:13.590 20/07/1995]',0.105,-0.071,90.439,23.266,-0.009,-0.084
'[12:41:13.592 20/07/1995]',0.105,-0.071,89.989,22.688,-0.013,-0.071
'[12:41:13.594 20/07/1995]',0.105,-0.071,89.989,22.688,-0.013,-0.071
'[12:41:13.596 20/07/1995]',0.105,-0.062,89.989,22.688,-0.013,-0.071
'[12:41:13.598 20/07/1995]',0.105,-0.062,89.989,22.688,-0.013,-0.071
'[12:41:13.600 20/07/1995]',0.105,-0.062,89.539,22.261,-0.013,-0.058
'[12:41:13.602 20/07/1995]',0.105,-0.062,89.539,22.261,-0.013,-0.058
'[12:41:13.604 20/07/1995]',0.105,-0.062,89.539,22.261,-0.013,-0.058
'[12:41:13.606 20/07/1995]',0.085,-0.071,89.539,22.261,-0.013,-0.058
'[12:41:13.608 20/07/1995]',0.085,-0.062,89.089,22.035,-0.018,-0.045
'[12:41:13.610 20/07/1995]',0.085,-0.062,89.089,22.035,-0.018,-0.045
'[12:41:13.612 20/07/1995]',0.064,-0.062,89.089,22.035,-0.018,-0.045
'[12:41:13.614 20/07/1995]',0.043,-0.053,89.089,22.035,-0.018,-0.045
'[12:41:13.616 20/07/1995]',0.043,-0.044,88.639,21.960,-0.021,-0.032
'[12:41:13.618 20/07/1995]',0.043,-0.044,88.639,21.960,-0.021,-0.032
'[12:41:13.620 20/07/1995]',0.043,-0.044,88.639,21.960,-0.021,-0.032
'[12:41:13.622 20/07/1995]',0.043,-0.044,88.639,21.960,-0.021,-0.032
'[12:41:13.624 20/07/1995]',0.043,-0.044,88.189,22.035,-0.025,-0.019
'[12:41:13.626 20/07/1995]',0.043,-0.044,88.189,22.035,-0.025,-0.019
'[12:41:13.628 20/07/1995]',0.043,-0.035,88.189,22.035,-0.025,-0.019
'[12:41:13.630 20/07/1995]',0.043,-0.035,88.189,22.035,-0.025,-0.019
'[12:41:13.632 20/07/1995]',0.043,-0.035,87.814,22.211,-0.031,-0.007
'[12:41:13.634 20/07/1995]',0.043,-0.035,87.814,22.211,-0.031,-0.007
'[12:41:13.636 20/07/1995]',0.043,-0.035,87.814,22.211,-0.031,-0.007
'[12:41:13.638 20/07/1995]',0.043,-0.026,87.814,22.211,-0.031,-0.007
'[12:41:13.640 20/07/1995]',0.022,-0.026,87.439,22.387,-0.040,0.004
'[12:41:13.642 20/07/1995]',0.022,-0.026,87.439,22.387,-0.040,0.004
'[12:41:13.644 20/07/1995]',0.002,-0.026,87.439,22.387,-0.040,0.004
'[12:41:13.646 20/07/1995]',0.002,-0.017,87.439,22.387,-0.040,0.004
'[12:41:13.648 20/07/1995]',0.002,-0.008,87.139,22.613,-0.043,0.015
'[12:41:13.650 20/07/1995]',0.002,-0.008,87.139,22.613,-0.043,0.015
'[12:41:13.652 20/07/1995]',0.002,-0.008,87.139,22.613,-0.043,0.015
'[12:41:13.654 20/07/1995]',0.002,0.001,87.139,22.613,-0.043,0.015
'[12:41:13.656 20/07/1995]',-0.019,0.001,86.914,22.864,-0.050,0.028
'[12:41:13.658 20/07/1995]',-0.019,-0.008,86.914,22.864,-0.050,0.028
'[12:41:13.660 20/07/1995]',-0.019,0.001,86.914,22.864,-0.050,0.028
'[12:41:13.662 20/07/1995]',-0.019,-0.008,86.914,22.864,-0.050,0.028
'[12:41:13.664 20/07/1995]',-0.019,0.001,86.689,22.864,-0.059,0.040
'[12:41:13.666 20/07/1995]',-0.019,0.001,86.689,22.864,-0.059,0.040
'[12:41:13.668 20/07/1995]',0.002,-0.008,86.689,22.864,-0.059,0.040
'[12:41:13.670 20/07/1995]',0.002,-0.008,86.689,22.864,-0.059,0.040
'[12:41:13.672 20/07/1995]',0.002,-0.008,86.389,22.688,-0.065,0.053
'[12:41:13.674 20/07/1995]',0.002,-0.008,86.389,22.688,-0.065,0.053
'[12:41:13.676 20/07/1995]',0.002,-0.017,86.389,22.688,-0.065,0.053
'[12:41:13.678 20/07/1995]',0.002,-0.008,86.389,22.688,-0.065,0.053
'[12:41:13.680 20/07/1995]',0.002,-0.008,86.089,22.211,-0.077,0.066
'[12:41:13.682 20/07/1995]',-0.019,-0.008,86.089,22.211,-0.077,0.066
'[12:41:13.684 20/07/1995]',-0.019,-0.008,86.089,22.211,-0.077,0.066
'[12:41:13.686 20/07/1995]',-0.019,-0.008,86.089,22.211,-0.077,0.066
'[12:41:13.688 20/07/1995]',-0.019,0.001,85.789,21.608,-0.084,0.079
'[12:41:13.690 20/07/1995]',0.002,-0.008,85.789,21.608,-0.084,0.079
'[12:41:13.692 20/07/1995]',-0.019,-0.008,85.789,21.608,-0.084,0.079
'[12:41:13.694 20/07/1995]',0.002,-0.008,85.789,21.608,-0.084,0.079
'[12:41:13.696 20/07/1995]',-0.019,0.001,85.489,21.156,-0.096,0.092
'[12:41:13.698 20/07/1995]',-0.019,0.001,85.489,21.156,-0.096,0.092
'[12:41:13.700 20/07/1995]',-0.019,-0.008,85.489,21.156,-0.096,0.092
'[12:41:13.702 20/07/1995]',-0.019,-0.008,85.489,21.156,-0.096,0.092
'[12:41:13.704 20/07/1995]',0.002,-0.008,85.189,20.804,-0.108,0.105
'[12:41:13.706 20/07/1995]',0.002,-0.017,85.189,20.804,-0.108,0.105
'[12:41:13.708 20/07/1995]',0.002,-0.017,85.189,20.804,-0.108,0.105
'[12:41:13.710 20/07/1995]',0.002,-0.008,85.189,20.804,-0.108,0.105
'[12:41:13.712 20/07/1995]',0.002,-0.017,84.889,20.603,-0.117,0.117
'[12:41:13.714 20/07/1995]',0.002,-0.026,84.889,20.603,-0.117,0.117
'[12:41:13.716 20/07/1995]',0.002,-0.026,84.889,20.603,-0.117,0.117
'[12:41:13.718 20/07/1995]',0.022,-0.044,84.889,20.603,-0.117,0.117
'[12:41:13.720 20/07/1995]',0.043,-0.053,84.514,20.603,-0.133,0.130
'[12:41:13.722 20/07/1995]',0.064,-0.071,84.514,20.603,-0.133,0.130
'[12:41:13.724 20/07/1995]',0.085,-0.071,84.514,20.603,-0.133,0.130
'[12:41:13.726 20/07/1995]',0.064,-0.071,84.514,20.603,-0.133,0.130
'[12:41:13.728 20/07/1995]',0.085,-0.071,84.139,20.729,-0.142,0.142
'[12:41:13.730 20/07/1995]',0.105,-0.071,84.139,20.729,-0.142,0.142
'[12:41:13.732 20/07/1995]',0.105,-0.062,84.139,20.729,-0.142,0.142
'[12:41:13.734 20/07/1995]',0.105,-0.053,84.139,20.729,-0.142,0.142
'[12:41:13.736 20/07/1995]',0.105,-0.044,83.840,21.080,-0.157,0.154
'[12:41:13.738 20/07/1995]',0.105,-0.035,83.840,21.080,-0.157,0.154
'[12:41:13.740 20/07/1995]',0.105,-0.035,83.840,21.080,-0.157,0.154
'[12:41:13.742 20/07/1995]',0.147,-0.044,83.840,21.080,-0.157,0.154
'[12:41:13.744 20/07/1995]',0.231,-0.071,83.465,21.382,-0.172,0.166
'[12:41:13.746 20/07/1995]',0.313,-0.098,83.465,21.382,-0.172,0.166
'[12:41:13.748 20/07/1995]',0.439,-0.142,83.465,21.382,-0.172,0.166
'[12:41:13.750 20/07/1995]',0.585,-0.187,83.465,21.382,-0.172,0.166
'[12:41:13.752 20/07/1995]',0.689,-0.232,83.165,21.332,-0.188,0.176
'[12:41:13.754 20/07/1995]',0.814,-0.267,83.165,21.332,-0.188,0.176
'[12:41:13.756 20/07/1995]',0.917,-0.312,83.165,21.332,-0.188,0.176
'[12:41:13.758 20/07/1995]',1.022,-0.357,83.165,21.332,-0.188,0.176
'[12:41:13.760 20/07/1995]',1.126,-0.401,83.015,21.206,-0.197,0.186
'[12:41:13.762 20/07/1995]',1.168,-0.428,83.015,21.206,-0.197,0.186
'[12:41:13.764 20/07/1995]',1.147,-0.437,83.015,21.206,-0.197,0.186
'[12:41:13.766 20/07/1995]',1.126,-0.428,83.015,21.206,-0.197,0.186
'[12:41:13.768 20/07/1995]',1.064,-0.419,82.790,21.156,-0.215,0.195
'[12:41:13.770 20/07/1995]',0.938,-0.375,82.790,21.156,-0.215,0.195
'[12:41:13.772 20/07/1995]',0.730,-0.303,82.790,21.156,-0.215,0.195
'[12:41:13.774 20/07/1995]',0.522,-0.223,82.790,21.156,-0.215,0.195
'[12:41:13.776 20/07/1995]',0.313,-0.160,82.640,20.980,-0.234,0.204
'[12:41:13.778 20/07/1995]',0.168,-0.080,82.640,20.980,-0.234,0.204
'[12:41:13.780 20/07/1995]',0.043,-0.062,82.640,20.980,-0.234,0.204
'[12:41:13.782 20/07/1995]',-0.019,-0.008,82.640,20.980,-0.234,0.204
'[12:41:13.784 20/07/1995]',-0.082,0.001,82.340,20.603,-0.246,0.212
'[12:41:13.786 20/07/1995]',-0.123,0.018,82.340,20.603,-0.246,0.212
'[12:41:13.788 20/07/1995]',-0.144,0.027,82.340,20.603,-0.246,0.212
'[12:41:13.790 20/07/1995]',-0.144,0.027,82.340,20.603,-0.246,0.212
'[12:41:13.792 20/07/1995]',-0.123,0.027,82.040,20.251,-0.262,0.221
'[12:41:13.794 20/07/1995]',-0.103,0.027,82.040,20.251,-0.262,0.221
'[12:41:13.796 20/07/1995]',-0.123,0.036,82.040,20.251,-0.262,0.221
'[12:41:13.798 20/07/1995]',-0.144,0.036,82.040,20.251,-0.262,0.221
'[12:41:13.800 20/07/1995]',-0.165,0.045,81.665,20.075,-0.277,0.229
'[12:41:13.802 20/07/1995]',-0.186,0.054,81.665,20.075,-0.277,0.229
'[12:41:13.804 20/07/1995]',-0.186,0.063,81.665,20.075,-0.277,0.229
'[12:41:13.806 20/07/1995]',-0.186,0.063,81.665,20.075,-0.277,0.229
'[12:41:13.808 20/07/1995]',-0.186,0.054,81.215,20.201,-0.292,0.236
'[12:41:13.810 20/07/1995]',-0.186,0.054,81.215,20.201,-0.292,0.236
'[12:41:13.812 20/07/1995]',-0.186,0.054,81.215,20.201,-0.292,0.236
'[12:41:13.814 20/07/1995]',-0.186,0.054,81.215,20.201,-0.292,0.236
