'Time and date','II','I','V','ABP','PLETH','RESP'
'[16:10:43.482 12/11/1995]',0.001,0.001,0.012,78.346,0.513,0.256
'[16:10:43.484 12/11/1995]',0.001,0.006,0.012,78.346,0.513,0.256
'[16:10:43.486 12/11/1995]',0.001,0.006,0.012,78.346,0.513,0.256
'[16:10:43.488 12/11/1995]',0.009,0.012,0.023,75.113,0.528,0.247
'[16:10:43.490 12/11/1995]',0.009,0.012,0.023,75.113,0.528,0.247
'[16:10:43.492 12/11/1995]',0.009,0.006,0.012,75.113,0.528,0.247
'[16:10:43.494 12/11/1995]',0.009,0.006,0.012,75.113,0.528,0.247
'[16:10:43.496 12/11/1995]',0.001,0.001,0.012,72.030,0.536,0.238
'[16:10:43.498 12/11/1995]',-0.008,0.001,0.012,72.030,0.536,0.238
'[16:10:43.500 12/11/1995]',0.001,0.001,0.012,72.030,0.536,0.238
'[16:10:43.502 12/11/1995]',0.001,0.006,0.012,72.030,0.536,0.238
'[16:10:43.504 12/11/1995]',0.001,0.012,0.012,69.173,0.538,0.230
'[16:10:43.506 12/11/1995]',0.009,0.012,0.012,69.173,0.538,0.230
'[16:10:43.508 12/11/1995]',0.001,0.006,0.023,69.173,0.538,0.230
'[16:10:43.510 12/11/1995]',0.009,0.006,0.012,69.173,0.538,0.230
'[16:10:43.512 12/11/1995]',0.009,0.006,0.012,66.692,0.536,0.222
'[16:10:43.514 12/11/1995]',0.001,0.001,0.006,66.692,0.536,0.222
'[16:10:43.516 12/11/1995]',0.001,0.006,0.012,66.692,0.536,0.222
'[16:10:43.518 12/11/1995]',-0.008,0.006,0.006,66.692,0.536,0.222
'[16:10:43.520 12/11/1995]',0.001,0.006,0.012,64.361,0.528,0.215
'[16:10:43.522 12/11/1995]',0.001,0.012,0.012,64.361,0.528,0.215
'[16:10:43.524 12/11/1995]',0.001,0.006,0.012,64.361,0.528,0.215
'[16:10:43.526 12/11/1995]',0.001,0.006,0.012,64.361,0.528,0.215
'[16:10:43.528 12/11/1995]',0.001,0.001,0.012,62.481,0.513,0.207
'[16:10:43.530 12/11/1995]',0.001,0.001,0.012,62.481,0.513,0.207
'[16:10:43.532 12/11/1995]',0.001,0.001,0.006,62.481,0.513,0.207
'[16:10:43.534 12/11/1995]',0.001,0.006,0.006,62.481,0.513,0.207
'[16:10:43.536 12/11/1995]',-0.008,0.006,0.012,60.902,0.492,0.200
'[16:10:43.538 12/11/1995]',0.001,0.012,0.012,60.902,0.492,0.200
'[16:10:43.540 12/11/1995]',0.001,0.012,0.012,60.902,0.492,0.200
'[16:10:43.542 12/11/1995]',0.001,0.006,0.012,60.902,0.492,0.200
'[16:10:43.544 12/11/1995]',0.001,0.006,0.012,59.549,0.472,0.193
'[16:10:43.546 12/11/1995]',0.001,0.001,0.006,59.549,0.472,0.193
'[16:10:43.548 12/11/1995]',-0.008,0.001,0.006,59.549,0.472,0.193
'[16:10:43.550 12/11/1995]',0.001,0.001,0.006,59.549,0.472,0.193
'[16:10:43.552 12/11/1995]',-0.008,0.006,0.006,58.496,0.445,0.185
'[16:10:43.554 12/11/1995]',0.001,0.012,0.012,58.496,0.445,0.185
'[16:10:43.556 12/11/1995]',0.001,0.012,0.012,58.496,0.445,0.185
'[16:10:43.558 12/11/1995]',0.001,0.012,0.012,58.496,0.445,0.185
'[16:10:43.560 12/11/1995]',-0.008,0.006,0.012,57.669,0.413,0.179
'[16:10:43.562 12/11/1995]',-0.008,0.001,0.006,57.669,0.413,0.179
'[16:10:43.564 12/11/1995]',-0.008,0.001,0.006,57.669,0.413,0.179
'[16:10:43.566 12/11/1995]',-0.008,0.001,0.006,57.669,0.413,0.179
'[16:10:43.568 12/11/1995]',-0.008,0.006,0.006,56.917,0.383,0.173
'[16:10:43.570 12/11/1995]',-0.008,0.006,0.006,56.917,0.383,0.173
'[16:10:43.572 12/11/1995]',-0.008,0.006,0.012,56.917,0.383,0.173
'[16:10:43.574 12/11/1995]',-0.008,0.012,0.012,56.917,0.383,0.173
'[16:10:43.576 12/11/1995]',-0.008,0.006,0.012,56.391,0.349,0.168
'[16:10:43.578 12/11/1995]',-0.008,0.001,0.006,56.391,0.349,0.168
'[16:10:43.580 12/11/1995]',-0.008,0.001,0.006,56.391,0.349,0.168
'[16:10:43.582 12/11/1995]',-0.016,0.001,0.006,56.391,0.349,0.168
'[16:10:43.584 12/11/1995]',-0.008,0.001,0.012,56.015,0.316,0.165
'[16:10:43.586 12/11/1995]',-0.008,0.012,0.012,56.015,0.316,0.165
'[16:10:43.588 12/11/1995]',0.009,0.012,0.012,56.015,0.316,0.165
'[16:10:43.590 12/11/1995]',0.009,0.012,0.012,56.015,0.316,0.165
'[16:10:43.592 12/11/1995]',0.009,0.012,0.012,55.714,0.279,0.161
'[16:10:43.594 12/11/1995]',0.009,0.006,0.012,55.714,0.279,0.161
'[16:10:43.596 12/11/1995]',0.009,0.001,0.012,55.714,0.279,0.161
'[16:10:43.598 12/11/1995]',0.009,0.001,0.012,55.714,0.279,0.161
'[16:10:43.600 12/11/1995]',0.009,0.006,0.012,55.414,0.243,0.157
'[16:10:43.602 12/11/1995]',0.017,0.006,0.012,55.414,0.243,0.157
'[16:10:43.604 12/11/1995]',0.017,0.012,0.023,55.414,0.243,0.157
'[16:10:43.606 12/11/1995]',0.026,0.012,0.012,55.414,0.243,0.157
'[16:10:43.608 12/11/1995]',0.034,0.012,0.012,55.263,0.208,0.152
'[16:10:43.610 12/11/1995]',0.034,0.006,0.012,55.263,0.208,0.152
'[16:10:43.612 12/11/1995]',0.034,0.001,0.012,55.263,0.208,0.152
'[16:10:43.614 12/11/1995]',0.034,0.006,0.012,55.263,0.208,0.152
'[16:10:43.616 12/11/1995]',0.042,0.012,0.006,54.962,0.172,0.147
'[16:10:43.618 12/11/1995]',0.042,0.012,0.006,54.962,0.172,0.147
'[16:10:43.620 12/11/1995]',0.051,0.024,0.006,54.962,0.172,0.147
'[16:10:43.622 12/11/1995]',0.059,0.029,0.006,54.962,0.172,0.147
'[16:10:43.624 12/11/1995]',0.068,0.024,0.006,54.737,0.140,0.141
'[16:10:43.626 12/11/1995]',0.076,0.012,-0.005,54.737,0.140,0.141
'[16:10:43.628 12/11/1995]',0.068,0.012,-0.005,54.737,0.140,0.141
'[16:10:43.630 12/11/1995]',0.068,0.012,-0.005,54.737,0.140,0.141
'[16:10:43.632 12/11/1995]',0.068,0.006,-0.005,54.511,0.106,0.135
'[16:10:43.634 12/11/1995]',0.076,0.024,-0.011,54.511,0.106,0.135
'[16:10:43.636 12/11/1995]',0.068,0.012,-0.011,54.511,0.106,0.135
'[16:10:43.638 12/11/1995]',0.076,0.029,-0.011,54.511,0.106,0.135
'[16:10:43.640 12/11/1995]',0.076,0.029,-0.011,54.286,0.075,0.128
'[16:10:43.642 12/11/1995]',0.076,0.029,-0.022,54.286,0.075,0.128
'[16:10:43.644 12/11/1995]',0.076,0.012,-0.022,54.286,0.075,0.128
'[16:10:43.646 12/11/1995]',0.068,0.012,-0.028,54.286,0.075,0.128
'[16:10:43.648 12/11/1995]',0.068,0.006,-0.028,54.060,0.044,0.121
'[16:10:43.650 12/11/1995]',0.059,0.012,-0.022,54.060,0.044,0.121
'[16:10:43.652 12/11/1995]',0.059,0.024,-0.022,54.060,0.044,0.121
'[16:10:43.654 12/11/1995]',0.051,0.024,-0.022,54.060,0.044,0.121
'[16:10:43.656 12/11/1995]',0.051,0.024,-0.011,53.759,0.013,0.114
'[16:10:43.658 12/11/1995]',0.042,0.012,-0.005,53.759,0.013,0.114
'[16:10:43.660 12/11/1995]',0.026,0.006,0.001,53.759,0.013,0.114
'[16:10:43.662 12/11/1995]',0.017,0.001,0.001,53.759,0.013,0.114
'[16:10:43.664 12/11/1995]',0.001,-0.005,0.001,53.459,-0.017,0.108
'[16:10:43.666 12/11/1995]',-0.008,-0.005,0.006,53.459,-0.017,0.108
'[16:10:43.668 12/11/1995]',-0.016,0.001,0.006,53.459,-0.017,0.108
'[16:10:43.670 12/11/1995]',-0.016,0.001,0.012,53.459,-0.017,0.108
'[16:10:43.672 12/11/1995]',-0.016,0.001,0.006,53.158,-0.043,0.102
'[16:10:43.674 12/11/1995]',-0.024,0.001,0.012,53.158,-0.043,0.102
'[16:10:43.676 12/11/1995]',-0.024,-0.005,0.012,53.158,-0.043,0.102
'[16:10:43.678 12/11/1995]',-0.033,-0.005,0.012,53.158,-0.043,0.102
'[16:10:43.680 12/11/1995]',-0.041,-0.011,0.006,52.857,-0.070,0.097
'[16:10:43.682 12/11/1995]',-0.041,-0.011,0.006,52.857,-0.070,0.097
'[16:10:43.684 12/11/1995]',-0.041,-0.005,0.012,52.857,-0.070,0.097
'[16:10:43.686 12/11/1995]',-0.033,0.001,0.012,52.857,-0.070,0.097
'[16:10:43.688 12/11/1995]',-0.041,0.001,0.012,52.481,-0.093,0.092
'[16:10:43.690 12/11/1995]',-0.033,0.001,0.012,52.481,-0.093,0.092
'[16:10:43.692 12/11/1995]',-0.041,-0.005,0.012,52.481,-0.093,0.092
'[16:10:43.694 12/11/1995]',-0.041,-0.005,0.012,52.481,-0.093,0.092
'[16:10:43.696 12/11/1995]',-0.050,-0.005,0.012,52.180,-0.116,0.088
'[16:10:43.698 12/11/1995]',-0.041,-0.005,0.012,52.180,-0.116,0.088
'[16:10:43.700 12/11/1995]',-0.033,-0.005,0.006,52.180,-0.116,0.088
'[16:10:43.702 12/11/1995]',-0.041,0.001,0.012,52.180,-0.116,0.088
'[16:10:43.704 12/11/1995]',-0.041,0.001,0.012,51.805,-0.139,0.083
'[16:10:43.706 12/11/1995]',-0.033,0.001,0.012,51.805,-0.139,0.083
'[16:10:43.708 12/11/1995]',-0.033,0.001,0.023,51.805,-0.139,0.083
'[16:10:43.710 12/11/1995]',-0.033,0.001,0.012,51.805,-0.139,0.083
'[16:10:43.712 12/11/1995]',-0.041,0.001,0.012,51.504,-0.162,0.078
'[16:10:43.714 12/11/1995]',-0.033,0.001,0.006,51.504,-0.162,0.078
'[16:10:43.716 12/11/1995]',-0.041,0.001,0.012,51.504,-0.162,0.078
'[16:10:43.718 12/11/1995]',-0.041,0.001,0.012,51.504,-0.162,0.078
'[16:10:43.720 12/11/1995]',-0.041,0.001,0.012,51.128,-0.182,0.074
'[16:10:43.722 12/11/1995]',-0.041,0.001,0.023,51.128,-0.182,0.074
'[16:10:43.724 12/11/1995]',-0.050,0.001,0.023,51.128,-0.182,0.074
'[16:10:43.726 12/11/1995]',-0.041,0.001,0.012,51.128,-0.182,0.074
'[16:10:43.728 12/11/1995]',-0.041,0.001,0.012,50.677,-0.203,0.070
'[16:10:43.730 12/11/1995]',-0.050,-0.005,0.012,50.677,-0.203,0.070
'[16:10:43.732 12/11/1995]',-0.050,0.001,0.023,50.677,-0.203,0.070
'[16:10:43.734 12/11/1995]',-0.066,0.006,0.023,50.677,-0.203,0.070
'[16:10:43.736 12/11/1995]',-0.066,0.006,0.023,50.376,-0.222,0.065
'[16:10:43.738 12/11/1995]',-0.066,0.006,0.023,50.376,-0.222,0.065
'[16:10:43.740 12/11/1995]',-0.075,0.006,0.012,50.376,-0.222,0.065
'[16:10:43.742 12/11/1995]',-0.066,0.006,0.006,50.376,-0.222,0.065
'[16:10:43.744 12/11/1995]',-0.066,0.006,-0.005,49.925,-0.241,0.061
'[16:10:43.746 12/11/1995]',-0.075,0.001,-0.022,49.925,-0.241,0.061
'[16:10:43.748 12/11/1995]',-0.066,0.001,-0.022,49.925,-0.241,0.061
'[16:10:43.750 12/11/1995]',-0.050,0.006,-0.034,49.925,-0.241,0.061
'[16:10:43.752 12/11/1995]',-0.033,0.012,-0.045,49.624,-0.260,0.056
'[16:10:43.754 12/11/1995]',-0.008,0.029,-0.062,49.624,-0.260,0.056
'[16:10:43.756 12/11/1995]',0.034,0.035,-0.085,49.624,-0.260,0.056
'[16:10:43.758 12/11/1995]',0.076,0.047,-0.113,49.624,-0.260,0.056
'[16:10:43.760 12/11/1995]',0.118,0.053,-0.159,49.173,-0.274,0.051
'[16:10:43.762 12/11/1995]',0.151,0.070,-0.215,49.173,-0.274,0.051
'[16:10:43.764 12/11/1995]',0.168,0.087,-0.272,49.173,-0.274,0.051
'[16:10:43.766 12/11/1995]',0.202,0.099,-0.318,49.173,-0.274,0.051
'[16:10:43.768 12/11/1995]',0.235,0.128,-0.363,48.797,-0.293,0.046
'[16:10:43.770 12/11/1995]',0.277,0.140,-0.408,48.797,-0.293,0.046
'[16:10:43.772 12/11/1995]',0.335,0.157,-0.471,48.797,-0.293,0.046
'[16:10:43.774 12/11/1995]',0.411,0.151,-0.527,48.797,-0.293,0.046
'[16:10:43.776 12/11/1995]',0.477,0.134,-,48.421,-0.307,0.040
'[16:10:43.778 12/11/1995]',0.536,0.116,-,48.421,-0.307,0.040
'[16:10:43.780 12/11/1995]',0.561,0.111,-,48.421,-0.307,0.040
'[16:10:43.782 12/11/1995]',0.561,0.093,-,48.421,-0.307,0.040
'[16:10:43.784 12/11/1995]',0.519,0.076,-0.488,48.045,-0.328,0.035
'[16:10:43.786 12/11/1995]',0.444,0.064,-0.420,48.045,-0.328,0.035
'[16:10:43.788 12/11/1995]',0.377,0.035,-0.357,48.045,-0.328,0.035
'[16:10:43.790 12/11/1995]',0.302,0.024,-0.283,48.045,-0.328,0.035
'[16:10:43.792 12/11/1995]',0.235,0.001,-0.221,47.744,-0.343,0.029
'[16:10:43.794 12/11/1995]',0.160,-0.023,-0.187,47.744,-0.343,0.029
'[16:10:43.796 12/11/1995]',0.076,-0.034,-0.147,47.744,-0.343,0.029
'[16:10:43.798 12/11/1995]',0.009,-0.052,-0.113,47.744,-0.343,0.029
'[16:10:43.800 12/11/1995]',-0.033,-0.052,-0.085,47.368,-0.357,0.023
'[16:10:43.802 12/11/1995]',-0.058,-0.046,-0.051,47.368,-0.357,0.023
'[16:10:43.804 12/11/1995]',-0.075,-0.046,-0.034,47.368,-0.357,0.023
'[16:10:43.806 12/11/1995]',-0.075,-0.034,-0.022,47.368,-0.357,0.023
'[16:10:43.808 12/11/1995]',-0.083,-0.034,0.001,47.068,-0.372,0.016
'[16:10:43.810 12/11/1995]',-0.092,-0.029,0.006,47.068,-0.372,0.016
'[16:10:43.812 12/11/1995]',-0.092,-0.034,0.023,47.068,-0.372,0.016
'[16:10:43.814 12/11/1995]',-0.100,-0.034,0.034,47.068,-0.372,0.016
'[16:10:43.816 12/11/1995]',-0.100,-0.029,0.052,46.767,-0.387,0.010
'[16:10:43.818 12/11/1995]',-0.108,-0.029,0.063,46.767,-0.387,0.010
'[16:10:43.820 12/11/1995]',-0.108,-0.023,0.069,46.767,-0.387,0.010
'[16:10:43.822 12/11/1995]',-0.100,-0.023,0.074,46.767,-0.387,0.010
'[16:10:43.824 12/11/1995]',-0.108,-0.023,0.085,46.391,-0.399,0.003
'[16:10:43.826 12/11/1995]',-0.108,-0.023,0.085,46.391,-0.399,0.003
'[16:10:43.828 12/11/1995]',-0.108,-0.029,0.085,46.391,-0.399,0.003
'[16:10:43.830 12/11/1995]',-0.117,-0.029,0.085,46.391,-0.399,0.003
'[16:10:43.832 12/11/1995]',-0.117,-0.029,0.085,46.090,-0.409,-0.005
'[16:10:43.834 12/11/1995]',-0.117,-0.029,0.085,46.090,-0.409,-0.005
'[16:10:43.836 12/11/1995]',-0.117,-0.023,0.085,46.090,-0.409,-0.005
'[16:10:43.838 12/11/1995]',-0.108,-0.023,0.091,46.090,-0.409,-0.005
'[16:10:43.840 12/11/1995]',-0.117,-0.023,0.091,45.789,-0.423,-0.013
'[16:10:43.842 12/11/1995]',-0.108,-0.023,0.085,45.789,-0.423,-0.013
'[16:10:43.844 12/11/1995]',-0.117,-0.029,0.091,45.789,-0.423,-0.013
'[16:10:43.846 12/11/1995]',-0.117,-0.029,0.085,45.789,-0.423,-0.013
'[16:10:43.848 12/11/1995]',-0.117,-0.029,0.085,45.414,-0.434,-0.021
'[16:10:43.850 12/11/1995]',-0.108,-0.023,0.085,45.414,-0.434,-0.021
'[16:10:43.852 12/11/1995]',-0.117,-0.023,0.085,45.414,-0.434,-0.021
'[16:10:43.854 12/11/1995]',-0.108,-0.011,0.091,45.414,-0.434,-0.021
'[16:10:43.856 12/11/1995]',-0.108,-0.023,0.091,45.038,-0.445,-0.030
'[16:10:43.858 12/11/1995]',-0.100,-0.023,0.091,45.038,-0.445,-0.030
'[16:10:43.860 12/11/1995]',-0.108,-0.029,0.091,45.038,-0.445,-0.030
'[16:10:43.862 12/11/1995]',-0.108,-0.029,0.085,45.038,-0.445,-0.030
'[16:10:43.864 12/11/1995]',-0.108,-0.029,0.085,44.737,-0.457,-0.039
'[16:10:43.866 12/11/1995]',-0.108,-0.023,0.091,44.737,-0.457,-0.039
'[16:10:43.868 12/11/1995]',-0.108,-0.023,0.085,44.737,-0.457,-0.039
'[16:10:43.870 12/11/1995]',-0.108,-0.023,0.085,44.737,-0.457,-0.039
'[16:10:43.872 12/11/1995]',-0.108,-0.011,0.091,44.511,-0.468,-0.048
'[16:10:43.874 12/11/1995]',-0.108,-0.011,0.091,44.511,-0.468,-0.048
'[16:10:43.876 12/11/1995]',-0.100,-0.023,0.085,44.511,-0.468,-0.048
'[16:10:43.878 12/11/1995]',-0.100,-0.029,0.085,44.511,-0.468,-0.048
'[16:10:43.880 12/11/1995]',-0.108,-0.029,0.085,44.211,-0.475,-0.058
'[16:10:43.882 12/11/1995]',-0.108,-0.029,0.085,44.211,-0.475,-0.058
'[16:10:43.884 12/11/1995]',-0.108,-0.023,0.074,44.211,-0.475,-0.058
'[16:10:43.886 12/11/1995]',-0.100,-0.023,0.085,44.211,-0.475,-0.058
'[16:10:43.888 12/11/1995]',-0.108,-0.023,0.085,43.985,-0.486,-0.068
'[16:10:43.890 12/11/1995]',-0.100,-0.023,0.085,43.985,-0.486,-0.068
'[16:10:43.892 12/11/1995]',-0.100,-0.023,0.085,43.985,-0.486,-0.068
'[16:10:43.894 12/11/1995]',-0.100,-0.023,0.085,43.985,-0.486,-0.068
'[16:10:43.896 12/11/1995]',-0.100,-0.029,0.074,43.609,-0.494,-0.080
'[16:10:43.898 12/11/1995]',-0.100,-0.029,0.074,43.609,-0.494,-0.080
'[16:10:43.900 12/11/1995]',-0.100,-0.023,0.074,43.609,-0.494,-0.080
'[16:10:43.902 12/11/1995]',-0.108,-0.023,0.074,43.609,-0.494,-0.080
'[16:10:43.904 12/11/1995]',-0.092,-0.011,0.074,43.308,-0.505,-0.092
'[16:10:43.906 12/11/1995]',-0.092,-0.011,0.074,43.308,-0.505,-0.092
'[16:10:43.908 12/11/1995]',-0.092,-0.011,0.074,43.308,-0.505,-0.092
'[16:10:43.910 12/11/1995]',-0.092,-0.023,0.074,43.308,-0.505,-0.092
'[16:10:43.912 12/11/1995]',-0.092,-0.023,0.069,43.008,-0.509,-0.105
'[16:10:43.914 12/11/1995]',-0.092,-0.029,0.063,43.008,-0.509,-0.105
'[16:10:43.916 12/11/1995]',-0.092,-0.023,0.063,43.008,-0.509,-0.105
'[16:10:43.918 12/11/1995]',-0.092,-0.011,0.069,43.008,-0.509,-0.105
'[16:10:43.920 12/11/1995]',-0.092,-0.005,0.069,42.707,-0.519,-0.116
'[16:10:43.922 12/11/1995]',-0.083,-0.005,0.069,42.707,-0.519,-0.116
'[16:10:43.924 12/11/1995]',-0.083,-0.011,0.069,42.707,-0.519,-0.116
'[16:10:43.926 12/11/1995]',-0.083,-0.011,0.069,42.707,-0.519,-0.116
'[16:10:43.928 12/11/1995]',-0.083,-0.011,0.063,42.406,-0.523,-0.127
'[16:10:43.930 12/11/1995]',-0.083,-0.023,0.063,42.406,-0.523,-0.127
'[16:10:43.932 12/11/1995]',-0.083,-0.011,0.063,42.406,-0.523,-0.127
'[16:10:43.934 12/11/1995]',-0.083,-0.011,0.052,42.406,-0.523,-0.127
'[16:10:43.936 12/11/1995]',-0.075,-0.005,0.063,42.180,-0.529,-0.138
'[16:10:43.938 12/11/1995]',-0.075,-0.005,0.063,42.180,-0.529,-0.138
'[16:10:43.940 12/11/1995]',-0.075,-0.005,0.063,42.180,-0.529,-0.138
'[16:10:43.942 12/11/1995]',-0.066,-0.005,0.063,42.180,-0.529,-0.138
'[16:10:43.944 12/11/1995]',-0.075,-0.011,0.052,42.256,-0.534,-0.148
'[16:10:43.946 12/11/1995]',-0.066,-0.011,0.052,42.256,-0.534,-0.148
'[16:10:43.948 12/11/1995]',-0.075,-0.011,0.052,42.256,-0.534,-0.148
'[16:10:43.950 12/11/1995]',-0.066,-0.005,0.046,42.256,-0.534,-0.148
'[16:10:43.952 12/11/1995]',-0.066,-0.011,0.052,42.857,-0.540,-0.157
'[16:10:43.954 12/11/1995]',-0.066,-0.005,0.052,42.857,-0.540,-0.157
'[16:10:43.956 12/11/1995]',-0.058,-0.005,0.052,42.857,-0.540,-0.157
'[16:10:43.958 12/11/1995]',-0.058,-0.005,0.046,42.857,-0.540,-0.157
'[16:10:43.960 12/11/1995]',-0.050,-0.011,0.052,44.436,-0.544,-0.165
'[16:10:43.962 12/11/1995]',-0.050,-0.011,0.046,44.436,-0.544,-0.165
'[16:10:43.964 12/11/1995]',-0.058,-0.011,0.046,44.436,-0.544,-0.165
'[16:10:43.966 12/11/1995]',-0.058,-0.011,0.034,44.436,-0.544,-0.165
'[16:10:43.968 12/11/1995]',-0.050,-0.011,0.046,47.293,-0.546,-0.173
'[16:10:43.970 12/11/1995]',-0.050,-0.005,0.046,47.293,-0.546,-0.173
'[16:10:43.972 12/11/1995]',-0.041,-0.005,0.046,47.293,-0.546,-0.173
'[16:10:43.974 12/11/1995]',-0.041,-0.005,0.046,47.293,-0.546,-0.173
'[16:10:43.976 12/11/1995]',-0.041,-0.005,0.046,51.504,-0.552,-0.180
'[16:10:43.978 12/11/1995]',-0.041,-0.005,0.034,51.504,-0.552,-0.180
'[16:10:43.980 12/11/1995]',-0.041,-0.011,0.034,51.504,-0.552,-0.180
'[16:10:43.982 12/11/1995]',-0.041,-0.011,0.034,51.504,-0.552,-0.180
'[16:10:43.984 12/11/1995]',-0.041,-0.005,0.034,56.842,-0.550,-0.187
'[16:10:43.986 12/11/1995]',-0.041,-0.005,0.034,56.842,-0.550,-0.187
'[16:10:43.988 12/11/1995]',-0.033,0.001,0.034,56.842,-0.550,-0.187
'[16:10:43.990 12/11/1995]',-0.033,-0.005,0.034,56.842,-0.550,-0.187
'[16:10:43.992 12/11/1995]',-0.024,-0.011,0.034,62.632,-0.550,-0.193
'[16:10:43.994 12/11/1995]',-0.024,-0.011,0.034,62.632,-0.550,-0.193
'[16:10:43.996 12/11/1995]',-0.033,-0.011,0.029,62.632,-0.550,-0.193
'[16:10:43.998 12/11/1995]',-0.033,-0.011,0.034,62.632,-0.550,-0.193
'[16:10:44.000 12/11/1995]',-0.024,-0.011,0.034,68.421,-0.544,-0.199
'[16:10:44.002 12/11/1995]',-0.033,-0.005,0.034,68.421,-0.544,-0.199
'[16:10:44.004 12/11/1995]',-0.033,0.001,0.034,68.421,-0.544,-0.199
'[16:10:44.006 12/11/1995]',-0.016,-0.005,0.046,68.421,-0.544,-0.199
'[16:10:44.008 12/11/1995]',-0.016,-0.011,0.034,73.759,-0.536,-0.205
'[16:10:44.010 12/11/1995]',-0.024,-0.011,0.046,73.759,-0.536,-0.205
'[16:10:44.012 12/11/1995]',-0.024,-0.011,0.034,73.759,-0.536,-0.205
'[16:10:44.014 12/11/1995]',-0.024,-0.011,0.034,73.759,-0.536,-0.205
'[16:10:44.016 12/11/1995]',-0.016,-0.011,0.034,78.496,-0.517,-0.211
'[16:10:44.018 12/11/1995]',-0.024,-0.005,0.029,78.496,-0.517,-0.211
'[16:10:44.020 12/11/1995]',-0.024,-0.005,0.034,78.496,-0.517,-0.211
'[16:10:44.022 12/11/1995]',-0.016,-0.005,0.029,78.496,-0.517,-0.211
'[16:10:44.024 12/11/1995]',-0.008,-0.005,0.034,82.782,-0.494,-0.217
'[16:10:44.026 12/11/1995]',-0.016,-0.011,0.029,82.782,-0.494,-0.217
'[16:10:44.028 12/11/1995]',-0.016,-0.011,0.029,82.782,-0.494,-0.217
'[16:10:44.030 12/11/1995]',-0.016,-0.011,0.029,82.782,-0.494,-0.217
'[16:10:44.032 12/11/1995]',-0.016,-0.011,0.029,86.466,-0.463,-0.224
'[16:10:44.034 12/11/1995]',-0.016,-0.011,0.023,86.466,-0.463,-0.224
'[16:10:44.036 12/11/1995]',-0.008,-0.011,0.023,86.466,-0.463,-0.224
'[16:10:44.038 12/11/1995]',-0.008,-0.005,0.023,86.466,-0.463,-0.224
'[16:10:44.040 12/11/1995]',-0.008,0.001,0.023,89.624,-0.428,-0.230
'[16:10:44.042 12/11/1995]',-0.008,-0.005,0.023,89.624,-0.428,-0.230
'[16:10:44.044 12/11/1995]',-0.008,-0.005,0.012,89.624,-0.428,-0.230
'[16:10:44.046 12/11/1995]',-0.008,-0.011,0.012,89.624,-0.428,-0.230
'[16:10:44.048 12/11/1995]',0.001,-0.005,0.012,92.256,-0.380,-0.235
'[16:10:44.050 12/11/1995]',-0.008,-0.005,0.006,92.256,-0.380,-0.235
'[16:10:44.052 12/11/1995]',0.001,0.001,0.012,92.256,-0.380,-0.235
'[16:10:44.054 12/11/1995]',0.001,0.001,0.012,92.256,-0.380,-0.235
'[16:10:44.056 12/11/1995]',0.009,0.001,0.012,94.361,-0.328,-0.241
'[16:10:44.058 12/11/1995]',0.009,0.001,0.006,94.361,-0.328,-0.241
'[16:10:44.060 12/11/1995]',0.009,0.001,0.006,94.361,-0.328,-0.241
'[16:10:44.062 12/11/1995]',0.009,-0.005,0.001,94.361,-0.328,-0.241
'[16:10:44.064 12/11/1995]',0.001,-0.011,0.001,96.015,-0.270,-0.246
'[16:10:44.066 12/11/1995]',0.009,0.001,0.006,96.015,-0.270,-0.246
'[16:10:44.068 12/11/1995]',0.009,0.001,0.006,96.015,-0.270,-0.246
'[16:10:44.070 12/11/1995]',0.009,0.006,0.012,96.015,-0.270,-0.246
'[16:10:44.072 12/11/1995]',0.009,0.006,0.006,97.293,-0.209,-0.252
'[16:10:44.074 12/11/1995]',0.009,0.001,0.012,97.293,-0.209,-0.252
'[16:10:44.076 12/11/1995]',0.017,0.001,0.006,97.293,-0.209,-0.252
'[16:10:44.078 12/11/1995]',0.009,-0.005,0.006,97.293,-0.209,-0.252
'[16:10:44.080 12/11/1995]',0.017,0.001,0.012,98.195,-0.143,-0.257
'[16:10:44.082 12/11/1995]',0.009,0.001,0.006,98.195,-0.143,-0.257
'[16:10:44.084 12/11/1995]',0.009,0.001,0.012,98.195,-0.143,-0.257
'[16:10:44.086 12/11/1995]',0.001,0.006,0.012,98.195,-0.143,-0.257
'[16:10:44.088 12/11/1995]',0.009,0.006,0.023,98.722,-0.081,-0.263
'[16:10:44.090 12/11/1995]',0.009,0.012,0.023,98.722,-0.081,-0.263
'[16:10:44.092 12/11/1995]',0.009,0.001,0.012,98.722,-0.081,-0.263
'[16:10:44.094 12/11/1995]',0.009,0.001,0.023,98.722,-0.081,-0.263
'[16:10:44.096 12/11/1995]',0.009,0.001,0.023,98.722,-0.015,-0.268
'[16:10:44.098 12/11/1995]',0.001,0.001,0.023,98.722,-0.015,-0.268
'[16:10:44.100 12/11/1995]',0.009,0.001,0.023,98.722,-0.015,-0.268
'[16:10:44.102 12/11/1995]',0.009,0.006,0.029,98.722,-0.015,-0.268
'[16:10:44.104 12/11/1995]',0.009,0.012,0.034,98.496,0.048,-0.274
'[16:10:44.106 12/11/1995]',0.009,0.006,0.034,98.496,0.048,-0.274
'[16:10:44.108 12/11/1995]',0.009,0.006,0.034,98.496,0.048,-0.274
'[16:10:44.110 12/11/1995]',0.009,0.001,0.034,98.496,0.048,-0.274
