'Time and date','II','V','ABP','PLETH','RESP'
'[11:51:09.844 18/05/1995]',-0.043,0.034,30.101,0.209,-
'[11:51:09.846 18/05/1995]',-0.043,0.034,30.101,0.209,-
'[11:51:09.848 18/05/1995]',-0.043,0.034,30.503,0.199,-
'[11:51:09.850 18/05/1995]',-0.043,0.034,30.503,0.199,-
'[11:51:09.852 18/05/1995]',-0.043,0.034,30.503,0.199,-
'[11:51:09.854 18/05/1995]',-0.043,0.034,30.503,0.199,-
'[11:51:09.856 18/05/1995]',-0.043,0.034,33.322,0.188,-
'[11:51:09.858 18/05/1995]',-0.043,0.034,33.322,0.188,-
'[11:51:09.860 18/05/1995]',-0.043,0.034,33.322,0.188,-
'[11:51:09.862 18/05/1995]',-0.043,0.034,33.322,0.188,-
'[11:51:09.864 18/05/1995]',-0.043,0.034,40.470,0.177,-
'[11:51:09.866 18/05/1995]',-0.043,0.034,40.470,0.177,-
'[11:51:09.868 18/05/1995]',-0.043,0.034,40.470,0.177,-
'[11:51:09.870 18/05/1995]',-0.043,0.034,40.470,0.177,-
'[11:51:09.872 18/05/1995]',-0.043,0.034,49.933,0.167,-
'[11:51:09.874 18/05/1995]',-0.043,0.034,49.933,0.167,-
'[11:51:09.876 18/05/1995]',-0.043,0.034,49.933,0.167,-
'[11:51:09.878 18/05/1995]',-0.043,0.034,49.933,0.167,-
'[11:51:09.880 18/05/1995]',-0.043,0.034,56.980,0.150,-
'[11:51:09.882 18/05/1995]',-0.043,0.003,56.980,0.150,-
'[11:51:09.884 18/05/1995]',-0.043,0.034,56.980,0.150,-
'[11:51:09.886 18/05/1995]',-0.043,0.034,56.980,0.150,-
'[11:51:09.888 18/05/1995]',-0.043,0.034,59.799,0.140,-
'[11:51:09.890 18/05/1995]',-0.043,0.003,59.799,0.140,-
'[11:51:09.892 18/05/1995]',-0.043,0.034,59.799,0.140,-
'[11:51:09.894 18/05/1995]',-0.043,0.034,59.799,0.140,-
'[11:51:09.896 18/05/1995]',-0.043,0.034,60.302,0.129,-
'[11:51:09.898 18/05/1995]',-0.043,0.034,60.302,0.129,-
'[11:51:09.900 18/05/1995]',-0.043,0.034,60.302,0.129,-
'[11:51:09.902 18/05/1995]',-0.043,0.003,60.302,0.129,-
'[11:51:09.904 18/05/1995]',-0.043,0.003,60.302,0.118,-
'[11:51:09.906 18/05/1995]',-0.043,0.003,60.302,0.118,-
'[11:51:09.908 18/05/1995]',-0.043,0.003,60.302,0.118,-
'[11:51:09.910 18/05/1995]',-0.043,0.003,60.302,0.118,-
'[11:51:09.912 18/05/1995]',-0.043,0.003,60.302,0.102,-
'[11:51:09.914 18/05/1995]',-0.043,0.003,60.302,0.102,-
'[11:51:09.916 18/05/1995]',-0.043,0.003,60.302,0.102,-
'[11:51:09.918 18/05/1995]',-0.043,0.003,60.302,0.102,-
'[11:51:09.920 18/05/1995]',-0.043,0.003,60.302,0.102,-
'[11:51:09.922 18/05/1995]',-0.043,0.003,60.302,0.102,-
'[11:51:09.924 18/05/1995]',-0.043,0.003,60.302,0.102,-
'[11:51:09.926 18/05/1995]',-0.043,0.003,60.302,0.102,-
'[11:51:09.928 18/05/1995]',-0.043,0.003,60.302,0.086,-
'[11:51:09.930 18/05/1995]',-0.043,0.003,60.302,0.086,-
'[11:51:09.932 18/05/1995]',-0.043,0.003,60.302,0.086,-
'[11:51:09.934 18/05/1995]',-0.043,0.003,60.302,0.086,-
'[11:51:09.936 18/05/1995]',-0.043,0.003,60.302,0.075,-0.861
'[11:51:09.938 18/05/1995]',-0.043,0.003,60.302,0.075,-0.861
'[11:51:09.940 18/05/1995]',0.004,0.067,60.302,0.075,-0.861
'[11:51:09.942 18/05/1995]',0.433,0.458,60.302,0.075,-0.861
'[11:51:09.944 18/05/1995]',0.717,0.718,60.302,0.070,-0.717
'[11:51:09.946 18/05/1995]',0.861,0.881,60.302,0.070,-0.717
'[11:51:09.948 18/05/1995]',0.957,0.945,60.302,0.070,-0.717
'[11:51:09.950 18/05/1995]',1.004,0.978,60.302,0.070,-0.717
'[11:51:09.952 18/05/1995]',1.004,1.010,60.302,0.000,-0.553
'[11:51:09.954 18/05/1995]',1.052,1.010,60.302,0.000,-0.553
'[11:51:09.956 18/05/1995]',1.052,1.010,60.302,0.000,-0.553
'[11:51:09.958 18/05/1995]',1.052,1.010,60.302,0.000,-0.553
'[11:51:09.960 18/05/1995]',1.052,1.010,60.302,-0.005,-0.390
'[11:51:09.962 18/05/1995]',1.052,1.010,60.302,-0.005,-0.390
'[11:51:09.964 18/05/1995]',1.052,1.010,60.302,-0.005,-0.390
'[11:51:09.966 18/05/1995]',1.004,1.010,60.302,-0.005,-0.390
'[11:51:09.968 18/05/1995]',1.004,1.010,60.302,-0.019,-0.246
'[11:51:09.970 18/05/1995]',1.004,1.010,60.302,-0.019,-0.246
'[11:51:09.972 18/05/1995]',1.004,0.978,60.302,-0.019,-0.246
'[11:51:09.974 18/05/1995]',1.004,0.978,60.302,-0.019,-0.246
'[11:51:09.976 18/05/1995]',1.004,0.978,60.302,-0.029,-0.083
'[11:51:09.978 18/05/1995]',1.004,0.978,60.302,-0.029,-0.083
'[11:51:09.980 18/05/1995]',1.004,0.978,60.302,-0.029,-0.083
'[11:51:09.982 18/05/1995]',1.004,0.978,60.302,-0.029,-0.083
'[11:51:09.984 18/05/1995]',0.957,0.978,60.302,-0.034,0.081
'[11:51:09.986 18/05/1995]',0.957,0.945,60.302,-0.034,0.081
'[11:51:09.988 18/05/1995]',0.957,0.945,60.302,-0.034,0.081
'[11:51:09.990 18/05/1995]',0.957,0.945,60.302,-0.034,0.081
'[11:51:09.992 18/05/1995]',0.957,0.945,60.302,-0.049,0.245
'[11:51:09.994 18/05/1995]',0.957,0.945,60.302,-0.049,0.245
'[11:51:09.996 18/05/1995]',0.957,0.914,60.302,-0.049,0.245
'[11:51:09.998 18/05/1995]',0.957,0.914,60.302,-0.049,0.245
'[11:51:10.000 18/05/1995]',0.957,0.914,60.302,-0.058,0.388
'[11:51:10.002 18/05/1995]',0.909,0.914,60.302,-0.058,0.388
'[11:51:10.004 18/05/1995]',0.909,0.914,60.302,-0.058,0.388
'[11:51:10.006 18/05/1995]',0.909,0.914,60.302,-0.058,0.388
'[11:51:10.008 18/05/1995]',0.909,0.914,60.302,-0.063,0.552
'[11:51:10.010 18/05/1995]',0.909,0.881,60.302,-0.063,0.552
'[11:51:10.012 18/05/1995]',0.909,0.881,60.302,-0.063,0.552
'[11:51:10.014 18/05/1995]',0.909,0.881,60.302,-0.063,0.552
'[11:51:10.016 18/05/1995]',0.909,0.881,60.302,-0.077,0.716
'[11:51:10.018 18/05/1995]',0.909,0.881,60.302,-0.077,0.716
'[11:51:10.020 18/05/1995]',0.909,0.881,60.302,-0.077,0.716
'[11:51:10.022 18/05/1995]',0.861,0.881,60.302,-0.077,0.716
'[11:51:10.024 18/05/1995]',0.861,0.849,60.302,-0.087,0.859
'[11:51:10.026 18/05/1995]',0.861,0.849,60.302,-0.087,0.859
'[11:51:10.028 18/05/1995]',0.861,0.849,60.302,-0.087,0.859
'[11:51:10.030 18/05/1995]',0.861,0.849,60.302,-0.087,0.859
'[11:51:10.032 18/05/1995]',0.861,0.849,60.302,-0.092,1.022
'[11:51:10.034 18/05/1995]',0.861,0.849,60.302,-0.092,1.022
'[11:51:10.036 18/05/1995]',0.861,0.816,60.302,-0.092,1.022
'[11:51:10.038 18/05/1995]',0.861,0.816,60.302,-0.092,1.022
'[11:51:10.040 18/05/1995]',0.861,0.816,60.302,-0.097,0.859
'[11:51:10.042 18/05/1995]',0.813,0.816,60.302,-0.097,0.859
'[11:51:10.044 18/05/1995]',0.813,0.816,60.302,-0.097,0.859
'[11:51:10.046 18/05/1995]',0.813,0.816,60.302,-0.097,0.859
'[11:51:10.048 18/05/1995]',0.813,0.816,60.302,-0.112,0.716
'[11:51:10.050 18/05/1995]',0.813,0.816,60.302,-0.112,0.716
'[11:51:10.052 18/05/1995]',0.813,0.783,60.302,-0.112,0.716
'[11:51:10.054 18/05/1995]',0.813,0.783,60.302,-0.112,0.716
'[11:51:10.056 18/05/1995]',0.813,0.783,60.302,-0.116,0.552
'[11:51:10.058 18/05/1995]',0.813,0.783,60.302,-0.116,0.552
'[11:51:10.060 18/05/1995]',0.813,0.783,60.302,-0.116,0.552
'[11:51:10.062 18/05/1995]',0.813,0.783,60.302,-0.116,0.552
'[11:51:10.064 18/05/1995]',0.765,0.751,60.302,-0.121,0.388
'[11:51:10.066 18/05/1995]',0.765,0.751,60.302,-0.121,0.388
'[11:51:10.068 18/05/1995]',0.765,0.751,60.302,-0.121,0.388
'[11:51:10.070 18/05/1995]',0.765,0.751,60.302,-0.121,0.388
'[11:51:10.072 18/05/1995]',0.765,0.751,61.208,-0.136,0.245
'[11:51:10.074 18/05/1995]',0.765,0.751,61.208,-0.136,0.245
'[11:51:10.076 18/05/1995]',0.765,0.718,61.208,-0.136,0.245
'[11:51:10.078 18/05/1995]',0.765,0.718,61.208,-0.136,0.245
'[11:51:10.080 18/05/1995]',0.765,0.718,66.846,-0.141,0.081
'[11:51:10.082 18/05/1995]',0.765,0.718,66.846,-0.141,0.081
'[11:51:10.084 18/05/1995]',0.765,0.718,66.846,-0.141,0.081
'[11:51:10.086 18/05/1995]',0.765,0.718,66.846,-0.141,0.081
'[11:51:10.088 18/05/1995]',0.765,0.718,81.040,-0.150,-0.083
'[11:51:10.090 18/05/1995]',0.765,0.718,81.040,-0.150,-0.083
'[11:51:10.092 18/05/1995]',0.765,0.718,81.040,-0.150,-0.083
'[11:51:10.094 18/05/1995]',0.717,0.718,81.040,-0.150,-0.083
'[11:51:10.096 18/05/1995]',0.717,0.718,99.866,-0.155,-0.246
'[11:51:10.098 18/05/1995]',0.717,0.685,99.866,-0.155,-0.246
'[11:51:10.100 18/05/1995]',0.717,0.685,99.866,-0.155,-0.246
'[11:51:10.102 18/05/1995]',0.717,0.685,99.866,-0.155,-0.246
'[11:51:10.104 18/05/1995]',0.717,0.685,113.960,-0.165,-0.390
'[11:51:10.106 18/05/1995]',0.672,0.685,113.960,-0.165,-0.390
'[11:51:10.108 18/05/1995]',0.672,0.685,113.960,-0.165,-0.390
'[11:51:10.110 18/05/1995]',0.672,0.685,113.960,-0.165,-0.390
'[11:51:10.112 18/05/1995]',0.672,0.685,119.698,-0.174,-0.553
'[11:51:10.114 18/05/1995]',0.672,0.653,119.698,-0.174,-0.553
'[11:51:10.116 18/05/1995]',0.672,0.653,119.698,-0.174,-0.553
'[11:51:10.118 18/05/1995]',0.672,0.653,119.698,-0.174,-0.553
'[11:51:10.120 18/05/1995]',0.672,0.653,120.503,-0.184,-0.717
'[11:51:10.122 18/05/1995]',0.672,0.653,120.503,-0.184,-0.717
'[11:51:10.124 18/05/1995]',0.672,0.653,120.503,-0.184,-0.717
'[11:51:10.126 18/05/1995]',0.672,0.653,120.503,-0.184,-0.717
'[11:51:10.128 18/05/1995]',0.672,0.653,120.503,-0.184,-0.861
'[11:51:10.130 18/05/1995]',0.672,0.653,120.503,-0.184,-0.861
'[11:51:10.132 18/05/1995]',0.672,0.620,120.503,-0.184,-0.861
'[11:51:10.134 18/05/1995]',0.672,0.620,120.503,-0.184,-0.861
'[11:51:10.136 18/05/1995]',0.624,0.620,120.503,-0.189,-
'[11:51:10.138 18/05/1995]',0.624,0.620,120.503,-0.189,-
'[11:51:10.140 18/05/1995]',0.624,0.620,120.503,-0.189,-
'[11:51:10.142 18/05/1995]',0.624,0.620,120.503,-0.189,-
'[11:51:10.144 18/05/1995]',0.624,0.620,120.503,-0.199,-0.861
'[11:51:10.146 18/05/1995]',0.624,0.620,120.503,-0.199,-0.861
'[11:51:10.148 18/05/1995]',0.624,0.620,120.503,-0.199,-0.861
'[11:51:10.150 18/05/1995]',0.624,0.588,120.503,-0.199,-0.861
'[11:51:10.152 18/05/1995]',0.624,0.588,120.604,-0.203,-0.717
'[11:51:10.154 18/05/1995]',0.624,0.588,120.604,-0.203,-0.717
'[11:51:10.156 18/05/1995]',0.624,0.588,120.604,-0.203,-0.717
'[11:51:10.158 18/05/1995]',0.624,0.588,120.604,-0.203,-0.717
'[11:51:10.160 18/05/1995]',0.624,0.588,120.604,-0.213,-0.553
'[11:51:10.162 18/05/1995]',0.624,0.588,120.604,-0.213,-0.553
'[11:51:10.164 18/05/1995]',0.624,0.588,120.604,-0.213,-0.553
'[11:51:10.166 18/05/1995]',0.624,0.555,120.604,-0.213,-0.553
'[11:51:10.168 18/05/1995]',0.624,0.555,120.604,-0.218,-0.390
'[11:51:10.170 18/05/1995]',0.576,0.555,120.604,-0.218,-0.390
'[11:51:10.172 18/05/1995]',0.576,0.555,120.604,-0.218,-0.390
'[11:51:10.174 18/05/1995]',0.576,0.555,120.604,-0.218,-0.390
'[11:51:10.176 18/05/1995]',0.576,0.555,120.503,-0.223,-0.246
'[11:51:10.178 18/05/1995]',0.576,0.555,120.503,-0.223,-0.246
'[11:51:10.180 18/05/1995]',0.576,0.555,120.503,-0.223,-0.246
'[11:51:10.182 18/05/1995]',0.576,0.555,120.503,-0.223,-0.246
'[11:51:10.184 18/05/1995]',0.576,0.555,120.503,-0.233,-0.083
'[11:51:10.186 18/05/1995]',0.576,0.522,120.503,-0.233,-0.083
'[11:51:10.188 18/05/1995]',0.576,0.522,120.503,-0.233,-0.083
'[11:51:10.190 18/05/1995]',0.528,0.522,120.503,-0.233,-0.083
'[11:51:10.192 18/05/1995]',0.576,0.522,120.503,-0.237,0.081
'[11:51:10.194 18/05/1995]',0.528,0.522,120.503,-0.237,0.081
'[11:51:10.196 18/05/1995]',0.528,0.522,120.503,-0.237,0.081
'[11:51:10.198 18/05/1995]',0.528,0.522,120.503,-0.237,0.081
'[11:51:10.200 18/05/1995]',0.528,0.522,120.503,-0.242,0.245
'[11:51:10.202 18/05/1995]',0.528,0.522,120.503,-0.242,0.245
'[11:51:10.204 18/05/1995]',0.528,0.490,120.503,-0.242,0.245
'[11:51:10.206 18/05/1995]',0.528,0.490,120.503,-0.242,0.245
'[11:51:10.208 18/05/1995]',0.528,0.490,120.503,-0.242,0.388
'[11:51:10.210 18/05/1995]',0.528,0.490,120.503,-0.242,0.388
'[11:51:10.212 18/05/1995]',0.528,0.490,120.503,-0.242,0.388
'[11:51:10.214 18/05/1995]',0.528,0.490,120.503,-0.242,0.388
'[11:51:10.216 18/05/1995]',0.528,0.490,120.503,-0.247,0.552
'[11:51:10.218 18/05/1995]',0.528,0.490,120.503,-0.247,0.552
'[11:51:10.220 18/05/1995]',0.528,0.490,120.503,-0.247,0.552
'[11:51:10.222 18/05/1995]',0.528,0.490,120.503,-0.247,0.552
'[11:51:10.224 18/05/1995]',0.528,0.490,120.503,-0.252,0.716
'[11:51:10.226 18/05/1995]',0.480,0.490,120.503,-0.252,0.716
'[11:51:10.228 18/05/1995]',0.433,0.426,120.503,-0.252,0.716
'[11:51:10.230 18/05/1995]',0.004,0.003,120.503,-0.252,0.716
'[11:51:10.232 18/05/1995]',-0.187,-0.226,120.503,-0.257,0.859
'[11:51:10.234 18/05/1995]',-0.378,-0.356,120.503,-0.257,0.859
'[11:51:10.236 18/05/1995]',-0.474,-0.454,120.503,-0.257,0.859
'[11:51:10.238 18/05/1995]',-0.522,-0.485,120.503,-0.257,0.859
'[11:51:10.240 18/05/1995]',-0.522,-0.518,120.503,-0.262,1.022
'[11:51:10.242 18/05/1995]',-0.570,-0.550,120.503,-0.262,1.022
'[11:51:10.244 18/05/1995]',-0.570,-0.550,120.503,-0.262,1.022
'[11:51:10.246 18/05/1995]',-0.570,-0.550,120.503,-0.262,1.022
'[11:51:10.248 18/05/1995]',-0.570,-0.550,120.503,-0.262,0.859
'[11:51:10.250 18/05/1995]',-0.570,-0.550,120.503,-0.262,0.859
'[11:51:10.252 18/05/1995]',-0.570,-0.550,120.503,-0.262,0.859
'[11:51:10.254 18/05/1995]',-0.570,-0.550,120.503,-0.262,0.859
'[11:51:10.256 18/05/1995]',-0.570,-0.550,120.503,-0.267,0.716
'[11:51:10.258 18/05/1995]',-0.570,-0.518,120.503,-0.267,0.716
'[11:51:10.260 18/05/1995]',-0.570,-0.518,120.503,-0.267,0.716
'[11:51:10.262 18/05/1995]',-0.570,-0.518,120.503,-0.267,0.716
'[11:51:10.264 18/05/1995]',-0.522,-0.518,120.503,-0.271,0.552
'[11:51:10.266 18/05/1995]',-0.522,-0.518,120.503,-0.271,0.552
'[11:51:10.268 18/05/1995]',-0.522,-0.518,120.503,-0.271,0.552
'[11:51:10.270 18/05/1995]',-0.522,-0.518,120.503,-0.271,0.552
'[11:51:10.272 18/05/1995]',-0.522,-0.518,120.503,-0.276,0.388
'[11:51:10.274 18/05/1995]',-0.522,-0.518,120.503,-0.276,0.388
'[11:51:10.276 18/05/1995]',-0.522,-0.485,120.503,-0.276,0.388
'[11:51:10.278 18/05/1995]',-0.522,-0.485,120.503,-0.276,0.388
'[11:51:10.280 18/05/1995]',-0.522,-0.485,120.503,-0.281,0.245
'[11:51:10.282 18/05/1995]',-0.522,-0.485,120.503,-0.281,0.245
'[11:51:10.284 18/05/1995]',-0.522,-0.485,120.503,-0.281,0.245
'[11:51:10.286 18/05/1995]',-0.522,-0.485,120.503,-0.281,0.245
'[11:51:10.288 18/05/1995]',-0.522,-0.485,120.503,-0.281,0.081
'[11:51:10.290 18/05/1995]',-0.522,-0.485,120.503,-0.281,0.081
'[11:51:10.292 18/05/1995]',-0.522,-0.485,120.503,-0.281,0.081
'[11:51:10.294 18/05/1995]',-0.522,-0.485,120.503,-0.281,0.081
'[11:51:10.296 18/05/1995]',-0.474,-0.485,121.510,-0.276,-0.083
'[11:51:10.298 18/05/1995]',-0.474,-0.485,121.510,-0.276,-0.083
'[11:51:10.300 18/05/1995]',-0.474,-0.485,121.510,-0.276,-0.083
'[11:51:10.302 18/05/1995]',-0.474,-0.454,121.510,-0.276,-0.083
'[11:51:10.304 18/05/1995]',-0.474,-0.454,127.148,-0.271,-0.246
'[11:51:10.306 18/05/1995]',-0.474,-0.454,127.148,-0.271,-0.246
'[11:51:10.308 18/05/1995]',-0.474,-0.454,127.148,-0.271,-0.246
'[11:51:10.310 18/05/1995]',-0.474,-0.454,127.148,-0.271,-0.246
'[11:51:10.312 18/05/1995]',-0.474,-0.454,141.342,-0.267,-0.390
'[11:51:10.314 18/05/1995]',-0.474,-0.454,141.342,-0.267,-0.390
'[11:51:10.316 18/05/1995]',-0.474,-0.454,141.342,-0.267,-0.390
'[11:51:10.318 18/05/1995]',-0.474,-0.454,141.342,-0.267,-0.390
'[11:51:10.320 18/05/1995]',-0.474,-0.454,160.168,-0.262,-0.553
'[11:51:10.322 18/05/1995]',-0.474,-0.454,160.168,-0.262,-0.553
'[11:51:10.324 18/05/1995]',-0.474,-0.454,160.168,-0.262,-0.553
'[11:51:10.326 18/05/1995]',-0.474,-0.454,160.168,-0.262,-0.553
'[11:51:10.328 18/05/1995]',-0.474,-0.421,174.362,-0.247,-0.717
'[11:51:10.330 18/05/1995]',-0.474,-0.421,174.362,-0.247,-0.717
'[11:51:10.332 18/05/1995]',-0.426,-0.421,174.362,-0.247,-0.717
'[11:51:10.334 18/05/1995]',-0.426,-0.421,174.362,-0.247,-0.717
'[11:51:10.336 18/05/1995]',-0.426,-0.421,180.000,-0.233,-0.861
'[11:51:10.338 18/05/1995]',-0.426,-0.421,180.000,-0.233,-0.861
'[11:51:10.340 18/05/1995]',-0.426,-0.421,180.000,-0.233,-0.861
'[11:51:10.342 18/05/1995]',-0.426,-0.421,180.000,-0.233,-0.861
'[11:51:10.344 18/05/1995]',-0.426,-0.421,180.906,-0.218,-
'[11:51:10.346 18/05/1995]',-0.426,-0.421,180.906,-0.218,-
'[11:51:10.348 18/05/1995]',-0.426,-0.421,180.906,-0.218,-
'[11:51:10.350 18/05/1995]',-0.426,-0.389,180.906,-0.218,-
'[11:51:10.352 18/05/1995]',-0.426,-0.421,180.906,-0.199,-
'[11:51:10.354 18/05/1995]',-0.426,-0.389,180.906,-0.199,-
'[11:51:10.356 18/05/1995]',-0.426,-0.389,180.906,-0.199,-
'[11:51:10.358 18/05/1995]',-0.426,-0.389,180.906,-0.199,-
'[11:51:10.360 18/05/1995]',-0.426,-0.389,180.906,-0.174,-
'[11:51:10.362 18/05/1995]',-0.426,-0.389,180.906,-0.174,-
'[11:51:10.364 18/05/1995]',-0.426,-0.389,180.906,-0.174,-
'[11:51:10.366 18/05/1995]',-0.426,-0.389,180.906,-0.174,-
'[11:51:10.368 18/05/1995]',-0.426,-0.389,180.906,-0.155,-
'[11:51:10.370 18/05/1995]',-0.426,-0.389,180.906,-0.155,-
'[11:51:10.372 18/05/1995]',-0.426,-0.389,180.906,-0.155,-
'[11:51:10.374 18/05/1995]',-0.426,-0.389,180.906,-0.155,-
'[11:51:10.376 18/05/1995]',-0.378,-0.389,180.906,-0.126,-
'[11:51:10.378 18/05/1995]',-0.378,-0.389,180.906,-0.126,-
'[11:51:10.380 18/05/1995]',-0.378,-0.389,180.906,-0.126,-
'[11:51:10.382 18/05/1995]',-0.378,-0.356,180.906,-0.126,-
'[11:51:10.384 18/05/1995]',-0.378,-0.356,180.906,-0.102,-
'[11:51:10.386 18/05/1995]',-0.378,-0.356,180.906,-0.102,-
'[11:51:10.388 18/05/1995]',-0.378,-0.356,180.906,-0.102,-
'[11:51:10.390 18/05/1995]',-0.378,-0.356,180.906,-0.102,-
'[11:51:10.392 18/05/1995]',-0.378,-0.356,180.906,-0.077,-
'[11:51:10.394 18/05/1995]',-0.378,-0.356,180.906,-0.077,-
'[11:51:10.396 18/05/1995]',-0.378,-0.356,180.906,-0.077,-
'[11:51:10.398 18/05/1995]',-0.378,-0.356,180.906,-0.077,-
'[11:51:10.400 18/05/1995]',-0.378,-0.356,180.906,-0.049,-
'[11:51:10.402 18/05/1995]',-0.378,-0.356,180.906,-0.049,-
'[11:51:10.404 18/05/1995]',-0.378,-0.356,180.906,-0.049,-
'[11:51:10.406 18/05/1995]',-0.378,-0.356,180.906,-0.049,-
'[11:51:10.408 18/05/1995]',-0.378,-0.323,180.906,-0.024,-
'[11:51:10.410 18/05/1995]',-0.378,-0.323,180.906,-0.024,-
'[11:51:10.412 18/05/1995]',-0.378,-0.323,180.906,-0.024,-
'[11:51:10.414 18/05/1995]',-0.378,-0.323,180.906,-0.024,-
'[11:51:10.416 18/05/1995]',-0.378,-0.323,180.906,0.005,-
'[11:51:10.418 18/05/1995]',-0.378,-0.323,180.906,0.005,-
'[11:51:10.420 18/05/1995]',-0.378,-0.323,180.906,0.005,-
'[11:51:10.422 18/05/1995]',-0.378,-0.323,180.906,0.005,-
'[11:51:10.424 18/05/1995]',-0.330,-0.323,180.906,0.029,-
'[11:51:10.426 18/05/1995]',-0.330,-0.323,180.906,0.029,-
'[11:51:10.428 18/05/1995]',-0.330,-0.323,180.906,0.029,-
'[11:51:10.430 18/05/1995]',-0.330,-0.323,180.906,0.029,-
'[11:51:10.432 18/05/1995]',-0.330,-0.323,180.906,0.058,-
'[11:51:10.434 18/05/1995]',-0.330,-0.323,180.906,0.058,-
'[11:51:10.436 18/05/1995]',-0.330,-0.323,180.906,0.058,-
'[11:51:10.438 18/05/1995]',-0.330,-0.323,180.906,0.058,-
'[11:51:10.440 18/05/1995]',-0.330,-0.323,180.906,0.077,-
'[11:51:10.442 18/05/1995]',-0.330,-0.323,180.906,0.077,-
'[11:51:10.444 18/05/1995]',-0.330,-0.323,180.906,0.077,-
'[11:51:10.446 18/05/1995]',-0.330,-0.291,180.906,0.077,-
'[11:51:10.448 18/05/1995]',-0.330,-0.291,180.906,0.106,-
'[11:51:10.450 18/05/1995]',-0.330,-0.291,180.906,0.106,-
'[11:51:10.452 18/05/1995]',-0.330,-0.291,180.906,0.106,-
'[11:51:10.454 18/05/1995]',-0.330,-0.291,180.906,0.106,-
'[11:51:10.456 18/05/1995]',-0.330,-0.291,180.906,0.131,-
'[11:51:10.458 18/05/1995]',-0.330,-0.291,180.906,0.131,-
'[11:51:10.460 18/05/1995]',-0.330,-0.291,180.906,0.131,-
'[11:51:10.462 18/05/1995]',-0.330,-0.291,180.906,0.131,-
'[11:51:10.464 18/05/1995]',-0.330,-0.291,180.906,0.145,-
'[11:51:10.466 18/05/1995]',-0.330,-0.291,180.906,0.145,-
'[11:51:10.468 18/05/1995]',-0.330,-0.291,180.906,0.145,-
'[11:51:10.470 18/05/1995]',-0.330,-0.291,180.906,0.145,-
'[11:51:10.472 18/05/1995]',-0.283,-0.291,180.906,0.165,-
'[11:51:10.474 18/05/1995]',-0.283,-0.291,180.906,0.165,-
'[11:51:10.476 18/05/1995]',-0.283,-0.291,180.906,0.165,-
'[11:51:10.478 18/05/1995]',-0.283,-0.291,180.906,0.165,-
'[11:51:10.480 18/05/1995]',-0.283,-0.291,180.906,0.184,-
'[11:51:10.482 18/05/1995]',-0.283,-0.291,180.906,0.184,-
'[11:51:10.484 18/05/1995]',-0.283,-0.291,180.906,0.184,-
'[11:51:10.486 18/05/1995]',-0.283,-0.291,180.906,0.184,-
'[11:51:10.488 18/05/1995]',-0.283,-0.258,180.906,0.203,-
'[11:51:10.490 18/05/1995]',-0.283,-0.291,180.906,0.203,-
'[11:51:10.492 18/05/1995]',-0.283,-0.258,180.906,0.203,-
'[11:51:10.494 18/05/1995]',-0.283,-0.258,180.906,0.203,-
'[11:51:10.496 18/05/1995]',-0.283,-0.258,180.906,0.208,-
'[11:51:10.498 18/05/1995]',-0.283,-0.258,180.906,0.208,-
'[11:51:10.500 18/05/1995]',-0.283,-0.258,180.906,0.208,-
'[11:51:10.502 18/05/1995]',-0.283,-0.258,180.906,0.208,-
'[11:51:10.504 18/05/1995]',-0.283,-0.258,180.906,0.223,-
'[11:51:10.506 18/05/1995]',-0.283,-0.258,180.906,0.223,-
'[11:51:10.508 18/05/1995]',-0.283,-0.258,180.906,0.223,-
'[11:51:10.510 18/05/1995]',-0.283,-0.258,180.906,0.223,-
'[11:51:10.512 18/05/1995]',-0.283,-0.258,181.107,0.228,-
'[11:51:10.514 18/05/1995]',-0.283,-0.258,181.107,0.228,-
'[11:51:10.516 18/05/1995]',-0.283,-0.258,181.107,0.228,-
'[11:51:10.518 18/05/1995]',-0.283,-0.258,181.107,0.228,-
'[11:51:10.520 18/05/1995]',-0.283,-0.258,179.094,0.242,-
'[11:51:10.522 18/05/1995]',-0.283,-0.258,179.094,0.242,-
'[11:51:10.524 18/05/1995]',-0.283,-0.226,179.094,0.242,-
'[11:51:10.526 18/05/1995]',-0.283,-0.226,179.094,0.242,-
'[11:51:10.528 18/05/1995]',-0.283,-0.226,163.691,0.237,-
'[11:51:10.530 18/05/1995]',-0.235,-0.226,163.691,0.237,-
'[11:51:10.532 18/05/1995]',-0.235,-0.226,163.691,0.237,-
'[11:51:10.534 18/05/1995]',-0.235,-0.226,163.691,0.237,-
'[11:51:10.536 18/05/1995]',-0.235,-0.226,122.013,0.237,-
'[11:51:10.538 18/05/1995]',-0.235,-0.226,122.013,0.237,-
'[11:51:10.540 18/05/1995]',-0.235,-0.226,122.013,0.237,-
'[11:51:10.542 18/05/1995]',-0.235,-0.226,122.013,0.237,-
'[11:51:10.544 18/05/1995]',0.004,0.003,64.530,0.237,-
'[11:51:10.546 18/05/1995]',0.004,0.003,64.530,0.237,-
'[11:51:10.548 18/05/1995]',0.004,0.003,64.530,0.237,-
'[11:51:10.550 18/05/1995]',0.004,0.003,64.530,0.237,-
'[11:51:10.552 18/05/1995]',0.004,0.003,20.638,0.237,-
'[11:51:10.554 18/05/1995]',0.004,0.003,20.638,0.237,-
'[11:51:10.556 18/05/1995]',0.004,0.003,20.638,0.237,-
'[11:51:10.558 18/05/1995]',0.004,0.003,20.638,0.237,-
