'Time and date','II','V','ABP','PAP','PLETH','RESP'
'[12:44:23.698 20/06/1995]',0.036,0.002,63.079,33.075,-0.333,-0.618
'[12:44:23.700 20/06/1995]',0.036,0.002,63.079,33.075,-0.333,-0.618
'[12:44:23.702 20/06/1995]',0.036,0.002,63.079,33.075,-0.333,-0.618
'[12:44:23.704 20/06/1995]',0.036,0.002,62.778,32.550,-0.346,-0.616
'[12:44:23.706 20/06/1995]',0.036,0.002,62.778,32.550,-0.346,-0.616
'[12:44:23.708 20/06/1995]',0.036,0.002,62.778,32.550,-0.346,-0.616
'[12:44:23.710 20/06/1995]',0.047,0.002,62.778,32.550,-0.346,-0.616
'[12:44:23.712 20/06/1995]',0.047,0.002,62.527,32.375,-0.356,-0.614
'[12:44:23.714 20/06/1995]',0.059,0.002,62.527,32.375,-0.356,-0.614
'[12:44:23.716 20/06/1995]',0.059,0.002,62.527,32.375,-0.356,-0.614
'[12:44:23.718 20/06/1995]',0.071,0.002,62.527,32.375,-0.356,-0.614
'[12:44:23.720 20/06/1995]',0.071,0.002,62.276,32.425,-0.367,-0.612
'[12:44:23.722 20/06/1995]',0.071,0.002,62.276,32.425,-0.367,-0.612
'[12:44:23.724 20/06/1995]',0.082,0.002,62.276,32.425,-0.367,-0.612
'[12:44:23.726 20/06/1995]',0.094,0.002,62.276,32.425,-0.367,-0.612
'[12:44:23.728 20/06/1995]',0.094,0.002,61.974,32.475,-0.376,-0.609
'[12:44:23.730 20/06/1995]',0.106,0.002,61.974,32.475,-0.376,-0.609
'[12:44:23.732 20/06/1995]',0.106,0.002,61.974,32.475,-0.376,-0.609
'[12:44:23.734 20/06/1995]',0.106,0.002,61.974,32.475,-0.376,-0.609
'[12:44:23.736 20/06/1995]',0.106,0.002,61.623,32.550,-0.385,-0.607
'[12:44:23.738 20/06/1995]',0.106,0.002,61.623,32.550,-0.385,-0.607
'[12:44:23.740 20/06/1995]',0.106,-0.017,61.623,32.550,-0.385,-0.607
'[12:44:23.742 20/06/1995]',0.106,-0.017,61.623,32.550,-0.385,-0.607
'[12:44:23.744 20/06/1995]',0.106,-0.017,61.271,32.425,-0.393,-0.604
'[12:44:23.746 20/06/1995]',0.106,-0.017,61.271,32.425,-0.393,-0.604
'[12:44:23.748 20/06/1995]',0.118,-0.017,61.271,32.425,-0.393,-0.604
'[12:44:23.750 20/06/1995]',0.118,-0.017,61.271,32.425,-0.393,-0.604
'[12:44:23.752 20/06/1995]',0.106,-0.017,60.920,32.200,-0.399,-0.602
'[12:44:23.754 20/06/1995]',0.106,-0.036,60.920,32.200,-0.399,-0.602
'[12:44:23.756 20/06/1995]',0.106,-0.036,60.920,32.200,-0.399,-0.602
'[12:44:23.758 20/06/1995]',0.094,-0.036,60.920,32.200,-0.399,-0.602
'[12:44:23.760 20/06/1995]',0.094,-0.017,60.518,31.850,-0.406,-0.599
'[12:44:23.762 20/06/1995]',0.082,-0.017,60.518,31.850,-0.406,-0.599
'[12:44:23.764 20/06/1995]',0.082,-0.017,60.518,31.850,-0.406,-0.599
'[12:44:23.766 20/06/1995]',0.071,0.002,60.518,31.850,-0.406,-0.599
'[12:44:23.768 20/06/1995]',0.071,0.002,60.166,31.550,-0.412,-0.597
'[12:44:23.770 20/06/1995]',0.047,0.002,60.166,31.550,-0.412,-0.597
'[12:44:23.772 20/06/1995]',0.036,0.002,60.166,31.550,-0.412,-0.597
'[12:44:23.774 20/06/1995]',0.024,0.002,60.166,31.550,-0.412,-0.597
'[12:44:23.776 20/06/1995]',0.024,0.002,59.815,31.375,-0.419,-0.594
'[12:44:23.778 20/06/1995]',0.024,0.002,59.815,31.375,-0.419,-0.594
'[12:44:23.780 20/06/1995]',0.024,0.002,59.815,31.375,-0.419,-0.594
'[12:44:23.782 20/06/1995]',0.024,0.002,59.815,31.375,-0.419,-0.594
'[12:44:23.784 20/06/1995]',0.012,0.002,59.413,31.550,-0.424,-0.592
'[12:44:23.786 20/06/1995]',0.001,0.002,59.413,31.550,-0.424,-0.592
'[12:44:23.788 20/06/1995]',0.001,0.002,59.413,31.550,-0.424,-0.592
'[12:44:23.790 20/06/1995]',0.001,0.002,59.413,31.550,-0.424,-0.592
'[12:44:23.792 20/06/1995]',0.001,0.002,59.061,31.850,-0.430,-0.590
'[12:44:23.794 20/06/1995]',0.001,0.002,59.061,31.850,-0.430,-0.590
'[12:44:23.796 20/06/1995]',0.001,0.002,59.061,31.850,-0.430,-0.590
'[12:44:23.798 20/06/1995]',0.001,0.002,59.061,31.850,-0.430,-0.590
'[12:44:23.800 20/06/1995]',0.001,0.002,58.710,32.075,-0.436,-0.588
'[12:44:23.802 20/06/1995]',-0.011,0.002,58.710,32.075,-0.436,-0.588
'[12:44:23.804 20/06/1995]',-0.011,0.002,58.710,32.075,-0.436,-0.588
'[12:44:23.806 20/06/1995]',-0.011,0.002,58.710,32.075,-0.436,-0.588
'[12:44:23.808 20/06/1995]',-0.011,0.002,58.408,31.900,-0.441,-0.586
'[12:44:23.810 20/06/1995]',0.001,0.002,58.408,31.900,-0.441,-0.586
'[12:44:23.812 20/06/1995]',0.001,0.002,58.408,31.900,-0.441,-0.586
'[12:44:23.814 20/06/1995]',0.001,0.002,58.408,31.900,-0.441,-0.586
'[12:44:23.816 20/06/1995]',0.001,0.002,58.107,31.125,-0.447,-0.584
'[12:44:23.818 20/06/1995]',0.001,0.002,58.107,31.125,-0.447,-0.584
'[12:44:23.820 20/06/1995]',0.001,0.002,58.107,31.125,-0.447,-0.584
'[12:44:23.822 20/06/1995]',0.001,0.002,58.107,31.125,-0.447,-0.584
'[12:44:23.824 20/06/1995]',-0.011,0.002,57.756,30.075,-0.452,-0.582
'[12:44:23.826 20/06/1995]',0.001,0.002,57.756,30.075,-0.452,-0.582
'[12:44:23.828 20/06/1995]',0.001,0.002,57.756,30.075,-0.452,-0.582
'[12:44:23.830 20/06/1995]',0.001,0.002,57.756,30.075,-0.452,-0.582
'[12:44:23.832 20/06/1995]',0.001,0.002,57.454,29.150,-0.457,-0.580
'[12:44:23.834 20/06/1995]',0.001,0.002,57.454,29.150,-0.457,-0.580
'[12:44:23.836 20/06/1995]',0.001,0.002,57.454,29.150,-0.457,-0.580
'[12:44:23.838 20/06/1995]',0.001,0.002,57.454,29.150,-0.457,-0.580
'[12:44:23.840 20/06/1995]',0.001,0.002,57.153,28.800,-0.460,-0.579
'[12:44:23.842 20/06/1995]',0.001,0.002,57.153,28.800,-0.460,-0.579
'[12:44:23.844 20/06/1995]',0.001,0.002,57.153,28.800,-0.460,-0.579
'[12:44:23.846 20/06/1995]',-0.011,0.002,57.153,28.800,-0.460,-0.579
'[12:44:23.848 20/06/1995]',0.001,0.002,56.902,29.150,-0.464,-0.579
'[12:44:23.850 20/06/1995]',-0.011,0.002,56.902,29.150,-0.464,-0.579
'[12:44:23.852 20/06/1995]',-0.022,0.002,56.902,29.150,-0.464,-0.579
'[12:44:23.854 20/06/1995]',-0.034,0.002,56.902,29.150,-0.464,-0.579
'[12:44:23.856 20/06/1995]',-0.069,0.002,56.600,29.850,-0.466,-0.578
'[12:44:23.858 20/06/1995]',-0.093,0.039,56.600,29.850,-0.466,-0.578
'[12:44:23.860 20/06/1995]',-0.093,0.058,56.600,29.850,-0.466,-0.578
'[12:44:23.862 20/06/1995]',-0.069,0.058,56.600,29.850,-0.466,-0.578
'[12:44:23.864 20/06/1995]',-0.034,0.077,56.299,30.550,-0.469,-0.577
'[12:44:23.866 20/06/1995]',0.001,0.058,56.299,30.550,-0.469,-0.577
'[12:44:23.868 20/06/1995]',0.059,0.039,56.299,30.550,-0.469,-0.577
'[12:44:23.870 20/06/1995]',0.129,0.002,56.299,30.550,-0.469,-0.577
'[12:44:23.872 20/06/1995]',0.211,-0.055,56.048,30.775,-0.470,-0.576
'[12:44:23.874 20/06/1995]',0.316,-0.131,56.048,30.775,-0.470,-0.576
'[12:44:23.876 20/06/1995]',0.421,-0.169,56.048,30.775,-0.470,-0.576
'[12:44:23.878 20/06/1995]',0.514,-0.188,56.048,30.775,-0.470,-0.576
'[12:44:23.880 20/06/1995]',0.584,-0.245,55.797,30.600,-0.471,-0.575
'[12:44:23.882 20/06/1995]',0.631,-0.302,55.797,30.600,-0.471,-0.575
'[12:44:23.884 20/06/1995]',0.665,-0.340,55.797,30.600,-0.471,-0.575
'[12:44:23.886 20/06/1995]',0.701,-0.397,55.797,30.600,-0.471,-0.575
'[12:44:23.888 20/06/1995]',0.701,-0.435,55.546,30.200,-0.473,-0.574
'[12:44:23.890 20/06/1995]',0.701,-0.454,55.546,30.200,-0.473,-0.574
'[12:44:23.892 20/06/1995]',0.665,-0.435,55.546,30.200,-0.473,-0.574
'[12:44:23.894 20/06/1995]',0.584,-0.397,55.546,30.200,-0.473,-0.574
'[12:44:23.896 20/06/1995]',0.491,-0.359,55.295,29.675,-0.474,-0.572
'[12:44:23.898 20/06/1995]',0.386,-0.321,55.295,29.675,-0.474,-0.572
'[12:44:23.900 20/06/1995]',0.304,-0.283,55.295,29.675,-0.474,-0.572
'[12:44:23.902 20/06/1995]',0.246,-0.245,55.295,29.675,-0.474,-0.572
'[12:44:23.904 20/06/1995]',0.187,-0.226,54.993,29.200,-0.475,-0.570
'[12:44:23.906 20/06/1995]',0.141,-0.188,54.993,29.200,-0.475,-0.570
'[12:44:23.908 20/06/1995]',0.106,-0.169,54.993,29.200,-0.475,-0.570
'[12:44:23.910 20/06/1995]',0.082,-0.150,54.993,29.200,-0.475,-0.570
'[12:44:23.912 20/06/1995]',0.059,-0.131,54.742,28.800,-0.477,-0.567
'[12:44:23.914 20/06/1995]',0.036,-0.093,54.742,28.800,-0.477,-0.567
'[12:44:23.916 20/06/1995]',0.024,-0.074,54.742,28.800,-0.477,-0.567
'[12:44:23.918 20/06/1995]',0.001,-0.055,54.742,28.800,-0.477,-0.567
'[12:44:23.920 20/06/1995]',0.001,-0.055,54.592,28.450,-0.479,-0.565
'[12:44:23.922 20/06/1995]',0.001,-0.055,54.592,28.450,-0.479,-0.565
'[12:44:23.924 20/06/1995]',-0.011,-0.036,54.592,28.450,-0.479,-0.565
'[12:44:23.926 20/06/1995]',-0.022,-0.017,54.592,28.450,-0.479,-0.565
'[12:44:23.928 20/06/1995]',-0.034,0.002,54.391,28.200,-0.481,-0.562
'[12:44:23.930 20/06/1995]',-0.046,0.002,54.391,28.200,-0.481,-0.562
'[12:44:23.932 20/06/1995]',-0.057,0.002,54.391,28.200,-0.481,-0.562
'[12:44:23.934 20/06/1995]',-0.057,0.020,54.391,28.200,-0.481,-0.562
'[12:44:23.936 20/06/1995]',-0.069,0.020,54.290,28.025,-0.483,-0.559
'[12:44:23.938 20/06/1995]',-0.069,0.020,54.290,28.025,-0.483,-0.559
'[12:44:23.940 20/06/1995]',-0.069,0.020,54.290,28.025,-0.483,-0.559
'[12:44:23.942 20/06/1995]',-0.069,0.039,54.290,28.025,-0.483,-0.559
'[12:44:23.944 20/06/1995]',-0.069,0.039,54.089,28.150,-0.487,-0.557
'[12:44:23.946 20/06/1995]',-0.069,0.039,54.089,28.150,-0.487,-0.557
'[12:44:23.948 20/06/1995]',-0.069,0.039,54.089,28.150,-0.487,-0.557
'[12:44:23.950 20/06/1995]',-0.069,0.039,54.089,28.150,-0.487,-0.557
'[12:44:23.952 20/06/1995]',-0.069,0.039,53.939,28.500,-0.487,-0.555
'[12:44:23.954 20/06/1995]',-0.069,0.039,53.939,28.500,-0.487,-0.555
'[12:44:23.956 20/06/1995]',-0.081,0.039,53.939,28.500,-0.487,-0.555
'[12:44:23.958 20/06/1995]',-0.081,0.039,53.939,28.500,-0.487,-0.555
'[12:44:23.960 20/06/1995]',-0.081,0.039,53.738,29.075,-0.490,-0.553
'[12:44:23.962 20/06/1995]',-0.081,0.039,53.738,29.075,-0.490,-0.553
'[12:44:23.964 20/06/1995]',-0.081,0.039,53.738,29.075,-0.490,-0.553
'[12:44:23.966 20/06/1995]',-0.069,0.039,53.738,29.075,-0.490,-0.553
'[12:44:23.968 20/06/1995]',-0.081,0.039,53.587,29.675,-0.493,-0.552
'[12:44:23.970 20/06/1995]',-0.081,0.039,53.587,29.675,-0.493,-0.552
'[12:44:23.972 20/06/1995]',-0.093,0.039,53.587,29.675,-0.493,-0.552
'[12:44:23.974 20/06/1995]',-0.093,0.039,53.587,29.675,-0.493,-0.552
'[12:44:23.976 20/06/1995]',-0.081,0.039,53.386,30.250,-0.494,-0.550
'[12:44:23.978 20/06/1995]',-0.093,0.039,53.386,30.250,-0.494,-0.550
'[12:44:23.980 20/06/1995]',-0.093,0.058,53.386,30.250,-0.494,-0.550
'[12:44:23.982 20/06/1995]',-0.093,0.058,53.386,30.250,-0.494,-0.550
'[12:44:23.984 20/06/1995]',-0.081,0.039,53.236,30.675,-0.495,-0.549
'[12:44:23.986 20/06/1995]',-0.093,0.039,53.236,30.675,-0.495,-0.549
'[12:44:23.988 20/06/1995]',-0.093,0.039,53.236,30.675,-0.495,-0.549
'[12:44:23.990 20/06/1995]',-0.093,0.039,53.236,30.675,-0.495,-0.549
'[12:44:23.992 20/06/1995]',-0.104,0.039,53.035,31.025,-0.494,-0.549
'[12:44:23.994 20/06/1995]',-0.104,0.039,53.035,31.025,-0.494,-0.549
'[12:44:23.996 20/06/1995]',-0.093,0.039,53.035,31.025,-0.494,-0.549
'[12:44:23.998 20/06/1995]',-0.081,0.039,53.035,31.025,-0.494,-0.549
'[12:44:24.000 20/06/1995]',-0.081,0.039,52.884,31.300,-0.493,-0.550
'[12:44:24.002 20/06/1995]',-0.081,0.039,52.884,31.300,-0.493,-0.550
'[12:44:24.004 20/06/1995]',-0.093,0.039,52.884,31.300,-0.493,-0.550
'[12:44:24.006 20/06/1995]',-0.093,0.039,52.884,31.300,-0.493,-0.550
'[12:44:24.008 20/06/1995]',-0.081,0.039,52.633,31.600,-0.491,-0.552
'[12:44:24.010 20/06/1995]',-0.081,0.039,52.633,31.600,-0.491,-0.552
'[12:44:24.012 20/06/1995]',-0.081,0.039,52.633,31.600,-0.491,-0.552
'[12:44:24.014 20/06/1995]',-0.069,0.039,52.633,31.600,-0.491,-0.552
'[12:44:24.016 20/06/1995]',-0.069,0.039,52.382,31.650,-0.488,-0.555
'[12:44:24.018 20/06/1995]',-0.069,0.039,52.382,31.650,-0.488,-0.555
'[12:44:24.020 20/06/1995]',-0.069,0.039,52.382,31.650,-0.488,-0.555
'[12:44:24.022 20/06/1995]',-0.081,0.039,52.382,31.650,-0.488,-0.555
'[12:44:24.024 20/06/1995]',-0.081,0.039,52.181,30.725,-0.487,-0.557
'[12:44:24.026 20/06/1995]',-0.069,0.039,52.181,30.725,-0.487,-0.557
'[12:44:24.028 20/06/1995]',-0.069,0.039,52.181,30.725,-0.487,-0.557
'[12:44:24.030 20/06/1995]',-0.069,0.039,52.181,30.725,-0.487,-0.557
'[12:44:24.032 20/06/1995]',-0.069,0.039,51.930,29.025,-0.484,-0.560
'[12:44:24.034 20/06/1995]',-0.069,0.039,51.930,29.025,-0.484,-0.560
'[12:44:24.036 20/06/1995]',-0.069,0.020,51.930,29.025,-0.484,-0.560
'[12:44:24.038 20/06/1995]',-0.081,0.020,51.930,29.025,-0.484,-0.560
'[12:44:24.040 20/06/1995]',-0.069,0.020,51.779,28.200,-0.482,-0.563
'[12:44:24.042 20/06/1995]',-0.081,0.020,51.779,28.200,-0.482,-0.563
'[12:44:24.044 20/06/1995]',-0.069,0.020,51.779,28.200,-0.482,-0.563
'[12:44:24.046 20/06/1995]',-0.069,0.020,51.779,28.200,-0.482,-0.563
'[12:44:24.048 20/06/1995]',-0.069,0.020,51.578,30.075,-0.474,-0.565
'[12:44:24.050 20/06/1995]',-0.069,0.039,51.578,30.075,-0.474,-0.565
'[12:44:24.052 20/06/1995]',-0.069,0.039,51.578,30.075,-0.474,-0.565
'[12:44:24.054 20/06/1995]',-0.069,0.020,51.578,30.075,-0.474,-0.565
'[12:44:24.056 20/06/1995]',-0.081,0.039,51.528,35.000,-0.471,-0.566
'[12:44:24.058 20/06/1995]',-0.081,0.020,51.528,35.000,-0.471,-0.566
'[12:44:24.060 20/06/1995]',-0.081,0.039,51.528,35.000,-0.471,-0.566
'[12:44:24.062 20/06/1995]',-0.081,0.020,51.528,35.000,-0.471,-0.566
'[12:44:24.064 20/06/1995]',-0.069,0.039,51.779,41.150,-0.470,-0.566
'[12:44:24.066 20/06/1995]',-0.069,0.039,51.779,41.150,-0.470,-0.566
'[12:44:24.068 20/06/1995]',-0.069,0.020,51.779,41.150,-0.470,-0.566
'[12:44:24.070 20/06/1995]',-0.069,0.039,51.779,41.150,-0.470,-0.566
'[12:44:24.072 20/06/1995]',-0.081,0.020,52.382,46.425,-0.470,-0.565
'[12:44:24.074 20/06/1995]',-0.093,0.020,52.382,46.425,-0.470,-0.565
'[12:44:24.076 20/06/1995]',-0.081,0.020,52.382,46.425,-0.470,-0.565
'[12:44:24.078 20/06/1995]',-0.081,0.039,52.382,46.425,-0.470,-0.565
'[12:44:24.080 20/06/1995]',-0.081,0.039,53.738,49.650,-0.470,-0.563
'[12:44:24.082 20/06/1995]',-0.093,0.039,53.738,49.650,-0.470,-0.563
'[12:44:24.084 20/06/1995]',-0.081,0.020,53.738,49.650,-0.470,-0.563
'[12:44:24.086 20/06/1995]',-0.081,0.020,53.738,49.650,-0.470,-0.563
'[12:44:24.088 20/06/1995]',-0.081,0.020,55.897,51.050,-0.469,-0.559
'[12:44:24.090 20/06/1995]',-0.069,0.020,55.897,51.050,-0.469,-0.559
'[12:44:24.092 20/06/1995]',-0.069,0.020,55.897,51.050,-0.469,-0.559
'[12:44:24.094 20/06/1995]',-0.069,0.020,55.897,51.050,-0.469,-0.559
'[12:44:24.096 20/06/1995]',-0.069,0.020,58.660,51.525,-0.468,-0.555
'[12:44:24.098 20/06/1995]',-0.069,0.020,58.660,51.525,-0.468,-0.555
'[12:44:24.100 20/06/1995]',-0.081,0.020,58.660,51.525,-0.468,-0.555
'[12:44:24.102 20/06/1995]',-0.093,0.020,58.660,51.525,-0.468,-0.555
'[12:44:24.104 20/06/1995]',-0.081,0.020,61.974,51.825,-0.466,-0.549
'[12:44:24.106 20/06/1995]',-0.093,0.020,61.974,51.825,-0.466,-0.549
'[12:44:24.108 20/06/1995]',-0.093,0.020,61.974,51.825,-0.466,-0.549
'[12:44:24.110 20/06/1995]',-0.093,0.020,61.974,51.825,-0.466,-0.549
'[12:44:24.112 20/06/1995]',-0.093,0.020,65.640,52.400,-0.461,-0.543
'[12:44:24.114 20/06/1995]',-0.081,0.020,65.640,52.400,-0.461,-0.543
'[12:44:24.116 20/06/1995]',-0.069,0.020,65.640,52.400,-0.461,-0.543
'[12:44:24.118 20/06/1995]',-0.069,0.002,65.640,52.400,-0.461,-0.543
'[12:44:24.120 20/06/1995]',-0.081,0.002,69.658,53.275,-0.453,-0.535
'[12:44:24.122 20/06/1995]',-0.069,0.002,69.658,53.275,-0.453,-0.535
'[12:44:24.124 20/06/1995]',-0.093,0.002,69.658,53.275,-0.453,-0.535
'[12:44:24.126 20/06/1995]',-0.093,0.020,69.658,53.275,-0.453,-0.535
'[12:44:24.128 20/06/1995]',-0.104,0.020,73.827,54.350,-0.439,-0.526
'[12:44:24.130 20/06/1995]',-0.093,0.020,73.827,54.350,-0.439,-0.526
'[12:44:24.132 20/06/1995]',-0.093,0.020,73.827,54.350,-0.439,-0.526
'[12:44:24.134 20/06/1995]',-0.093,0.020,73.827,54.350,-0.439,-0.526
'[12:44:24.136 20/06/1995]',-0.093,0.002,78.045,55.150,-0.415,-0.515
'[12:44:24.138 20/06/1995]',-0.104,0.002,78.045,55.150,-0.415,-0.515
'[12:44:24.140 20/06/1995]',-0.104,0.002,78.045,55.150,-0.415,-0.515
'[12:44:24.142 20/06/1995]',-0.093,0.002,78.045,55.150,-0.415,-0.515
'[12:44:24.144 20/06/1995]',-0.081,0.002,82.314,55.625,-0.386,-0.503
'[12:44:24.146 20/06/1995]',-0.081,0.002,82.314,55.625,-0.386,-0.503
'[12:44:24.148 20/06/1995]',-0.069,0.002,82.314,55.625,-0.386,-0.503
'[12:44:24.150 20/06/1995]',-0.069,0.002,82.314,55.625,-0.386,-0.503
'[12:44:24.152 20/06/1995]',-0.081,0.002,86.432,55.675,-0.345,-0.489
'[12:44:24.154 20/06/1995]',-0.093,0.002,86.432,55.675,-0.345,-0.489
'[12:44:24.156 20/06/1995]',-0.093,0.002,86.432,55.675,-0.345,-0.489
'[12:44:24.158 20/06/1995]',-0.093,0.002,86.432,55.675,-0.345,-0.489
'[12:44:24.160 20/06/1995]',-0.093,0.002,90.249,55.500,-0.298,-0.474
'[12:44:24.162 20/06/1995]',-0.093,0.002,90.249,55.500,-0.298,-0.474
'[12:44:24.164 20/06/1995]',-0.093,0.002,90.249,55.500,-0.298,-0.474
'[12:44:24.166 20/06/1995]',-0.081,0.002,90.249,55.500,-0.298,-0.474
'[12:44:24.168 20/06/1995]',-0.081,0.002,93.765,55.225,-0.239,-0.457
'[12:44:24.170 20/06/1995]',-0.093,0.002,93.765,55.225,-0.239,-0.457
'[12:44:24.172 20/06/1995]',-0.093,0.002,93.765,55.225,-0.239,-0.457
'[12:44:24.174 20/06/1995]',-0.081,0.002,93.765,55.225,-0.239,-0.457
'[12:44:24.176 20/06/1995]',-0.081,0.002,96.979,54.975,-0.173,-0.438
'[12:44:24.178 20/06/1995]',-0.069,0.002,96.979,54.975,-0.173,-0.438
'[12:44:24.180 20/06/1995]',-0.069,0.002,96.979,54.975,-0.173,-0.438
'[12:44:24.182 20/06/1995]',-0.057,0.002,96.979,54.975,-0.173,-0.438
'[12:44:24.184 20/06/1995]',-0.057,0.002,99.741,54.925,-0.103,-0.416
'[12:44:24.186 20/06/1995]',-0.057,-0.017,99.741,54.925,-0.103,-0.416
'[12:44:24.188 20/06/1995]',-0.057,-0.017,99.741,54.925,-0.103,-0.416
'[12:44:24.190 20/06/1995]',-0.057,-0.017,99.741,54.925,-0.103,-0.416
'[12:44:24.192 20/06/1995]',-0.057,-0.017,102.001,54.875,-0.030,-0.393
'[12:44:24.194 20/06/1995]',-0.046,-0.017,102.001,54.875,-0.030,-0.393
'[12:44:24.196 20/06/1995]',-0.046,-0.017,102.001,54.875,-0.030,-0.393
'[12:44:24.198 20/06/1995]',-0.034,-0.036,102.001,54.875,-0.030,-0.393
'[12:44:24.200 20/06/1995]',-0.034,-0.036,103.809,54.750,0.043,-0.368
'[12:44:24.202 20/06/1995]',-0.034,-0.036,103.809,54.750,0.043,-0.368
'[12:44:24.204 20/06/1995]',-0.034,-0.055,103.809,54.750,0.043,-0.368
'[12:44:24.206 20/06/1995]',-0.034,-0.036,103.809,54.750,0.043,-0.368
'[12:44:24.208 20/06/1995]',-0.034,-0.036,105.115,54.450,0.115,-0.342
'[12:44:24.210 20/06/1995]',-0.011,-0.036,105.115,54.450,0.115,-0.342
'[12:44:24.212 20/06/1995]',-0.011,-0.036,105.115,54.450,0.115,-0.342
'[12:44:24.214 20/06/1995]',0.001,-0.055,105.115,54.450,0.115,-0.342
'[12:44:24.216 20/06/1995]',0.001,-0.036,106.019,54.050,0.183,-0.314
'[12:44:24.218 20/06/1995]',0.001,-0.036,106.019,54.050,0.183,-0.314
'[12:44:24.220 20/06/1995]',0.001,-0.036,106.019,54.050,0.183,-0.314
'[12:44:24.222 20/06/1995]',0.001,-0.036,106.019,54.050,0.183,-0.314
'[12:44:24.224 20/06/1995]',-0.011,-0.036,106.421,53.525,0.243,-0.283
'[12:44:24.226 20/06/1995]',0.001,-0.036,106.421,53.525,0.243,-0.283
'[12:44:24.228 20/06/1995]',0.001,-0.036,106.421,53.525,0.243,-0.283
'[12:44:24.230 20/06/1995]',0.001,-0.055,106.421,53.525,0.243,-0.283
'[12:44:24.232 20/06/1995]',0.001,-0.036,106.471,52.875,0.298,-0.252
'[12:44:24.234 20/06/1995]',0.001,-0.055,106.471,52.875,0.298,-0.252
'[12:44:24.236 20/06/1995]',0.001,-0.036,106.471,52.875,0.298,-0.252
'[12:44:24.238 20/06/1995]',0.001,-0.036,106.471,52.875,0.298,-0.252
'[12:44:24.240 20/06/1995]',0.001,-0.036,106.220,52.100,0.344,-0.219
'[12:44:24.242 20/06/1995]',0.001,-0.036,106.220,52.100,0.344,-0.219
'[12:44:24.244 20/06/1995]',0.001,-0.036,106.220,52.100,0.344,-0.219
'[12:44:24.246 20/06/1995]',0.001,-0.036,106.220,52.100,0.344,-0.219
'[12:44:24.248 20/06/1995]',0.001,-0.036,105.617,51.225,0.384,-0.184
'[12:44:24.250 20/06/1995]',0.001,-0.036,105.617,51.225,0.384,-0.184
'[12:44:24.252 20/06/1995]',0.001,-0.036,105.617,51.225,0.384,-0.184
'[12:44:24.254 20/06/1995]',0.001,-0.036,105.617,51.225,0.384,-0.184
'[12:44:24.256 20/06/1995]',0.001,-0.036,104.764,50.300,0.415,-0.147
'[12:44:24.258 20/06/1995]',0.001,-0.036,104.764,50.300,0.415,-0.147
'[12:44:24.260 20/06/1995]',0.012,-0.036,104.764,50.300,0.415,-0.147
'[12:44:24.262 20/06/1995]',0.012,-0.036,104.764,50.300,0.415,-0.147
'[12:44:24.264 20/06/1995]',0.036,-0.036,103.659,49.250,0.440,-0.110
'[12:44:24.266 20/06/1995]',0.024,-0.036,103.659,49.250,0.440,-0.110
'[12:44:24.268 20/06/1995]',0.024,-0.036,103.659,49.250,0.440,-0.110
'[12:44:24.270 20/06/1995]',0.012,-0.036,103.659,49.250,0.440,-0.110
'[12:44:24.272 20/06/1995]',0.001,-0.017,102.353,48.125,0.458,-0.070
'[12:44:24.274 20/06/1995]',0.001,-0.017,102.353,48.125,0.458,-0.070
'[12:44:24.276 20/06/1995]',0.001,-0.017,102.353,48.125,0.458,-0.070
'[12:44:24.278 20/06/1995]',0.001,0.002,102.353,48.125,0.458,-0.070
'[12:44:24.280 20/06/1995]',0.001,0.002,100.947,46.850,0.471,-0.031
'[12:44:24.282 20/06/1995]',0.001,0.002,100.947,46.850,0.471,-0.031
'[12:44:24.284 20/06/1995]',0.001,0.002,100.947,46.850,0.471,-0.031
'[12:44:24.286 20/06/1995]',0.001,0.002,100.947,46.850,0.471,-0.031
'[12:44:24.288 20/06/1995]',0.001,-0.017,99.289,45.250,0.478,0.009
'[12:44:24.290 20/06/1995]',0.001,0.002,99.289,45.250,0.478,0.009
'[12:44:24.292 20/06/1995]',0.001,0.002,99.289,45.250,0.478,0.009
'[12:44:24.294 20/06/1995]',0.001,0.002,99.289,45.250,0.478,0.009
'[12:44:24.296 20/06/1995]',0.001,0.002,97.532,43.375,0.479,0.050
'[12:44:24.298 20/06/1995]',0.001,0.002,97.532,43.375,0.479,0.050
'[12:44:24.300 20/06/1995]',0.001,0.002,97.532,43.375,0.479,0.050
'[12:44:24.302 20/06/1995]',0.012,0.002,97.532,43.375,0.479,0.050
'[12:44:24.304 20/06/1995]',0.012,-0.017,95.623,41.275,0.476,0.090
'[12:44:24.306 20/06/1995]',0.012,-0.017,95.623,41.275,0.476,0.090
'[12:44:24.308 20/06/1995]',0.001,0.002,95.623,41.275,0.476,0.090
'[12:44:24.310 20/06/1995]',0.001,0.002,95.623,41.275,0.476,0.090
'[12:44:24.312 20/06/1995]',0.001,0.002,93.413,39.225,0.469,0.131
'[12:44:24.314 20/06/1995]',0.001,0.002,93.413,39.225,0.469,0.131
'[12:44:24.316 20/06/1995]',0.001,0.002,93.413,39.225,0.469,0.131
'[12:44:24.318 20/06/1995]',0.001,0.002,93.413,39.225,0.469,0.131
'[12:44:24.320 20/06/1995]',0.001,0.002,91.003,37.875,0.457,0.172
'[12:44:24.322 20/06/1995]',0.001,-0.017,91.003,37.875,0.457,0.172
