'Time and date','II','I','V','ABP','PLETH','RESP'
'[12:36:33.468 20/10/1995]',-0.008,-0.021,0.001,65.263,-0.044,-0.534
'[12:36:33.470 20/10/1995]',-0.008,-0.010,0.001,65.263,-0.044,-0.534
'[12:36:33.472 20/10/1995]',-0.008,-0.010,0.001,64.887,-0.056,-0.532
'[12:36:33.474 20/10/1995]',-0.008,-0.010,0.001,64.887,-0.056,-0.532
'[12:36:33.476 20/10/1995]',-0.007,-0.010,0.001,64.887,-0.056,-0.532
'[12:36:33.478 20/10/1995]',-0.006,-0.010,0.001,64.887,-0.056,-0.532
'[12:36:33.480 20/10/1995]',-0.005,-0.010,0.001,64.511,-0.067,-0.531
'[12:36:33.482 20/10/1995]',-0.005,-0.021,0.001,64.511,-0.067,-0.531
'[12:36:33.484 20/10/1995]',-0.004,-0.010,0.001,64.511,-0.067,-0.531
'[12:36:33.486 20/10/1995]',-0.003,-0.010,-0.014,64.511,-0.067,-0.531
'[12:36:33.488 20/10/1995]',-0.003,0.001,0.001,64.135,-0.078,-0.531
'[12:36:33.490 20/10/1995]',-0.002,-0.010,0.001,64.135,-0.078,-0.531
'[12:36:33.492 20/10/1995]',-0.002,-0.010,0.001,64.135,-0.078,-0.531
'[12:36:33.494 20/10/1995]',-0.001,-0.010,0.001,64.135,-0.078,-0.531
'[12:36:33.496 20/10/1995]',0.000,0.001,0.001,63.759,-0.089,-0.530
'[12:36:33.498 20/10/1995]',0.001,0.001,0.001,63.759,-0.089,-0.530
'[12:36:33.500 20/10/1995]',0.002,-0.010,0.001,63.759,-0.089,-0.530
'[12:36:33.502 20/10/1995]',0.002,0.001,0.001,63.759,-0.089,-0.530
'[12:36:33.504 20/10/1995]',0.002,0.001,0.001,63.459,-0.104,-0.530
'[12:36:33.506 20/10/1995]',0.002,0.001,0.001,63.459,-0.104,-0.530
'[12:36:33.508 20/10/1995]',0.003,0.001,0.001,63.459,-0.104,-0.530
'[12:36:33.510 20/10/1995]',0.003,-0.010,0.001,63.459,-0.104,-0.530
'[12:36:33.512 20/10/1995]',0.003,-0.010,0.001,63.158,-0.115,-0.529
'[12:36:33.514 20/10/1995]',0.004,-0.010,0.001,63.158,-0.115,-0.529
'[12:36:33.516 20/10/1995]',0.004,0.001,0.001,63.158,-0.115,-0.529
'[12:36:33.518 20/10/1995]',0.004,-0.010,0.001,63.158,-0.115,-0.529
'[12:36:33.520 20/10/1995]',0.003,-0.010,0.001,62.782,-0.124,-0.529
'[12:36:33.522 20/10/1995]',0.002,-0.010,0.001,62.782,-0.124,-0.529
'[12:36:33.524 20/10/1995]',0.002,-0.010,0.001,62.782,-0.124,-0.529
'[12:36:33.526 20/10/1995]',0.002,-0.010,0.001,62.782,-0.124,-0.529
'[12:36:33.528 20/10/1995]',0.003,-0.021,0.001,62.406,-0.139,-0.530
'[12:36:33.530 20/10/1995]',0.003,-0.021,0.001,62.406,-0.139,-0.530
'[12:36:33.532 20/10/1995]',0.004,-0.010,0.001,62.406,-0.139,-0.530
'[12:36:33.534 20/10/1995]',0.005,-0.010,0.001,62.406,-0.139,-0.530
'[12:36:33.536 20/10/1995]',0.006,-0.010,0.001,62.105,-0.154,-0.530
'[12:36:33.538 20/10/1995]',0.007,-0.010,0.001,62.105,-0.154,-0.530
'[12:36:33.540 20/10/1995]',0.008,-0.010,0.001,62.105,-0.154,-0.530
'[12:36:33.542 20/10/1995]',0.008,0.001,-0.014,62.105,-0.154,-0.530
'[12:36:33.544 20/10/1995]',0.009,0.001,0.001,61.729,-0.167,-0.531
'[12:36:33.546 20/10/1995]',0.011,0.001,0.001,61.729,-0.167,-0.531
'[12:36:33.548 20/10/1995]',0.011,0.001,0.001,61.729,-0.167,-0.531
'[12:36:33.550 20/10/1995]',0.011,0.001,0.001,61.729,-0.167,-0.531
'[12:36:33.552 20/10/1995]',0.011,0.001,0.001,61.353,-0.180,-0.532
'[12:36:33.554 20/10/1995]',0.011,0.001,0.001,61.353,-0.180,-0.532
'[12:36:33.556 20/10/1995]',0.011,0.001,0.001,61.353,-0.180,-0.532
'[12:36:33.558 20/10/1995]',0.011,0.001,0.001,61.353,-0.180,-0.532
'[12:36:33.560 20/10/1995]',0.011,0.001,0.001,61.053,-0.195,-0.533
'[12:36:33.562 20/10/1995]',0.011,0.001,0.001,61.053,-0.195,-0.533
'[12:36:33.564 20/10/1995]',0.011,0.001,0.001,61.053,-0.195,-0.533
'[12:36:33.566 20/10/1995]',0.011,0.001,0.016,61.053,-0.195,-0.533
'[12:36:33.568 20/10/1995]',0.011,0.001,0.001,60.827,-0.206,-0.534
'[12:36:33.570 20/10/1995]',0.011,0.001,0.001,60.827,-0.206,-0.534
'[12:36:33.572 20/10/1995]',0.010,0.001,0.016,60.827,-0.206,-0.534
'[12:36:33.574 20/10/1995]',0.010,0.001,0.016,60.827,-0.206,-0.534
'[12:36:33.576 20/10/1995]',0.009,0.001,0.016,60.526,-0.223,-0.534
'[12:36:33.578 20/10/1995]',0.008,0.001,0.001,60.526,-0.223,-0.534
'[12:36:33.580 20/10/1995]',0.006,0.001,0.016,60.526,-0.223,-0.534
'[12:36:33.582 20/10/1995]',0.005,0.001,0.016,60.526,-0.223,-0.534
'[12:36:33.584 20/10/1995]',0.005,0.001,0.016,60.301,-0.237,-0.534
'[12:36:33.586 20/10/1995]',0.004,0.001,0.016,60.301,-0.237,-0.534
'[12:36:33.588 20/10/1995]',0.003,0.001,0.016,60.301,-0.237,-0.534
'[12:36:33.590 20/10/1995]',0.002,0.001,0.001,60.301,-0.237,-0.534
'[12:36:33.592 20/10/1995]',0.001,0.001,0.001,60.000,-0.251,-0.534
'[12:36:33.594 20/10/1995]',0.000,0.001,0.001,60.000,-0.251,-0.534
'[12:36:33.596 20/10/1995]',-0.001,-0.010,0.001,60.000,-0.251,-0.534
'[12:36:33.598 20/10/1995]',-0.002,-0.010,0.001,60.000,-0.251,-0.534
'[12:36:33.600 20/10/1995]',-0.002,-0.010,0.001,59.774,-0.264,-0.532
'[12:36:33.602 20/10/1995]',-0.003,-0.021,0.001,59.774,-0.264,-0.532
'[12:36:33.604 20/10/1995]',-0.005,-0.021,0.001,59.774,-0.264,-0.532
'[12:36:33.606 20/10/1995]',-0.006,-0.010,0.001,59.774,-0.264,-0.532
'[12:36:33.608 20/10/1995]',-0.007,-0.010,0.001,59.549,-0.277,-0.530
'[12:36:33.610 20/10/1995]',-0.008,-0.021,0.001,59.549,-0.277,-0.530
'[12:36:33.612 20/10/1995]',-0.009,-0.021,0.001,59.549,-0.277,-0.530
'[12:36:33.614 20/10/1995]',-0.010,-0.032,0.001,59.549,-0.277,-0.530
'[12:36:33.616 20/10/1995]',-0.012,-0.032,0.016,59.474,-0.291,-0.528
'[12:36:33.618 20/10/1995]',-0.014,-0.032,0.032,59.474,-0.291,-0.528
'[12:36:33.620 20/10/1995]',-0.014,-0.043,0.047,59.474,-0.291,-0.528
'[12:36:33.622 20/10/1995]',-0.014,-0.054,0.063,59.474,-0.291,-0.528
'[12:36:33.624 20/10/1995]',-0.012,-0.043,0.094,59.248,-0.302,-0.526
'[12:36:33.626 20/10/1995]',-0.010,-0.032,0.140,59.248,-0.302,-0.526
'[12:36:33.628 20/10/1995]',-0.005,-0.032,0.187,59.248,-0.302,-0.526
'[12:36:33.630 20/10/1995]',-0.001,-0.010,0.202,59.248,-0.302,-0.526
'[12:36:33.632 20/10/1995]',0.005,0.001,0.218,59.098,-0.316,-0.525
'[12:36:33.634 20/10/1995]',0.011,0.034,0.233,59.098,-0.316,-0.525
'[12:36:33.636 20/10/1995]',0.018,0.078,0.233,59.098,-0.316,-0.525
'[12:36:33.638 20/10/1995]',0.026,0.134,0.233,59.098,-0.316,-0.525
'[12:36:33.640 20/10/1995]',0.034,0.200,0.218,58.947,-0.327,-0.523
'[12:36:33.642 20/10/1995]',0.042,0.277,0.171,58.947,-0.327,-0.523
'[12:36:33.644 20/10/1995]',0.051,0.321,0.094,58.947,-0.327,-0.523
'[12:36:33.646 20/10/1995]',0.060,0.365,0.001,58.947,-0.327,-0.523
'[12:36:33.648 20/10/1995]',0.072,0.388,-0.092,58.797,-0.338,-0.522
'[12:36:33.650 20/10/1995]',0.084,0.421,-0.230,58.797,-0.338,-0.522
'[12:36:33.652 20/10/1995]',0.099,0.454,-0.354,58.797,-0.338,-0.522
'[12:36:33.654 20/10/1995]',0.115,0.487,-0.462,58.797,-0.338,-0.522
'[12:36:33.656 20/10/1995]',0.133,0.520,-0.586,58.647,-0.347,-0.521
'[12:36:33.658 20/10/1995]',0.151,0.553,-0.694,58.647,-0.347,-0.521
'[12:36:33.660 20/10/1995]',0.167,0.565,-0.756,58.647,-0.347,-0.521
'[12:36:33.662 20/10/1995]',0.184,0.565,-0.818,58.647,-0.347,-0.521
'[12:36:33.664 20/10/1995]',0.194,0.565,-0.834,58.421,-0.360,-0.520
'[12:36:33.666 20/10/1995]',0.204,0.553,-0.865,58.421,-0.360,-0.520
'[12:36:33.668 20/10/1995]',0.207,0.509,-0.879,58.421,-0.360,-0.520
'[12:36:33.670 20/10/1995]',0.209,0.476,-0.879,58.421,-0.360,-0.520
'[12:36:33.672 20/10/1995]',0.205,0.454,-0.865,58.346,-0.367,-0.519
'[12:36:33.674 20/10/1995]',0.200,0.432,-0.849,58.346,-0.367,-0.519
'[12:36:33.676 20/10/1995]',0.191,0.410,-0.834,58.346,-0.367,-0.519
'[12:36:33.678 20/10/1995]',0.181,0.388,-0.803,58.346,-0.367,-0.519
'[12:36:33.680 20/10/1995]',0.169,0.377,-0.756,58.120,-0.373,-0.519
'[12:36:33.682 20/10/1995]',0.157,0.354,-0.710,58.120,-0.373,-0.519
'[12:36:33.684 20/10/1995]',0.144,0.277,-0.648,58.120,-0.373,-0.519
'[12:36:33.686 20/10/1995]',0.132,0.177,-0.586,58.120,-0.373,-0.519
'[12:36:33.688 20/10/1995]',0.120,0.067,-0.524,57.895,-0.382,-0.519
'[12:36:33.690 20/10/1995]',0.109,-0.032,-0.462,57.895,-0.382,-0.519
'[12:36:33.692 20/10/1995]',0.099,-0.099,-0.401,57.895,-0.382,-0.519
'[12:36:33.694 20/10/1995]',0.090,-0.154,-0.354,57.895,-0.382,-0.519
'[12:36:33.696 20/10/1995]',0.086,-0.176,-0.323,57.669,-0.388,-0.519
'[12:36:33.698 20/10/1995]',0.081,-0.187,-0.277,57.669,-0.388,-0.519
'[12:36:33.700 20/10/1995]',0.078,-0.176,-0.246,57.669,-0.388,-0.519
'[12:36:33.702 20/10/1995]',0.076,-0.165,-0.200,57.669,-0.388,-0.519
'[12:36:33.704 20/10/1995]',0.074,-0.154,-0.169,57.519,-0.395,-0.520
'[12:36:33.706 20/10/1995]',0.072,-0.154,-0.154,57.519,-0.395,-0.520
'[12:36:33.708 20/10/1995]',0.070,-0.132,-0.107,57.519,-0.395,-0.520
'[12:36:33.710 20/10/1995]',0.067,-0.121,-0.076,57.519,-0.395,-0.520
'[12:36:33.712 20/10/1995]',0.062,-0.110,-0.045,57.293,-0.399,-0.521
'[12:36:33.714 20/10/1995]',0.057,-0.110,-0.030,57.293,-0.399,-0.521
'[12:36:33.716 20/10/1995]',0.049,-0.110,0.001,57.293,-0.399,-0.521
'[12:36:33.718 20/10/1995]',0.040,-0.110,0.001,57.293,-0.399,-0.521
'[12:36:33.720 20/10/1995]',0.031,-0.110,0.016,57.068,-0.406,-0.522
'[12:36:33.722 20/10/1995]',0.021,-0.099,0.032,57.068,-0.406,-0.522
'[12:36:33.724 20/10/1995]',0.012,-0.099,0.047,57.068,-0.406,-0.522
'[12:36:33.726 20/10/1995]',0.004,-0.088,0.047,57.068,-0.406,-0.522
'[12:36:33.728 20/10/1995]',-0.003,-0.088,0.063,56.917,-0.410,-0.521
'[12:36:33.730 20/10/1995]',-0.010,-0.088,0.063,56.917,-0.410,-0.521
'[12:36:33.732 20/10/1995]',-0.014,-0.088,0.063,56.917,-0.410,-0.521
'[12:36:33.734 20/10/1995]',-0.019,-0.077,0.078,56.917,-0.410,-0.521
'[12:36:33.736 20/10/1995]',-0.021,-0.077,0.078,56.692,-0.415,-0.521
'[12:36:33.738 20/10/1995]',-0.023,-0.077,0.078,56.692,-0.415,-0.521
'[12:36:33.740 20/10/1995]',-0.024,-0.066,0.094,56.692,-0.415,-0.521
'[12:36:33.742 20/10/1995]',-0.025,-0.054,0.094,56.692,-0.415,-0.521
'[12:36:33.744 20/10/1995]',-0.026,-0.054,0.094,56.541,-0.417,-0.520
'[12:36:33.746 20/10/1995]',-0.026,-0.054,0.094,56.541,-0.417,-0.520
'[12:36:33.748 20/10/1995]',-0.026,-0.043,0.094,56.541,-0.417,-0.520
'[12:36:33.750 20/10/1995]',-0.026,-0.043,0.094,56.541,-0.417,-0.520
'[12:36:33.752 20/10/1995]',-0.026,-0.032,0.109,56.241,-0.420,-0.519
'[12:36:33.754 20/10/1995]',-0.025,-0.032,0.109,56.241,-0.420,-0.519
'[12:36:33.756 20/10/1995]',-0.023,-0.032,0.109,56.241,-0.420,-0.519
'[12:36:33.758 20/10/1995]',-0.022,-0.032,0.094,56.241,-0.420,-0.519
'[12:36:33.760 20/10/1995]',-0.021,-0.032,0.094,56.165,-0.422,-0.518
'[12:36:33.762 20/10/1995]',-0.020,-0.032,0.094,56.165,-0.422,-0.518
'[12:36:33.764 20/10/1995]',-0.019,-0.032,0.094,56.165,-0.422,-0.518
'[12:36:33.766 20/10/1995]',-0.019,-0.032,0.094,56.165,-0.422,-0.518
'[12:36:33.768 20/10/1995]',-0.020,-0.032,0.094,55.940,-0.426,-0.516
'[12:36:33.770 20/10/1995]',-0.020,-0.032,0.109,55.940,-0.426,-0.516
'[12:36:33.772 20/10/1995]',-0.021,-0.032,0.109,55.940,-0.426,-0.516
'[12:36:33.774 20/10/1995]',-0.023,-0.032,0.109,55.940,-0.426,-0.516
'[12:36:33.776 20/10/1995]',-0.024,-0.032,0.109,55.865,-0.429,-0.515
'[12:36:33.778 20/10/1995]',-0.026,-0.032,0.109,55.865,-0.429,-0.515
'[12:36:33.780 20/10/1995]',-0.027,-0.032,0.109,55.865,-0.429,-0.515
'[12:36:33.782 20/10/1995]',-0.028,-0.032,0.109,55.865,-0.429,-0.515
'[12:36:33.784 20/10/1995]',-0.028,-0.032,0.109,55.714,-0.431,-0.513
'[12:36:33.786 20/10/1995]',-0.029,-0.032,0.094,55.714,-0.431,-0.513
'[12:36:33.788 20/10/1995]',-0.029,-0.032,0.109,55.714,-0.431,-0.513
'[12:36:33.790 20/10/1995]',-0.030,-0.032,0.094,55.714,-0.431,-0.513
'[12:36:33.792 20/10/1995]',-0.031,-0.043,0.094,55.714,-0.435,-0.511
'[12:36:33.794 20/10/1995]',-0.031,-0.043,0.094,55.714,-0.435,-0.511
'[12:36:33.796 20/10/1995]',-0.031,-0.043,0.094,55.714,-0.435,-0.511
'[12:36:33.798 20/10/1995]',-0.030,-0.054,0.094,55.714,-0.435,-0.511
'[12:36:33.800 20/10/1995]',-0.031,-0.032,0.094,55.564,-0.437,-0.509
'[12:36:33.802 20/10/1995]',-0.031,-0.032,0.094,55.564,-0.437,-0.509
'[12:36:33.804 20/10/1995]',-0.032,-0.032,0.094,55.564,-0.437,-0.509
'[12:36:33.806 20/10/1995]',-0.033,-0.032,0.109,55.564,-0.437,-0.509
'[12:36:33.808 20/10/1995]',-0.035,-0.032,0.109,55.489,-0.443,-0.507
'[12:36:33.810 20/10/1995]',-0.037,-0.032,0.094,55.489,-0.443,-0.507
'[12:36:33.812 20/10/1995]',-0.038,-0.032,0.094,55.489,-0.443,-0.507
'[12:36:33.814 20/10/1995]',-0.038,-0.032,0.094,55.489,-0.443,-0.507
'[12:36:33.816 20/10/1995]',-0.039,-0.043,0.109,55.489,-0.444,-0.506
'[12:36:33.818 20/10/1995]',-0.039,-0.032,0.109,55.489,-0.444,-0.506
'[12:36:33.820 20/10/1995]',-0.040,-0.032,0.109,55.489,-0.444,-0.506
'[12:36:33.822 20/10/1995]',-0.040,-0.032,0.109,55.489,-0.444,-0.506
'[12:36:33.824 20/10/1995]',-0.040,-0.032,0.109,55.489,-0.446,-0.506
'[12:36:33.826 20/10/1995]',-0.040,-0.043,0.109,55.489,-0.446,-0.506
'[12:36:33.828 20/10/1995]',-0.040,-0.043,0.109,55.489,-0.446,-0.506
'[12:36:33.830 20/10/1995]',-0.039,-0.032,0.109,55.489,-0.446,-0.506
'[12:36:33.832 20/10/1995]',-0.039,-0.032,0.109,55.714,-0.450,-0.506
'[12:36:33.834 20/10/1995]',-0.038,-0.043,0.109,55.714,-0.450,-0.506
'[12:36:33.836 20/10/1995]',-0.039,-0.043,0.109,55.714,-0.450,-0.506
'[12:36:33.838 20/10/1995]',-0.039,-0.032,0.109,55.714,-0.450,-0.506
'[12:36:33.840 20/10/1995]',-0.040,-0.043,0.109,56.391,-0.450,-0.508
'[12:36:33.842 20/10/1995]',-0.041,-0.043,0.125,56.391,-0.450,-0.508
'[12:36:33.844 20/10/1995]',-0.042,-0.043,0.125,56.391,-0.450,-0.508
'[12:36:33.846 20/10/1995]',-0.042,-0.032,0.140,56.391,-0.450,-0.508
'[12:36:33.848 20/10/1995]',-0.043,-0.043,0.140,57.594,-0.453,-0.510
'[12:36:33.850 20/10/1995]',-0.044,-0.043,0.140,57.594,-0.453,-0.510
'[12:36:33.852 20/10/1995]',-0.045,-0.043,0.140,57.594,-0.453,-0.510
'[12:36:33.854 20/10/1995]',-0.045,-0.032,0.156,57.594,-0.453,-0.510
'[12:36:33.856 20/10/1995]',-0.046,-0.032,0.156,59.699,-0.453,-0.512
'[12:36:33.858 20/10/1995]',-0.047,-0.032,0.156,59.699,-0.453,-0.512
'[12:36:33.860 20/10/1995]',-0.047,-0.032,0.156,59.699,-0.453,-0.512
'[12:36:33.862 20/10/1995]',-0.047,-0.043,0.156,59.699,-0.453,-0.512
'[12:36:33.864 20/10/1995]',-0.047,-0.032,0.171,62.782,-0.453,-0.515
'[12:36:33.866 20/10/1995]',-0.047,-0.032,0.156,62.782,-0.453,-0.515
'[12:36:33.868 20/10/1995]',-0.047,-0.032,0.171,62.782,-0.453,-0.515
'[12:36:33.870 20/10/1995]',-0.047,-0.032,0.171,62.782,-0.453,-0.515
'[12:36:33.872 20/10/1995]',-0.047,-0.032,0.171,66.692,-0.455,-0.518
'[12:36:33.874 20/10/1995]',-0.047,-0.032,0.171,66.692,-0.455,-0.518
'[12:36:33.876 20/10/1995]',-0.048,-0.043,0.171,66.692,-0.455,-0.518
'[12:36:33.878 20/10/1995]',-0.048,-0.054,0.171,66.692,-0.455,-0.518
'[12:36:33.880 20/10/1995]',-0.049,-0.054,0.171,71.429,-0.453,-0.521
'[12:36:33.882 20/10/1995]',-0.050,-0.054,0.171,71.429,-0.453,-0.521
'[12:36:33.884 20/10/1995]',-0.050,-0.054,0.187,71.429,-0.453,-0.521
'[12:36:33.886 20/10/1995]',-0.051,-0.054,0.187,71.429,-0.453,-0.521
'[12:36:33.888 20/10/1995]',-0.053,-0.054,0.187,76.617,-0.453,-0.524
'[12:36:33.890 20/10/1995]',-0.055,-0.054,0.187,76.617,-0.453,-0.524
'[12:36:33.892 20/10/1995]',-0.057,-0.054,0.187,76.617,-0.453,-0.524
'[12:36:33.894 20/10/1995]',-0.058,-0.054,0.187,76.617,-0.453,-0.524
'[12:36:33.896 20/10/1995]',-0.059,-0.054,0.187,82.030,-0.452,-0.527
'[12:36:33.898 20/10/1995]',-0.060,-0.054,0.187,82.030,-0.452,-0.527
'[12:36:33.900 20/10/1995]',-0.060,-0.054,0.202,82.030,-0.452,-0.527
'[12:36:33.902 20/10/1995]',-0.060,-0.054,0.202,82.030,-0.452,-0.527
'[12:36:33.904 20/10/1995]',-0.059,-0.054,0.202,87.143,-0.446,-0.530
'[12:36:33.906 20/10/1995]',-0.059,-0.043,0.202,87.143,-0.446,-0.530
'[12:36:33.908 20/10/1995]',-0.058,-0.054,0.202,87.143,-0.446,-0.530
'[12:36:33.910 20/10/1995]',-0.057,-0.043,0.187,87.143,-0.446,-0.530
'[12:36:33.912 20/10/1995]',-0.055,-0.043,0.202,91.654,-0.439,-0.532
'[12:36:33.914 20/10/1995]',-0.053,-0.032,0.202,91.654,-0.439,-0.532
'[12:36:33.916 20/10/1995]',-0.050,-0.032,0.202,91.654,-0.439,-0.532
'[12:36:33.918 20/10/1995]',-0.048,-0.032,0.187,91.654,-0.439,-0.532
'[12:36:33.920 20/10/1995]',-0.046,-0.021,0.202,95.188,-0.428,-0.534
'[12:36:33.922 20/10/1995]',-0.044,-0.032,0.187,95.188,-0.428,-0.534
'[12:36:33.924 20/10/1995]',-0.041,-0.021,0.187,95.188,-0.428,-0.534
'[12:36:33.926 20/10/1995]',-0.038,-0.032,0.187,95.188,-0.428,-0.534
'[12:36:33.928 20/10/1995]',-0.035,-0.021,0.171,97.895,-0.409,-0.535
'[12:36:33.930 20/10/1995]',-0.032,-0.021,0.171,97.895,-0.409,-0.535
'[12:36:33.932 20/10/1995]',-0.029,-0.010,0.171,97.895,-0.409,-0.535
'[12:36:33.934 20/10/1995]',-0.026,0.001,0.171,97.895,-0.409,-0.535
'[12:36:33.936 20/10/1995]',-0.022,0.001,0.156,99.474,-0.388,-0.535
'[12:36:33.938 20/10/1995]',-0.018,0.001,0.156,99.474,-0.388,-0.535
'[12:36:33.940 20/10/1995]',-0.014,0.001,0.156,99.474,-0.388,-0.535
'[12:36:33.942 20/10/1995]',-0.010,0.012,0.140,99.474,-0.388,-0.535
'[12:36:33.944 20/10/1995]',-0.005,0.012,0.140,100.150,-0.357,-0.536
'[12:36:33.946 20/10/1995]',-0.001,0.001,0.109,100.150,-0.357,-0.536
'[12:36:33.948 20/10/1995]',0.003,0.012,0.109,100.150,-0.357,-0.536
'[12:36:33.950 20/10/1995]',0.006,0.001,0.094,100.150,-0.357,-0.536
'[12:36:33.952 20/10/1995]',0.008,0.012,0.094,99.925,-0.321,-0.536
'[12:36:33.954 20/10/1995]',0.010,0.001,0.078,99.925,-0.321,-0.536
'[12:36:33.956 20/10/1995]',0.012,0.001,0.063,99.925,-0.321,-0.536
'[12:36:33.958 20/10/1995]',0.014,0.001,0.063,99.925,-0.321,-0.536
'[12:36:33.960 20/10/1995]',0.014,0.001,0.047,98.947,-0.279,-0.537
'[12:36:33.962 20/10/1995]',0.015,0.001,0.047,98.947,-0.279,-0.537
'[12:36:33.964 20/10/1995]',0.016,0.001,0.032,98.947,-0.279,-0.537
'[12:36:33.966 20/10/1995]',0.017,0.001,0.032,98.947,-0.279,-0.537
'[12:36:33.968 20/10/1995]',0.018,0.001,0.032,97.368,-0.230,-0.537
'[12:36:33.970 20/10/1995]',0.020,0.001,0.032,97.368,-0.230,-0.537
'[12:36:33.972 20/10/1995]',0.021,0.001,0.016,97.368,-0.230,-0.537
'[12:36:33.974 20/10/1995]',0.022,0.001,0.016,97.368,-0.230,-0.537
'[12:36:33.976 20/10/1995]',0.022,0.001,0.016,95.338,-0.179,-0.538
'[12:36:33.978 20/10/1995]',0.022,0.001,0.016,95.338,-0.179,-0.538
'[12:36:33.980 20/10/1995]',0.021,0.001,0.016,95.338,-0.179,-0.538
'[12:36:33.982 20/10/1995]',0.021,0.001,0.016,95.338,-0.179,-0.538
'[12:36:33.984 20/10/1995]',0.020,0.001,0.016,93.008,-0.123,-0.538
'[12:36:33.986 20/10/1995]',0.018,0.001,0.016,93.008,-0.123,-0.538
'[12:36:33.988 20/10/1995]',0.015,0.001,0.016,93.008,-0.123,-0.538
'[12:36:33.990 20/10/1995]',0.013,0.001,0.016,93.008,-0.123,-0.538
'[12:36:33.992 20/10/1995]',0.010,0.001,0.016,90.526,-0.067,-0.539
'[12:36:33.994 20/10/1995]',0.008,0.001,0.016,90.526,-0.067,-0.539
'[12:36:33.996 20/10/1995]',0.006,0.001,0.016,90.526,-0.067,-0.539
'[12:36:33.998 20/10/1995]',0.004,0.001,0.016,90.526,-0.067,-0.539
'[12:36:34.000 20/10/1995]',0.003,0.001,0.016,87.895,-0.011,-0.539
'[12:36:34.002 20/10/1995]',0.002,0.001,0.001,87.895,-0.011,-0.539
'[12:36:34.004 20/10/1995]',0.000,0.001,0.001,87.895,-0.011,-0.539
'[12:36:34.006 20/10/1995]',-0.001,0.001,0.001,87.895,-0.011,-0.539
'[12:36:34.008 20/10/1995]',-0.002,-0.010,0.001,85.188,0.042,-0.539
'[12:36:34.010 20/10/1995]',-0.004,-0.010,0.001,85.188,0.042,-0.539
'[12:36:34.012 20/10/1995]',-0.005,-0.010,0.001,85.188,0.042,-0.539
'[12:36:34.014 20/10/1995]',-0.006,-0.010,0.001,85.188,0.042,-0.539
'[12:36:34.016 20/10/1995]',-0.007,-0.010,0.001,82.481,0.089,-0.539
'[12:36:34.018 20/10/1995]',-0.008,-0.021,0.001,82.481,0.089,-0.539
'[12:36:34.020 20/10/1995]',-0.009,-0.032,0.001,82.481,0.089,-0.539
'[12:36:34.022 20/10/1995]',-0.009,-0.021,0.001,82.481,0.089,-0.539
'[12:36:34.024 20/10/1995]',-0.010,-0.021,0.001,79.624,0.136,-0.539
'[12:36:34.026 20/10/1995]',-0.011,-0.032,0.001,79.624,0.136,-0.539
'[12:36:34.028 20/10/1995]',-0.012,-0.032,0.001,79.624,0.136,-0.539
'[12:36:34.030 20/10/1995]',-0.012,-0.032,0.001,79.624,0.136,-0.539
'[12:36:34.032 20/10/1995]',-0.014,-0.032,0.001,76.842,0.171,-0.538
'[12:36:34.034 20/10/1995]',-0.015,-0.032,0.001,76.842,0.171,-0.538
'[12:36:34.036 20/10/1995]',-0.017,-0.032,0.001,76.842,0.171,-0.538
'[12:36:34.038 20/10/1995]',-0.020,-0.032,0.001,76.842,0.171,-0.538
'[12:36:34.040 20/10/1995]',-0.021,-0.032,-0.014,73.985,0.203,-0.538
'[12:36:34.042 20/10/1995]',-0.023,-0.032,-0.014,73.985,0.203,-0.538
'[12:36:34.044 20/10/1995]',-0.024,-0.032,-0.014,73.985,0.203,-0.538
'[12:36:34.046 20/10/1995]',-0.026,-0.032,0.001,73.985,0.203,-0.538
'[12:36:34.048 20/10/1995]',-0.027,-0.032,-0.014,71.203,0.227,-0.537
'[12:36:34.050 20/10/1995]',-0.028,-0.032,0.001,71.203,0.227,-0.537
'[12:36:34.052 20/10/1995]',-0.028,-0.043,0.001,71.203,0.227,-0.537
'[12:36:34.054 20/10/1995]',-0.028,-0.032,0.001,71.203,0.227,-0.537
'[12:36:34.056 20/10/1995]',-0.028,-0.043,0.001,68.496,0.246,-0.537
'[12:36:34.058 20/10/1995]',-0.028,-0.054,0.001,68.496,0.246,-0.537
'[12:36:34.060 20/10/1995]',-0.028,-0.043,0.001,68.496,0.246,-0.537
'[12:36:34.062 20/10/1995]',-0.029,-0.043,0.001,68.496,0.246,-0.537
'[12:36:34.064 20/10/1995]',-0.029,-0.043,-0.014,66.015,0.256,-0.536
'[12:36:34.066 20/10/1995]',-0.029,-0.054,0.001,66.015,0.256,-0.536
'[12:36:34.068 20/10/1995]',-0.029,-0.054,0.001,66.015,0.256,-0.536
'[12:36:34.070 20/10/1995]',-0.029,-0.043,0.001,66.015,0.256,-0.536
'[12:36:34.072 20/10/1995]',-0.030,-0.054,0.001,63.910,0.261,-0.536
'[12:36:34.074 20/10/1995]',-0.030,-0.066,0.001,63.910,0.261,-0.536
'[12:36:34.076 20/10/1995]',-0.031,-0.066,0.001,63.910,0.261,-0.536
'[12:36:34.078 20/10/1995]',-0.031,-0.054,0.001,63.910,0.261,-0.536
'[12:36:34.080 20/10/1995]',-0.031,-0.054,0.001,62.406,0.261,-0.535
'[12:36:34.082 20/10/1995]',-0.031,-0.054,0.001,62.406,0.261,-0.535
