'Time and date','II','V','ABP','PAP','PLETH','RESP'
'[08:34:38.974 16/05/1995]',-0.040,0.011,95.517,36.480,-0.010,-0.466
'[08:34:38.976 16/05/1995]',-0.040,0.011,94.912,37.006,-0.010,-0.468
'[08:34:38.978 16/05/1995]',-0.040,0.011,94.912,37.006,-0.010,-0.468
'[08:34:38.980 16/05/1995]',-0.040,0.021,94.912,37.006,-0.010,-0.468
'[08:34:38.982 16/05/1995]',-0.040,0.021,94.912,37.006,-0.010,-0.468
'[08:34:38.984 16/05/1995]',-0.040,0.011,94.081,37.431,-0.030,-0.470
'[08:34:38.986 16/05/1995]',-0.040,0.011,94.081,37.431,-0.030,-0.470
'[08:34:38.988 16/05/1995]',-0.040,0.011,94.081,37.431,-0.030,-0.470
'[08:34:38.990 16/05/1995]',-0.040,0.021,94.081,37.431,-0.030,-0.470
'[08:34:38.992 16/05/1995]',-0.040,0.021,93.174,37.781,-0.050,-0.471
'[08:34:38.994 16/05/1995]',-0.040,0.011,93.174,37.781,-0.050,-0.471
'[08:34:38.996 16/05/1995]',-0.040,0.011,93.174,37.781,-0.050,-0.471
'[08:34:38.998 16/05/1995]',-0.040,0.001,93.174,37.781,-0.050,-0.471
'[08:34:39.000 16/05/1995]',-0.040,0.001,92.116,37.907,-0.060,-0.472
'[08:34:39.002 16/05/1995]',-0.040,0.001,92.116,37.907,-0.060,-0.472
'[08:34:39.004 16/05/1995]',-0.061,0.001,92.116,37.907,-0.060,-0.472
'[08:34:39.006 16/05/1995]',-0.061,0.001,92.116,37.907,-0.060,-0.472
'[08:34:39.008 16/05/1995]',-0.061,0.001,90.983,37.731,-0.050,-0.473
'[08:34:39.010 16/05/1995]',-0.061,0.001,90.983,37.731,-0.050,-0.473
'[08:34:39.012 16/05/1995]',-0.061,0.001,90.983,37.731,-0.050,-0.473
'[08:34:39.014 16/05/1995]',-0.061,0.001,90.983,37.731,-0.050,-0.473
'[08:34:39.016 16/05/1995]',-0.061,0.001,89.925,37.256,-0.060,-0.474
'[08:34:39.018 16/05/1995]',-0.040,0.011,89.925,37.256,-0.060,-0.474
'[08:34:39.020 16/05/1995]',-0.040,0.011,89.925,37.256,-0.060,-0.474
'[08:34:39.022 16/05/1995]',-0.061,0.001,89.925,37.256,-0.060,-0.474
'[08:34:39.024 16/05/1995]',-0.040,0.001,88.791,36.430,-0.070,-0.474
'[08:34:39.026 16/05/1995]',-0.040,0.001,88.791,36.430,-0.070,-0.474
'[08:34:39.028 16/05/1995]',-0.040,0.001,88.791,36.430,-0.070,-0.474
'[08:34:39.030 16/05/1995]',-0.040,0.011,88.791,36.430,-0.070,-0.474
'[08:34:39.032 16/05/1995]',-0.061,0.001,87.733,35.555,-0.070,-0.474
'[08:34:39.034 16/05/1995]',-0.061,0.001,87.733,35.555,-0.070,-0.474
'[08:34:39.036 16/05/1995]',-0.061,0.001,87.733,35.555,-0.070,-0.474
'[08:34:39.038 16/05/1995]',-0.040,0.001,87.733,35.555,-0.070,-0.474
'[08:34:39.040 16/05/1995]',-0.061,0.001,86.675,34.604,-0.070,-0.473
'[08:34:39.042 16/05/1995]',-0.061,0.001,86.675,34.604,-0.070,-0.473
'[08:34:39.044 16/05/1995]',-0.040,0.001,86.675,34.604,-0.070,-0.473
'[08:34:39.046 16/05/1995]',-0.040,0.001,86.675,34.604,-0.070,-0.473
'[08:34:39.048 16/05/1995]',-0.061,0.001,85.693,33.728,-0.080,-0.473
'[08:34:39.050 16/05/1995]',-0.061,0.001,85.693,33.728,-0.080,-0.473
'[08:34:39.052 16/05/1995]',-0.061,0.001,85.693,33.728,-0.080,-0.473
'[08:34:39.054 16/05/1995]',-0.061,0.001,85.693,33.728,-0.080,-0.473
'[08:34:39.056 16/05/1995]',-0.061,0.001,84.862,32.902,-0.089,-0.472
'[08:34:39.058 16/05/1995]',-0.061,0.001,84.862,32.902,-0.089,-0.472
'[08:34:39.060 16/05/1995]',-0.061,0.001,84.862,32.902,-0.089,-0.472
'[08:34:39.062 16/05/1995]',-0.040,0.001,84.862,32.902,-0.089,-0.472
'[08:34:39.064 16/05/1995]',-0.040,0.001,84.106,32.152,-0.100,-0.471
'[08:34:39.066 16/05/1995]',-0.040,0.001,84.106,32.152,-0.100,-0.471
'[08:34:39.068 16/05/1995]',-0.040,0.011,84.106,32.152,-0.100,-0.471
'[08:34:39.070 16/05/1995]',-0.040,0.001,84.106,32.152,-0.100,-0.471
'[08:34:39.072 16/05/1995]',-0.040,0.001,83.350,31.501,-0.089,-0.471
'[08:34:39.074 16/05/1995]',-0.040,0.001,83.350,31.501,-0.089,-0.471
'[08:34:39.076 16/05/1995]',-0.040,0.001,83.350,31.501,-0.089,-0.471
'[08:34:39.078 16/05/1995]',-0.040,0.001,83.350,31.501,-0.089,-0.471
'[08:34:39.080 16/05/1995]',-0.040,0.001,82.746,30.926,-0.110,-0.471
'[08:34:39.082 16/05/1995]',-0.040,0.001,82.746,30.926,-0.110,-0.471
'[08:34:39.084 16/05/1995]',-0.040,0.001,82.746,30.926,-0.110,-0.471
'[08:34:39.086 16/05/1995]',-0.040,0.001,82.746,30.926,-0.110,-0.471
'[08:34:39.088 16/05/1995]',-0.040,0.001,82.066,30.400,-0.110,-0.471
'[08:34:39.090 16/05/1995]',-0.040,0.001,82.066,30.400,-0.110,-0.471
'[08:34:39.092 16/05/1995]',-0.040,0.001,82.066,30.400,-0.110,-0.471
'[08:34:39.094 16/05/1995]',-0.040,0.001,82.066,30.400,-0.110,-0.471
'[08:34:39.096 16/05/1995]',-0.040,0.001,81.537,29.975,-0.119,-0.472
'[08:34:39.098 16/05/1995]',-0.040,0.001,81.537,29.975,-0.119,-0.472
'[08:34:39.100 16/05/1995]',-0.040,0.001,81.537,29.975,-0.119,-0.472
'[08:34:39.102 16/05/1995]',-0.040,0.001,81.537,29.975,-0.119,-0.472
'[08:34:39.104 16/05/1995]',-0.040,0.001,81.008,29.750,-0.130,-0.472
'[08:34:39.106 16/05/1995]',-0.040,-0.009,81.008,29.750,-0.130,-0.472
'[08:34:39.108 16/05/1995]',-0.040,-0.009,81.008,29.750,-0.130,-0.472
'[08:34:39.110 16/05/1995]',-0.040,-0.009,81.008,29.750,-0.130,-0.472
'[08:34:39.112 16/05/1995]',-0.040,0.001,80.554,29.575,-0.119,-0.471
'[08:34:39.114 16/05/1995]',-0.040,0.001,80.554,29.575,-0.119,-0.471
'[08:34:39.116 16/05/1995]',-0.040,0.001,80.554,29.575,-0.119,-0.471
'[08:34:39.118 16/05/1995]',-0.040,0.001,80.554,29.575,-0.119,-0.471
'[08:34:39.120 16/05/1995]',-0.040,0.001,80.025,29.399,-0.130,-0.471
'[08:34:39.122 16/05/1995]',-0.040,0.001,80.025,29.399,-0.130,-0.471
'[08:34:39.124 16/05/1995]',-0.040,0.001,80.025,29.399,-0.130,-0.471
'[08:34:39.126 16/05/1995]',-0.040,0.001,80.025,29.399,-0.130,-0.471
'[08:34:39.128 16/05/1995]',-0.040,0.001,79.648,29.324,-0.140,-0.470
'[08:34:39.130 16/05/1995]',-0.040,0.001,79.648,29.324,-0.140,-0.470
'[08:34:39.132 16/05/1995]',-0.040,0.011,79.648,29.324,-0.140,-0.470
'[08:34:39.134 16/05/1995]',-0.040,0.011,79.648,29.324,-0.140,-0.470
'[08:34:39.136 16/05/1995]',-0.040,0.011,79.194,29.324,-0.140,-0.469
'[08:34:39.138 16/05/1995]',-0.040,0.011,79.194,29.324,-0.140,-0.469
'[08:34:39.140 16/05/1995]',-0.040,0.011,79.194,29.324,-0.140,-0.469
'[08:34:39.142 16/05/1995]',-0.040,0.001,79.194,29.324,-0.140,-0.469
'[08:34:39.144 16/05/1995]',-0.040,0.001,78.816,29.324,-0.140,-0.468
'[08:34:39.146 16/05/1995]',-0.040,0.001,78.816,29.324,-0.140,-0.468
'[08:34:39.148 16/05/1995]',-0.040,0.001,78.816,29.324,-0.140,-0.468
'[08:34:39.150 16/05/1995]',-0.040,0.001,78.816,29.324,-0.140,-0.468
'[08:34:39.152 16/05/1995]',-0.040,0.001,78.438,29.324,-0.140,-0.466
'[08:34:39.154 16/05/1995]',-0.040,0.001,78.438,29.324,-0.140,-0.466
'[08:34:39.156 16/05/1995]',-0.040,0.001,78.438,29.324,-0.140,-0.466
'[08:34:39.158 16/05/1995]',-0.040,0.001,78.438,29.324,-0.140,-0.466
'[08:34:39.160 16/05/1995]',-0.040,0.001,77.985,29.324,-0.130,-0.465
'[08:34:39.162 16/05/1995]',-0.040,0.001,77.985,29.324,-0.130,-0.465
'[08:34:39.164 16/05/1995]',-0.040,0.001,77.985,29.324,-0.130,-0.465
'[08:34:39.166 16/05/1995]',-0.040,0.001,77.985,29.324,-0.130,-0.465
'[08:34:39.168 16/05/1995]',-0.040,0.001,77.607,29.324,-0.130,-0.463
'[08:34:39.170 16/05/1995]',-0.040,0.001,77.607,29.324,-0.130,-0.463
'[08:34:39.172 16/05/1995]',-0.040,0.001,77.607,29.324,-0.130,-0.463
'[08:34:39.174 16/05/1995]',-0.040,0.001,77.607,29.324,-0.130,-0.463
'[08:34:39.176 16/05/1995]',-0.040,0.001,77.229,29.324,-0.130,-0.462
'[08:34:39.178 16/05/1995]',-0.040,0.001,77.229,29.324,-0.130,-0.462
'[08:34:39.180 16/05/1995]',-0.040,0.001,77.229,29.324,-0.130,-0.462
'[08:34:39.182 16/05/1995]',-0.040,0.001,77.229,29.324,-0.130,-0.462
'[08:34:39.184 16/05/1995]',-0.040,0.001,76.852,29.399,-0.140,-0.462
'[08:34:39.186 16/05/1995]',-0.040,0.001,76.852,29.399,-0.140,-0.462
'[08:34:39.188 16/05/1995]',-0.040,0.001,76.852,29.399,-0.140,-0.462
'[08:34:39.190 16/05/1995]',-0.040,0.001,76.852,29.399,-0.140,-0.462
'[08:34:39.192 16/05/1995]',-0.040,0.001,76.549,29.399,-0.140,-0.461
'[08:34:39.194 16/05/1995]',-0.040,0.001,76.549,29.399,-0.140,-0.461
'[08:34:39.196 16/05/1995]',-0.040,0.001,76.549,29.399,-0.140,-0.461
'[08:34:39.198 16/05/1995]',-0.040,0.001,76.549,29.399,-0.140,-0.461
'[08:34:39.200 16/05/1995]',-0.040,0.001,76.171,29.399,-0.130,-0.461
'[08:34:39.202 16/05/1995]',-0.040,0.001,76.171,29.399,-0.130,-0.461
'[08:34:39.204 16/05/1995]',-0.040,0.001,76.171,29.399,-0.130,-0.461
'[08:34:39.206 16/05/1995]',-0.040,0.001,76.171,29.399,-0.130,-0.461
'[08:34:39.208 16/05/1995]',-0.040,0.001,75.869,29.274,-0.130,-0.460
'[08:34:39.210 16/05/1995]',-0.040,0.001,75.869,29.274,-0.130,-0.460
'[08:34:39.212 16/05/1995]',-0.040,0.001,75.869,29.274,-0.130,-0.460
'[08:34:39.214 16/05/1995]',-0.040,0.001,75.869,29.274,-0.130,-0.460
'[08:34:39.216 16/05/1995]',-0.040,0.001,75.643,29.099,-0.130,-0.459
'[08:34:39.218 16/05/1995]',-0.040,0.001,75.643,29.099,-0.130,-0.459
'[08:34:39.220 16/05/1995]',-0.040,0.001,75.643,29.099,-0.130,-0.459
'[08:34:39.222 16/05/1995]',-0.040,0.001,75.643,29.099,-0.130,-0.459
'[08:34:39.224 16/05/1995]',-0.040,0.001,75.416,28.924,-0.130,-0.459
'[08:34:39.226 16/05/1995]',-0.040,0.001,75.416,28.924,-0.130,-0.459
'[08:34:39.228 16/05/1995]',-0.040,0.001,75.416,28.924,-0.130,-0.459
'[08:34:39.230 16/05/1995]',-0.040,0.001,75.416,28.924,-0.130,-0.459
'[08:34:39.232 16/05/1995]',-0.040,0.001,75.038,28.749,-0.130,-0.458
'[08:34:39.234 16/05/1995]',-0.040,0.001,75.038,28.749,-0.130,-0.458
'[08:34:39.236 16/05/1995]',-0.040,0.001,75.038,28.749,-0.130,-0.458
'[08:34:39.238 16/05/1995]',-0.040,0.001,75.038,28.749,-0.130,-0.458
'[08:34:39.240 16/05/1995]',-0.040,0.001,74.585,28.624,-0.130,-0.458
'[08:34:39.242 16/05/1995]',-0.040,0.001,74.585,28.624,-0.130,-0.458
'[08:34:39.244 16/05/1995]',-0.040,0.001,74.585,28.624,-0.130,-0.458
'[08:34:39.246 16/05/1995]',-0.019,0.011,74.585,28.624,-0.130,-0.458
'[08:34:39.248 16/05/1995]',-0.019,0.011,74.131,28.449,-0.130,-0.458
'[08:34:39.250 16/05/1995]',-0.019,0.001,74.131,28.449,-0.130,-0.458
'[08:34:39.252 16/05/1995]',-0.019,0.001,74.131,28.449,-0.130,-0.458
'[08:34:39.254 16/05/1995]',-0.040,0.001,74.131,28.449,-0.130,-0.458
'[08:34:39.256 16/05/1995]',-0.040,0.001,73.678,28.349,-0.130,-0.459
'[08:34:39.258 16/05/1995]',-0.040,0.001,73.678,28.349,-0.130,-0.459
'[08:34:39.260 16/05/1995]',-0.040,0.001,73.678,28.349,-0.130,-0.459
'[08:34:39.262 16/05/1995]',-0.040,0.001,73.678,28.349,-0.130,-0.459
'[08:34:39.264 16/05/1995]',-0.040,0.001,73.300,28.223,-0.130,-0.459
'[08:34:39.266 16/05/1995]',-0.040,0.001,73.300,28.223,-0.130,-0.459
'[08:34:39.268 16/05/1995]',-0.040,0.001,73.300,28.223,-0.130,-0.459
'[08:34:39.270 16/05/1995]',-0.040,0.001,73.300,28.223,-0.130,-0.459
'[08:34:39.272 16/05/1995]',-0.040,-0.009,72.998,28.148,-0.130,-0.460
'[08:34:39.274 16/05/1995]',-0.040,0.001,72.998,28.148,-0.130,-0.460
'[08:34:39.276 16/05/1995]',-0.040,0.001,72.998,28.148,-0.130,-0.460
'[08:34:39.278 16/05/1995]',-0.040,0.001,72.998,28.148,-0.130,-0.460
'[08:34:39.280 16/05/1995]',-0.040,0.001,72.771,28.048,-0.130,-0.460
'[08:34:39.282 16/05/1995]',-0.019,0.001,72.771,28.048,-0.130,-0.460
'[08:34:39.284 16/05/1995]',-0.019,0.001,72.771,28.048,-0.130,-0.460
'[08:34:39.286 16/05/1995]',-0.019,0.001,72.771,28.048,-0.130,-0.460
'[08:34:39.288 16/05/1995]',-0.019,0.001,72.469,27.973,-0.110,-0.460
'[08:34:39.290 16/05/1995]',-0.019,0.001,72.469,27.973,-0.110,-0.460
'[08:34:39.292 16/05/1995]',-0.019,0.001,72.469,27.973,-0.110,-0.460
'[08:34:39.294 16/05/1995]',-0.019,0.001,72.469,27.973,-0.110,-0.460
'[08:34:39.296 16/05/1995]',-0.019,0.011,72.166,27.923,-0.119,-0.461
'[08:34:39.298 16/05/1995]',-0.019,0.011,72.166,27.923,-0.119,-0.461
'[08:34:39.300 16/05/1995]',-0.019,0.001,72.166,27.923,-0.119,-0.461
'[08:34:39.302 16/05/1995]',-0.019,0.001,72.166,27.923,-0.119,-0.461
'[08:34:39.304 16/05/1995]',-0.019,0.001,71.789,27.923,-0.119,-0.462
'[08:34:39.306 16/05/1995]',-0.019,0.001,71.789,27.923,-0.119,-0.462
'[08:34:39.308 16/05/1995]',-0.019,0.001,71.789,27.923,-0.119,-0.462
'[08:34:39.310 16/05/1995]',-0.019,0.001,71.789,27.923,-0.119,-0.462
'[08:34:39.312 16/05/1995]',-0.019,0.001,71.486,27.873,-0.119,-0.463
'[08:34:39.314 16/05/1995]',0.002,0.001,71.486,27.873,-0.119,-0.463
'[08:34:39.316 16/05/1995]',0.002,0.001,71.486,27.873,-0.119,-0.463
'[08:34:39.318 16/05/1995]',0.002,0.001,71.486,27.873,-0.119,-0.463
'[08:34:39.320 16/05/1995]',0.002,0.001,71.184,27.873,-0.119,-0.464
'[08:34:39.322 16/05/1995]',0.002,0.001,71.184,27.873,-0.119,-0.464
'[08:34:39.324 16/05/1995]',0.002,0.001,71.184,27.873,-0.119,-0.464
'[08:34:39.326 16/05/1995]',0.002,0.001,71.184,27.873,-0.119,-0.464
'[08:34:39.328 16/05/1995]',0.002,0.001,70.882,27.798,-0.119,-0.465
'[08:34:39.330 16/05/1995]',0.002,0.001,70.882,27.798,-0.119,-0.465
'[08:34:39.332 16/05/1995]',0.002,0.001,70.882,27.798,-0.119,-0.465
'[08:34:39.334 16/05/1995]',0.022,0.001,70.882,27.798,-0.119,-0.465
'[08:34:39.336 16/05/1995]',0.022,0.001,70.580,27.798,-0.119,-0.465
'[08:34:39.338 16/05/1995]',0.022,0.001,70.580,27.798,-0.119,-0.465
'[08:34:39.340 16/05/1995]',0.022,0.001,70.580,27.798,-0.119,-0.465
'[08:34:39.342 16/05/1995]',0.043,0.001,70.580,27.798,-0.119,-0.465
'[08:34:39.344 16/05/1995]',0.043,0.001,70.353,27.798,-0.119,-0.466
'[08:34:39.346 16/05/1995]',0.043,0.001,70.353,27.798,-0.119,-0.466
'[08:34:39.348 16/05/1995]',0.043,0.001,70.353,27.798,-0.119,-0.466
'[08:34:39.350 16/05/1995]',0.043,0.001,70.353,27.798,-0.119,-0.466
'[08:34:39.352 16/05/1995]',0.043,0.001,70.051,27.798,-0.119,-0.466
'[08:34:39.354 16/05/1995]',0.043,0.001,70.051,27.798,-0.119,-0.466
'[08:34:39.356 16/05/1995]',0.043,0.001,70.051,27.798,-0.119,-0.466
'[08:34:39.358 16/05/1995]',0.043,0.001,70.051,27.798,-0.119,-0.466
'[08:34:39.360 16/05/1995]',0.043,0.001,69.673,27.873,-0.110,-0.467
'[08:34:39.362 16/05/1995]',0.043,0.001,69.673,27.873,-0.110,-0.467
'[08:34:39.364 16/05/1995]',0.043,0.001,69.673,27.873,-0.110,-0.467
'[08:34:39.366 16/05/1995]',0.043,0.011,69.673,27.873,-0.110,-0.467
'[08:34:39.368 16/05/1995]',0.043,0.011,69.370,27.923,-0.119,-0.468
'[08:34:39.370 16/05/1995]',0.043,0.021,69.370,27.923,-0.119,-0.468
'[08:34:39.372 16/05/1995]',0.043,0.011,69.370,27.923,-0.119,-0.468
'[08:34:39.374 16/05/1995]',0.043,0.001,69.370,27.923,-0.119,-0.468
'[08:34:39.376 16/05/1995]',0.043,0.001,69.144,27.973,-0.130,-0.469
'[08:34:39.378 16/05/1995]',0.043,0.001,69.144,27.973,-0.130,-0.469
'[08:34:39.380 16/05/1995]',0.043,0.011,69.144,27.973,-0.130,-0.469
'[08:34:39.382 16/05/1995]',0.022,0.001,69.144,27.973,-0.130,-0.469
'[08:34:39.384 16/05/1995]',0.002,0.001,68.917,27.973,-0.119,-0.470
'[08:34:39.386 16/05/1995]',0.002,0.001,68.917,27.973,-0.119,-0.470
'[08:34:39.388 16/05/1995]',0.002,0.001,68.917,27.973,-0.119,-0.470
'[08:34:39.390 16/05/1995]',0.002,0.001,68.917,27.973,-0.119,-0.470
'[08:34:39.392 16/05/1995]',0.002,0.001,68.690,28.048,-0.140,-0.471
'[08:34:39.394 16/05/1995]',0.002,0.001,68.690,28.048,-0.140,-0.471
'[08:34:39.396 16/05/1995]',0.002,0.001,68.690,28.048,-0.140,-0.471
'[08:34:39.398 16/05/1995]',0.002,0.001,68.690,28.048,-0.140,-0.471
'[08:34:39.400 16/05/1995]',-0.019,0.001,68.615,28.048,-0.140,-0.471
'[08:34:39.402 16/05/1995]',-0.019,0.001,68.615,28.048,-0.140,-0.471
'[08:34:39.404 16/05/1995]',-0.019,0.001,68.615,28.048,-0.140,-0.471
'[08:34:39.406 16/05/1995]',-0.019,0.001,68.615,28.048,-0.140,-0.471
'[08:34:39.408 16/05/1995]',-0.019,0.001,68.539,28.048,-0.149,-0.471
'[08:34:39.410 16/05/1995]',-0.040,0.001,68.539,28.048,-0.149,-0.471
'[08:34:39.412 16/05/1995]',-0.040,0.001,68.539,28.048,-0.149,-0.471
'[08:34:39.414 16/05/1995]',-0.040,0.001,68.539,28.048,-0.149,-0.471
'[08:34:39.416 16/05/1995]',-0.040,0.001,68.464,28.098,-0.149,-0.471
'[08:34:39.418 16/05/1995]',-0.040,0.001,68.464,28.098,-0.149,-0.471
'[08:34:39.420 16/05/1995]',-0.040,0.001,68.464,28.098,-0.149,-0.471
'[08:34:39.422 16/05/1995]',-0.040,0.001,68.464,28.098,-0.149,-0.471
'[08:34:39.424 16/05/1995]',-0.040,0.001,68.237,28.223,-0.159,-0.471
'[08:34:39.426 16/05/1995]',-0.040,0.001,68.237,28.223,-0.159,-0.471
'[08:34:39.428 16/05/1995]',-0.040,0.001,68.237,28.223,-0.159,-0.471
'[08:34:39.430 16/05/1995]',-0.040,0.001,68.237,28.223,-0.159,-0.471
'[08:34:39.432 16/05/1995]',-0.040,0.001,68.010,28.274,-0.159,-0.470
'[08:34:39.434 16/05/1995]',-0.040,0.001,68.010,28.274,-0.159,-0.470
'[08:34:39.436 16/05/1995]',-0.040,0.001,68.010,28.274,-0.159,-0.470
'[08:34:39.438 16/05/1995]',-0.040,0.001,68.010,28.274,-0.159,-0.470
'[08:34:39.440 16/05/1995]',-0.040,0.001,67.708,28.349,-0.169,-0.470
'[08:34:39.442 16/05/1995]',-0.040,0.001,67.708,28.349,-0.169,-0.470
'[08:34:39.444 16/05/1995]',-0.040,0.001,67.708,28.349,-0.169,-0.470
'[08:34:39.446 16/05/1995]',-0.040,0.001,67.708,28.349,-0.169,-0.470
'[08:34:39.448 16/05/1995]',-0.040,0.001,67.406,28.399,-0.169,-0.469
'[08:34:39.450 16/05/1995]',-0.040,0.001,67.406,28.399,-0.169,-0.469
'[08:34:39.452 16/05/1995]',-0.040,0.001,67.406,28.399,-0.169,-0.469
'[08:34:39.454 16/05/1995]',-0.040,0.001,67.406,28.399,-0.169,-0.469
'[08:34:39.456 16/05/1995]',-0.061,-0.009,67.255,28.449,-0.179,-0.468
'[08:34:39.458 16/05/1995]',-0.082,-0.020,67.255,28.449,-0.179,-0.468
'[08:34:39.460 16/05/1995]',-0.082,-0.030,67.255,28.449,-0.179,-0.468
'[08:34:39.462 16/05/1995]',-0.103,-0.030,67.255,28.449,-0.179,-0.468
'[08:34:39.464 16/05/1995]',-0.103,-0.041,67.103,28.574,-0.189,-0.467
'[08:34:39.466 16/05/1995]',-0.082,-0.041,67.103,28.574,-0.189,-0.467
'[08:34:39.468 16/05/1995]',-0.040,-0.051,67.103,28.574,-0.189,-0.467
'[08:34:39.470 16/05/1995]',0.002,-0.072,67.103,28.574,-0.189,-0.467
'[08:34:39.472 16/05/1995]',0.064,-0.083,66.952,28.624,-0.179,-0.466
'[08:34:39.474 16/05/1995]',0.127,-0.083,66.952,28.624,-0.179,-0.466
'[08:34:39.476 16/05/1995]',0.211,-0.051,66.952,28.624,-0.179,-0.466
'[08:34:39.478 16/05/1995]',0.295,-0.009,66.952,28.624,-0.179,-0.466
'[08:34:39.480 16/05/1995]',0.378,0.011,66.801,28.699,-0.218,-0.465
'[08:34:39.482 16/05/1995]',0.462,0.063,66.801,28.699,-0.218,-0.465
'[08:34:39.484 16/05/1995]',0.546,0.105,66.801,28.699,-0.218,-0.465
'[08:34:39.486 16/05/1995]',0.608,0.167,66.801,28.699,-0.218,-0.465
'[08:34:39.488 16/05/1995]',0.671,0.219,66.726,28.699,-0.229,-0.465
'[08:34:39.490 16/05/1995]',0.671,0.271,66.726,28.699,-0.229,-0.465
'[08:34:39.492 16/05/1995]',0.608,0.302,66.726,28.699,-0.229,-0.465
'[08:34:39.494 16/05/1995]',0.546,0.323,66.726,28.699,-0.229,-0.465
'[08:34:39.496 16/05/1995]',0.462,0.323,66.574,28.624,-0.229,-0.464
'[08:34:39.498 16/05/1995]',0.357,0.271,66.574,28.624,-0.229,-0.464
'[08:34:39.500 16/05/1995]',0.211,0.157,66.574,28.624,-0.229,-0.464
'[08:34:39.502 16/05/1995]',0.022,0.011,66.574,28.624,-0.229,-0.464
'[08:34:39.504 16/05/1995]',-0.103,-0.072,66.499,28.449,-0.208,-0.464
'[08:34:39.506 16/05/1995]',-0.208,-0.135,66.499,28.449,-0.208,-0.464
'[08:34:39.508 16/05/1995]',-0.292,-0.155,66.499,28.449,-0.208,-0.464
'[08:34:39.510 16/05/1995]',-0.354,-0.176,66.499,28.449,-0.208,-0.464
'[08:34:39.512 16/05/1995]',-0.396,-0.197,66.348,28.223,-0.208,-0.464
'[08:34:39.514 16/05/1995]',-0.417,-0.218,66.348,28.223,-0.208,-0.464
'[08:34:39.516 16/05/1995]',-0.417,-0.218,66.348,28.223,-0.208,-0.464
'[08:34:39.518 16/05/1995]',-0.438,-0.239,66.348,28.223,-0.208,-0.464
'[08:34:39.520 16/05/1995]',-0.438,-0.259,66.272,28.048,-0.208,-0.464
'[08:34:39.522 16/05/1995]',-0.459,-0.270,66.272,28.048,-0.208,-0.464
'[08:34:39.524 16/05/1995]',-0.501,-0.270,66.272,28.048,-0.208,-0.464
'[08:34:39.526 16/05/1995]',-0.522,-0.270,66.272,28.048,-0.208,-0.464
'[08:34:39.528 16/05/1995]',-0.564,-0.270,66.121,27.798,-0.208,-0.464
'[08:34:39.530 16/05/1995]',-0.585,-0.270,66.121,27.798,-0.208,-0.464
'[08:34:39.532 16/05/1995]',-0.606,-0.270,66.121,27.798,-0.208,-0.464
'[08:34:39.534 16/05/1995]',-0.627,-0.270,66.121,27.798,-0.208,-0.464
'[08:34:39.536 16/05/1995]',-0.648,-0.270,65.970,27.623,-0.208,-0.464
'[08:34:39.538 16/05/1995]',-0.669,-0.270,65.970,27.623,-0.208,-0.464
'[08:34:39.540 16/05/1995]',-0.690,-0.270,65.970,27.623,-0.208,-0.464
'[08:34:39.542 16/05/1995]',-0.732,-0.270,65.970,27.623,-0.208,-0.464
'[08:34:39.544 16/05/1995]',-0.753,-0.270,65.970,27.523,-0.208,-0.465
'[08:34:39.546 16/05/1995]',-0.774,-0.270,65.970,27.523,-0.208,-0.465
'[08:34:39.548 16/05/1995]',-0.774,-0.270,65.970,27.523,-0.208,-0.465
'[08:34:39.550 16/05/1995]',-0.774,-0.270,65.970,27.523,-0.208,-0.465
'[08:34:39.552 16/05/1995]',-0.774,-0.259,65.970,27.398,-0.208,-0.466
'[08:34:39.554 16/05/1995]',-0.774,-0.259,65.970,27.398,-0.208,-0.466
'[08:34:39.556 16/05/1995]',-0.795,-0.270,65.970,27.398,-0.208,-0.466
'[08:34:39.558 16/05/1995]',-0.774,-0.259,65.970,27.398,-0.208,-0.466
'[08:34:39.560 16/05/1995]',-0.711,-0.239,65.819,27.348,-0.189,-0.467
'[08:34:39.562 16/05/1995]',-0.648,-0.218,65.819,27.348,-0.189,-0.467
'[08:34:39.564 16/05/1995]',-0.564,-0.186,65.819,27.348,-0.189,-0.467
'[08:34:39.566 16/05/1995]',-0.501,-0.166,65.819,27.348,-0.189,-0.467
'[08:34:39.568 16/05/1995]',-0.438,-0.135,65.743,27.273,-0.189,-0.469
'[08:34:39.570 16/05/1995]',-0.354,-0.103,65.743,27.273,-0.189,-0.469
'[08:34:39.572 16/05/1995]',-0.271,-0.083,65.743,27.273,-0.189,-0.469
'[08:34:39.574 16/05/1995]',-0.208,-0.051,65.743,27.273,-0.189,-0.469
'[08:34:39.576 16/05/1995]',-0.145,-0.030,65.668,27.348,-0.189,-0.470
'[08:34:39.578 16/05/1995]',-0.103,-0.009,65.668,27.348,-0.189,-0.470
'[08:34:39.580 16/05/1995]',-0.040,0.001,65.668,27.348,-0.189,-0.470
'[08:34:39.582 16/05/1995]',-0.019,0.001,65.668,27.348,-0.189,-0.470
'[08:34:39.584 16/05/1995]',0.002,0.001,65.441,27.573,-0.189,-0.472
'[08:34:39.586 16/05/1995]',0.002,0.001,65.441,27.573,-0.189,-0.472
'[08:34:39.588 16/05/1995]',0.002,0.001,65.441,27.573,-0.189,-0.472
'[08:34:39.590 16/05/1995]',0.022,0.001,65.441,27.573,-0.189,-0.472
'[08:34:39.592 16/05/1995]',0.022,0.001,65.365,27.923,-0.189,-0.475
