'Time and date','II','V','ABP','PAP','PLETH','RESP'
'[09:44:36.472 23/06/1995]',0.090,-0.069,68.154,35.880,0.000,-0.770
'[09:44:36.474 23/06/1995]',0.098,-0.069,68.154,35.880,0.000,-0.770
'[09:44:36.476 23/06/1995]',0.098,-0.069,68.154,35.880,0.000,-0.770
'[09:44:36.478 23/06/1995]',0.090,-0.069,68.154,35.880,0.000,-0.770
'[09:44:36.480 23/06/1995]',0.090,-0.069,67.852,35.605,0.000,-0.767
'[09:44:36.482 23/06/1995]',0.090,-0.069,67.852,35.605,0.000,-0.767
'[09:44:36.484 23/06/1995]',0.082,-0.045,67.852,35.605,0.000,-0.767
'[09:44:36.486 23/06/1995]',0.074,-0.045,67.852,35.605,0.000,-0.767
'[09:44:36.488 23/06/1995]',0.066,-0.045,67.701,34.954,0.000,-0.764
'[09:44:36.490 23/06/1995]',0.049,-0.021,67.701,34.954,0.000,-0.764
'[09:44:36.492 23/06/1995]',0.041,-0.021,67.701,34.954,0.000,-0.764
'[09:44:36.494 23/06/1995]',0.025,-0.021,67.701,34.954,0.000,-0.764
'[09:44:36.496 23/06/1995]',0.017,0.002,67.601,34.003,0.000,-0.761
'[09:44:36.498 23/06/1995]',0.009,0.002,67.601,34.003,0.000,-0.761
'[09:44:36.500 23/06/1995]',0.001,0.002,67.601,34.003,0.000,-0.761
'[09:44:36.502 23/06/1995]',-0.007,0.002,67.601,34.003,0.000,-0.761
'[09:44:36.504 23/06/1995]',-0.024,0.002,67.450,33.027,0.000,-0.758
'[09:44:36.506 23/06/1995]',-0.032,0.002,67.450,33.027,0.000,-0.758
'[09:44:36.508 23/06/1995]',-0.032,0.002,67.450,33.027,0.000,-0.758
'[09:44:36.510 23/06/1995]',-0.040,0.002,67.450,33.027,0.000,-0.758
'[09:44:36.512 23/06/1995]',-0.040,0.002,67.349,32.077,0.000,-0.755
'[09:44:36.514 23/06/1995]',-0.040,0.002,67.349,32.077,0.000,-0.755
'[09:44:36.516 23/06/1995]',-0.048,0.002,67.349,32.077,0.000,-0.755
'[09:44:36.518 23/06/1995]',-0.040,0.002,67.349,32.077,0.000,-0.755
'[09:44:36.520 23/06/1995]',-0.040,0.002,67.248,31.326,0.000,-0.752
'[09:44:36.522 23/06/1995]',-0.040,0.002,67.248,31.326,0.000,-0.752
'[09:44:36.524 23/06/1995]',-0.040,0.002,67.248,31.326,0.000,-0.752
'[09:44:36.526 23/06/1995]',-0.040,0.002,67.248,31.326,0.000,-0.752
'[09:44:36.528 23/06/1995]',-0.040,0.002,67.097,30.726,0.000,-0.749
'[09:44:36.530 23/06/1995]',-0.040,0.002,67.097,30.726,0.000,-0.749
'[09:44:36.532 23/06/1995]',-0.040,0.002,67.097,30.726,0.000,-0.749
'[09:44:36.534 23/06/1995]',-0.048,0.002,67.097,30.726,0.000,-0.749
'[09:44:36.536 23/06/1995]',-0.040,0.002,66.896,30.250,0.000,-0.745
'[09:44:36.538 23/06/1995]',-0.048,0.002,66.896,30.250,0.000,-0.745
'[09:44:36.540 23/06/1995]',-0.048,0.002,66.896,30.250,0.000,-0.745
'[09:44:36.542 23/06/1995]',-0.040,0.002,66.896,30.250,0.000,-0.745
'[09:44:36.544 23/06/1995]',-0.040,0.002,66.594,29.975,0.000,-0.742
'[09:44:36.546 23/06/1995]',-0.040,0.002,66.594,29.975,0.000,-0.742
'[09:44:36.548 23/06/1995]',-0.048,0.002,66.594,29.975,0.000,-0.742
'[09:44:36.550 23/06/1995]',-0.040,0.002,66.594,29.975,0.000,-0.742
'[09:44:36.552 23/06/1995]',-0.040,0.002,66.241,29.675,0.000,-0.738
'[09:44:36.554 23/06/1995]',-0.048,0.002,66.241,29.675,0.000,-0.738
'[09:44:36.556 23/06/1995]',-0.056,0.002,66.241,29.675,0.000,-0.738
'[09:44:36.558 23/06/1995]',-0.056,0.002,66.241,29.675,0.000,-0.738
'[09:44:36.560 23/06/1995]',-0.065,0.025,65.939,29.324,0.000,-0.734
'[09:44:36.562 23/06/1995]',-0.081,0.048,65.939,29.324,0.000,-0.734
'[09:44:36.564 23/06/1995]',-0.089,0.119,65.939,29.324,0.000,-0.734
'[09:44:36.566 23/06/1995]',-0.105,0.143,65.939,29.324,0.000,-0.734
'[09:44:36.568 23/06/1995]',-0.097,0.143,65.587,28.924,0.000,-0.730
'[09:44:36.570 23/06/1995]',-0.089,0.095,65.587,28.924,0.000,-0.730
'[09:44:36.572 23/06/1995]',-0.048,0.002,65.587,28.924,0.000,-0.730
'[09:44:36.574 23/06/1995]',-0.007,-0.116,65.587,28.924,0.000,-0.730
'[09:44:36.576 23/06/1995]',0.033,-0.234,65.184,28.449,0.000,-0.726
'[09:44:36.578 23/06/1995]',0.082,-0.398,65.184,28.449,0.000,-0.726
'[09:44:36.580 23/06/1995]',0.155,-0.563,65.184,28.449,0.000,-0.726
'[09:44:36.582 23/06/1995]',0.220,-0.704,65.184,28.449,0.000,-0.726
'[09:44:36.584 23/06/1995]',0.293,-0.869,64.731,27.973,0.000,-0.723
'[09:44:36.586 23/06/1995]',0.326,-1.010,64.731,27.973,0.000,-0.723
'[09:44:36.588 23/06/1995]',0.358,-1.151,64.731,27.973,0.000,-0.723
'[09:44:36.590 23/06/1995]',0.383,-1.269,64.731,27.973,0.000,-0.723
'[09:44:36.592 23/06/1995]',0.399,-1.317,64.329,27.498,0.000,-0.720
'[09:44:36.594 23/06/1995]',0.424,-1.339,64.329,27.498,0.000,-0.720
'[09:44:36.596 23/06/1995]',0.415,-1.293,64.329,27.498,0.000,-0.720
'[09:44:36.598 23/06/1995]',0.383,-1.198,64.329,27.498,0.000,-0.720
'[09:44:36.600 23/06/1995]',0.334,-1.057,63.926,27.148,0.000,-0.717
'[09:44:36.602 23/06/1995]',0.261,-0.893,63.926,27.148,0.000,-0.717
'[09:44:36.604 23/06/1995]',0.180,-0.704,63.926,27.148,0.000,-0.717
'[09:44:36.606 23/06/1995]',0.106,-0.563,63.926,27.148,0.000,-0.717
'[09:44:36.608 23/06/1995]',0.057,-0.445,63.473,26.797,0.000,-0.714
'[09:44:36.610 23/06/1995]',0.025,-0.351,63.473,26.797,0.000,-0.714
'[09:44:36.612 23/06/1995]',0.001,-0.258,63.473,26.797,0.000,-0.714
'[09:44:36.614 23/06/1995]',-0.024,-0.187,63.473,26.797,0.000,-0.714
'[09:44:36.616 23/06/1995]',-0.040,-0.116,63.020,26.447,0.000,-0.711
'[09:44:36.618 23/06/1995]',-0.048,-0.069,63.020,26.447,0.000,-0.711
'[09:44:36.620 23/06/1995]',-0.056,-0.045,63.020,26.447,0.000,-0.711
'[09:44:36.622 23/06/1995]',-0.065,-0.021,63.020,26.447,0.000,-0.711
'[09:44:36.624 23/06/1995]',-0.065,0.002,62.567,26.147,0.000,-0.708
'[09:44:36.626 23/06/1995]',-0.065,0.002,62.567,26.147,0.000,-0.708
'[09:44:36.628 23/06/1995]',-0.065,0.025,62.567,26.147,0.000,-0.708
'[09:44:36.630 23/06/1995]',-0.056,0.025,62.567,26.147,0.000,-0.708
'[09:44:36.632 23/06/1995]',-0.065,0.048,62.114,25.872,0.000,-0.705
'[09:44:36.634 23/06/1995]',-0.065,0.072,62.114,25.872,0.000,-0.705
'[09:44:36.636 23/06/1995]',-0.073,0.072,62.114,25.872,0.000,-0.705
'[09:44:36.638 23/06/1995]',-0.073,0.095,62.114,25.872,0.000,-0.705
'[09:44:36.640 23/06/1995]',-0.073,0.095,61.661,25.621,0.000,-0.703
'[09:44:36.642 23/06/1995]',-0.065,0.119,61.661,25.621,0.000,-0.703
'[09:44:36.644 23/06/1995]',-0.065,0.119,61.661,25.621,0.000,-0.703
'[09:44:36.646 23/06/1995]',-0.073,0.119,61.661,25.621,0.000,-0.703
'[09:44:36.648 23/06/1995]',-0.065,0.119,61.208,25.446,0.000,-0.700
'[09:44:36.650 23/06/1995]',-0.056,0.119,61.208,25.446,0.000,-0.700
'[09:44:36.652 23/06/1995]',-0.065,0.119,61.208,25.446,0.000,-0.700
'[09:44:36.654 23/06/1995]',-0.065,0.119,61.208,25.446,0.000,-0.700
'[09:44:36.656 23/06/1995]',-0.065,0.119,60.856,25.396,0.000,-0.697
'[09:44:36.658 23/06/1995]',-0.065,0.119,60.856,25.396,0.000,-0.697
'[09:44:36.660 23/06/1995]',-0.073,0.119,60.856,25.396,0.000,-0.697
'[09:44:36.662 23/06/1995]',-0.073,0.119,60.856,25.396,0.000,-0.697
'[09:44:36.664 23/06/1995]',-0.073,0.119,60.453,25.446,0.000,-0.694
'[09:44:36.666 23/06/1995]',-0.073,0.143,60.453,25.446,0.000,-0.694
'[09:44:36.668 23/06/1995]',-0.073,0.143,60.453,25.446,0.000,-0.694
'[09:44:36.670 23/06/1995]',-0.073,0.143,60.453,25.446,0.000,-0.694
'[09:44:36.672 23/06/1995]',-0.073,0.143,60.101,25.571,0.000,-0.693
'[09:44:36.674 23/06/1995]',-0.073,0.143,60.101,25.571,0.000,-0.693
'[09:44:36.676 23/06/1995]',-0.073,0.143,60.101,25.571,0.000,-0.693
'[09:44:36.678 23/06/1995]',-0.073,0.143,60.101,25.571,0.000,-0.693
'[09:44:36.680 23/06/1995]',-0.073,0.143,59.698,25.746,0.000,-0.692
'[09:44:36.682 23/06/1995]',-0.073,0.143,59.698,25.746,0.000,-0.692
'[09:44:36.684 23/06/1995]',-0.073,0.119,59.698,25.746,0.000,-0.692
'[09:44:36.686 23/06/1995]',-0.065,0.119,59.698,25.746,0.000,-0.692
'[09:44:36.688 23/06/1995]',-0.065,0.119,59.346,26.047,0.000,-0.692
'[09:44:36.690 23/06/1995]',-0.073,0.119,59.346,26.047,0.000,-0.692
'[09:44:36.692 23/06/1995]',-0.073,0.143,59.346,26.047,0.000,-0.692
'[09:44:36.694 23/06/1995]',-0.073,0.143,59.346,26.047,0.000,-0.692
'[09:44:36.696 23/06/1995]',-0.073,0.143,58.993,26.447,0.000,-0.512
'[09:44:36.698 23/06/1995]',-0.073,0.119,58.993,26.447,0.000,-0.512
'[09:44:36.700 23/06/1995]',-0.073,0.143,58.993,26.447,0.000,-0.512
'[09:44:36.702 23/06/1995]',-0.073,0.119,58.993,26.447,0.000,-0.512
'[09:44:36.704 23/06/1995]',-0.073,0.143,58.540,26.922,0.000,-0.512
'[09:44:36.706 23/06/1995]',-0.073,0.119,58.540,26.922,0.000,-0.512
'[09:44:36.708 23/06/1995]',-0.073,0.143,58.540,26.922,0.000,-0.512
'[09:44:36.710 23/06/1995]',-0.073,0.143,58.540,26.922,0.000,-0.512
'[09:44:36.712 23/06/1995]',-0.073,0.143,58.188,27.498,0.000,-0.512
'[09:44:36.714 23/06/1995]',-0.073,0.143,58.188,27.498,0.000,-0.512
'[09:44:36.716 23/06/1995]',-0.073,0.119,58.188,27.498,0.000,-0.512
'[09:44:36.718 23/06/1995]',-0.081,0.119,58.188,27.498,0.000,-0.512
'[09:44:36.720 23/06/1995]',-0.073,0.119,57.835,28.023,0.000,-0.512
'[09:44:36.722 23/06/1995]',-0.081,0.119,57.835,28.023,0.000,-0.512
'[09:44:36.724 23/06/1995]',-0.073,0.119,57.835,28.023,0.000,-0.512
'[09:44:36.726 23/06/1995]',-0.073,0.119,57.835,28.023,0.000,-0.512
'[09:44:36.728 23/06/1995]',-0.081,0.119,57.483,28.449,0.000,-0.512
'[09:44:36.730 23/06/1995]',-0.081,0.119,57.483,28.449,0.000,-0.512
'[09:44:36.732 23/06/1995]',-0.081,0.119,57.483,28.449,0.000,-0.512
'[09:44:36.734 23/06/1995]',-0.073,0.119,57.483,28.449,0.000,-0.512
'[09:44:36.736 23/06/1995]',-0.073,0.119,57.080,28.799,0.000,-0.512
'[09:44:36.738 23/06/1995]',-0.073,0.143,57.080,28.799,0.000,-0.512
'[09:44:36.740 23/06/1995]',-0.073,0.143,57.080,28.799,0.000,-0.512
'[09:44:36.742 23/06/1995]',-0.081,0.143,57.080,28.799,0.000,-0.512
'[09:44:36.744 23/06/1995]',0.001,0.002,56.778,28.974,0.000,-0.512
'[09:44:36.746 23/06/1995]',0.001,0.002,56.778,28.974,0.000,-0.512
'[09:44:36.748 23/06/1995]',0.001,0.002,56.778,28.974,0.000,-0.512
'[09:44:36.750 23/06/1995]',0.001,0.002,56.778,28.974,0.000,-0.512
'[09:44:36.752 23/06/1995]',0.001,0.002,56.527,28.974,0.000,-0.512
'[09:44:36.754 23/06/1995]',0.001,0.002,56.527,28.974,0.000,-0.512
'[09:44:36.756 23/06/1995]',0.001,0.002,56.527,28.974,0.000,-0.512
'[09:44:36.758 23/06/1995]',0.001,0.002,56.527,28.974,0.000,-0.512
'[09:44:36.760 23/06/1995]',0.001,0.002,56.527,28.849,0.000,-0.512
'[09:44:36.762 23/06/1995]',0.001,0.002,56.527,28.849,0.000,-0.512
'[09:44:36.764 23/06/1995]',0.001,0.002,56.527,28.849,0.000,-0.512
'[09:44:36.766 23/06/1995]',0.001,0.002,56.527,28.849,0.000,-0.512
'[09:44:36.768 23/06/1995]',0.001,0.002,57.131,28.749,0.000,-0.512
'[09:44:36.770 23/06/1995]',0.001,0.002,57.131,28.749,0.000,-0.512
'[09:44:36.772 23/06/1995]',0.001,0.002,57.131,28.749,0.000,-0.512
'[09:44:36.774 23/06/1995]',0.001,0.002,57.131,28.749,0.000,-0.512
'[09:44:36.776 23/06/1995]',0.001,0.002,58.591,28.799,0.000,-0.512
'[09:44:36.778 23/06/1995]',0.001,0.002,58.591,28.799,0.000,-0.512
'[09:44:36.780 23/06/1995]',0.001,0.002,58.591,28.799,0.000,-0.512
'[09:44:36.782 23/06/1995]',0.001,0.002,58.591,28.799,0.000,-0.512
'[09:44:36.784 23/06/1995]',0.001,0.002,61.208,29.099,0.000,-0.512
'[09:44:36.786 23/06/1995]',0.001,0.002,61.208,29.099,0.000,-0.512
'[09:44:36.788 23/06/1995]',0.001,0.002,61.208,29.099,0.000,-0.512
'[09:44:36.790 23/06/1995]',0.001,0.002,61.208,29.099,0.000,-0.512
'[09:44:36.792 23/06/1995]',0.001,0.002,64.983,29.850,0.000,-0.512
'[09:44:36.794 23/06/1995]',0.001,0.002,64.983,29.850,0.000,-0.512
'[09:44:36.796 23/06/1995]',0.001,0.002,64.983,29.850,0.000,-0.512
'[09:44:36.798 23/06/1995]',0.001,0.002,64.983,29.850,0.000,-0.512
'[09:44:36.800 23/06/1995]',0.001,0.002,69.564,31.026,0.000,-0.512
'[09:44:36.802 23/06/1995]',0.001,0.002,69.564,31.026,0.000,-0.512
'[09:44:36.804 23/06/1995]',0.001,0.002,69.564,31.026,0.000,-0.512
'[09:44:36.806 23/06/1995]',0.001,0.002,69.564,31.026,0.000,-0.512
'[09:44:36.808 23/06/1995]',0.001,0.002,74.799,32.502,0.000,-0.512
'[09:44:36.810 23/06/1995]',0.001,0.002,74.799,32.502,0.000,-0.512
'[09:44:36.812 23/06/1995]',0.001,0.002,74.799,32.502,0.000,-0.512
'[09:44:36.814 23/06/1995]',0.001,0.002,74.799,32.502,0.000,-0.512
'[09:44:36.816 23/06/1995]',0.001,0.002,80.335,34.304,0.000,-0.512
'[09:44:36.818 23/06/1995]',0.001,0.002,80.335,34.304,0.000,-0.512
'[09:44:36.820 23/06/1995]',0.001,0.002,80.335,34.304,0.000,-0.512
'[09:44:36.822 23/06/1995]',0.001,0.002,80.335,34.304,0.000,-0.512
'[09:44:36.824 23/06/1995]',0.001,0.002,86.124,36.305,0.000,-0.512
'[09:44:36.826 23/06/1995]',0.001,0.002,86.124,36.305,0.000,-0.512
'[09:44:36.828 23/06/1995]',0.001,0.002,86.124,36.305,0.000,-0.512
'[09:44:36.830 23/06/1995]',0.001,0.002,86.124,36.305,0.000,-0.512
'[09:44:36.832 23/06/1995]',0.001,0.002,91.963,38.482,0.000,-0.512
'[09:44:36.834 23/06/1995]',0.001,0.002,91.963,38.482,0.000,-0.512
'[09:44:36.836 23/06/1995]',0.001,0.002,91.963,38.482,0.000,-0.512
'[09:44:36.838 23/06/1995]',0.001,0.002,91.963,38.482,0.000,-0.512
'[09:44:36.840 23/06/1995]',0.001,0.002,97.601,40.584,0.000,-0.512
'[09:44:36.842 23/06/1995]',0.001,0.002,97.601,40.584,0.000,-0.512
'[09:44:36.844 23/06/1995]',0.001,0.002,97.601,40.584,0.000,-0.512
'[09:44:36.846 23/06/1995]',0.001,0.002,97.601,40.584,0.000,-0.512
'[09:44:36.848 23/06/1995]',0.001,0.002,103.037,42.761,0.000,-0.512
'[09:44:36.850 23/06/1995]',0.001,0.002,103.037,42.761,0.000,-0.512
'[09:44:36.852 23/06/1995]',0.001,0.002,103.037,42.761,0.000,-0.512
'[09:44:36.854 23/06/1995]',0.001,0.002,103.037,42.761,0.000,-0.512
'[09:44:36.856 23/06/1995]',0.001,0.002,107.768,44.687,0.000,-0.512
'[09:44:36.858 23/06/1995]',0.001,0.002,107.768,44.687,0.000,-0.512
'[09:44:36.860 23/06/1995]',0.001,0.002,107.768,44.687,0.000,-0.512
'[09:44:36.862 23/06/1995]',0.001,0.002,107.768,44.687,0.000,-0.512
'[09:44:36.864 23/06/1995]',0.001,0.002,110.990,46.038,0.000,-0.512
'[09:44:36.866 23/06/1995]',0.001,0.002,110.990,46.038,0.000,-0.512
'[09:44:36.868 23/06/1995]',0.001,0.002,110.990,46.038,0.000,-0.512
'[09:44:36.870 23/06/1995]',0.001,0.002,110.990,46.038,0.000,-0.512
'[09:44:36.872 23/06/1995]',0.001,0.002,111.996,46.264,0.000,-0.512
'[09:44:36.874 23/06/1995]',0.001,0.002,111.996,46.264,0.000,-0.512
'[09:44:36.876 23/06/1995]',0.001,0.002,111.996,46.264,0.000,-0.512
'[09:44:36.878 23/06/1995]',0.001,0.002,111.996,46.264,0.000,-0.512
'[09:44:36.880 23/06/1995]',0.001,0.002,111.392,45.688,0.000,-0.512
'[09:44:36.882 23/06/1995]',0.001,0.002,111.392,45.688,0.000,-0.512
'[09:44:36.884 23/06/1995]',0.001,0.002,111.392,45.688,0.000,-0.512
'[09:44:36.886 23/06/1995]',0.001,0.002,111.392,45.688,0.000,-0.512
'[09:44:36.888 23/06/1995]',0.001,0.002,110.889,45.037,0.000,-0.512
'[09:44:36.890 23/06/1995]',0.001,0.002,110.889,45.037,0.000,-0.512
'[09:44:36.892 23/06/1995]',0.001,0.002,110.889,45.037,0.000,-0.512
'[09:44:36.894 23/06/1995]',0.001,0.002,110.889,45.037,0.000,-0.512
'[09:44:36.896 23/06/1995]',0.001,0.002,111.241,44.562,0.000,-0.512
'[09:44:36.898 23/06/1995]',0.001,0.002,111.241,44.562,0.000,-0.512
'[09:44:36.900 23/06/1995]',0.001,0.002,111.241,44.562,0.000,-0.512
'[09:44:36.902 23/06/1995]',0.001,0.002,111.241,44.562,0.000,-0.512
'[09:44:36.904 23/06/1995]',0.001,0.002,111.896,44.112,0.000,-0.512
'[09:44:36.906 23/06/1995]',0.001,0.002,111.896,44.112,0.000,-0.512
'[09:44:36.908 23/06/1995]',0.001,0.002,111.896,44.112,0.000,-0.512
'[09:44:36.910 23/06/1995]',0.001,0.002,111.896,44.112,0.000,-0.512
'[09:44:36.912 23/06/1995]',0.001,0.002,112.097,43.386,0.000,-0.512
'[09:44:36.914 23/06/1995]',0.001,0.002,112.097,43.386,0.000,-0.512
'[09:44:36.916 23/06/1995]',0.001,0.002,112.097,43.386,0.000,-0.512
'[09:44:36.918 23/06/1995]',0.001,0.002,112.097,43.386,0.000,-0.512
'[09:44:36.920 23/06/1995]',0.001,0.002,111.896,42.510,0.000,-0.512
'[09:44:36.922 23/06/1995]',0.001,0.002,111.896,42.510,0.000,-0.512
'[09:44:36.924 23/06/1995]',0.001,0.002,111.896,42.510,0.000,-0.512
'[09:44:36.926 23/06/1995]',0.001,0.002,111.896,42.510,0.000,-0.512
'[09:44:36.928 23/06/1995]',0.001,0.002,111.241,41.334,0.000,-0.512
'[09:44:36.930 23/06/1995]',0.001,0.002,111.241,41.334,0.000,-0.512
'[09:44:36.932 23/06/1995]',0.001,0.002,111.241,41.334,0.000,-0.512
'[09:44:36.934 23/06/1995]',0.001,0.002,111.241,41.334,0.000,-0.512
'[09:44:36.936 23/06/1995]',0.001,0.002,110.184,40.058,0.000,-0.512
'[09:44:36.938 23/06/1995]',0.001,0.002,110.184,40.058,0.000,-0.512
'[09:44:36.940 23/06/1995]',0.001,0.002,110.184,40.058,0.000,-0.512
'[09:44:36.942 23/06/1995]',0.001,0.002,110.184,40.058,0.000,-0.512
'[09:44:36.944 23/06/1995]',0.001,0.002,108.876,38.657,0.000,-0.512
'[09:44:36.946 23/06/1995]',0.001,0.002,108.876,38.657,0.000,-0.512
'[09:44:36.948 23/06/1995]',0.001,0.002,108.876,38.657,0.000,-0.512
'[09:44:36.950 23/06/1995]',0.001,0.002,108.876,38.657,0.000,-0.512
'[09:44:36.952 23/06/1995]',0.001,0.002,107.215,37.231,0.000,-0.512
'[09:44:36.954 23/06/1995]',0.001,0.002,107.215,37.231,0.000,-0.512
'[09:44:36.956 23/06/1995]',0.001,0.002,107.215,37.231,0.000,-0.512
'[09:44:36.958 23/06/1995]',0.001,0.002,107.215,37.231,0.000,-0.512
'[09:44:36.960 23/06/1995]',0.001,0.002,105.352,35.880,0.000,-0.512
'[09:44:36.962 23/06/1995]',0.001,0.002,105.352,35.880,0.000,-0.512
'[09:44:36.964 23/06/1995]',0.001,0.002,105.352,35.880,0.000,-0.512
'[09:44:36.966 23/06/1995]',0.001,0.002,105.352,35.880,0.000,-0.512
'[09:44:36.968 23/06/1995]',0.001,0.002,103.288,34.604,0.000,-0.512
'[09:44:36.970 23/06/1995]',0.001,0.002,103.288,34.604,0.000,-0.512
'[09:44:36.972 23/06/1995]',0.001,0.002,103.288,34.604,0.000,-0.512
'[09:44:36.974 23/06/1995]',0.001,0.002,103.288,34.604,0.000,-0.512
'[09:44:36.976 23/06/1995]',0.001,0.002,100.923,33.428,0.000,-0.512
'[09:44:36.978 23/06/1995]',0.001,0.002,100.923,33.428,0.000,-0.512
'[09:44:36.980 23/06/1995]',0.001,0.002,100.923,33.428,0.000,-0.512
'[09:44:36.982 23/06/1995]',0.001,0.002,100.923,33.428,0.000,-0.512
'[09:44:36.984 23/06/1995]',0.001,0.002,98.305,32.327,0.000,-0.512
'[09:44:36.986 23/06/1995]',0.001,0.002,98.305,32.327,0.000,-0.512
'[09:44:36.988 23/06/1995]',0.001,0.002,98.305,32.327,0.000,-0.512
'[09:44:36.990 23/06/1995]',0.001,0.002,98.305,32.327,0.000,-0.512
'[09:44:36.992 23/06/1995]',0.001,0.002,95.486,31.151,0.000,-0.512
'[09:44:36.994 23/06/1995]',0.001,0.002,95.486,31.151,0.000,-0.512
'[09:44:36.996 23/06/1995]',0.001,0.002,95.486,31.151,0.000,-0.512
'[09:44:36.998 23/06/1995]',0.001,0.002,95.486,31.151,0.000,-0.512
'[09:44:37.000 23/06/1995]',0.001,0.002,92.416,29.975,0.000,-0.512
'[09:44:37.002 23/06/1995]',0.001,0.002,92.416,29.975,0.000,-0.512
'[09:44:37.004 23/06/1995]',0.001,0.002,92.416,29.975,0.000,-0.512
'[09:44:37.006 23/06/1995]',0.001,0.002,92.416,29.975,0.000,-0.512
'[09:44:37.008 23/06/1995]',0.001,0.002,89.194,28.799,0.000,-0.512
'[09:44:37.010 23/06/1995]',0.001,0.002,89.194,28.799,0.000,-0.512
'[09:44:37.012 23/06/1995]',0.001,0.002,89.194,28.799,0.000,-0.512
'[09:44:37.014 23/06/1995]',0.001,0.002,89.194,28.799,0.000,-0.512
'[09:44:37.016 23/06/1995]',0.001,0.002,85.822,27.748,0.000,-0.512
'[09:44:37.018 23/06/1995]',0.001,0.002,85.822,27.748,0.000,-0.512
'[09:44:37.020 23/06/1995]',0.001,0.002,85.822,27.748,0.000,-0.512
'[09:44:37.022 23/06/1995]',0.001,0.002,85.822,27.748,0.000,-0.512
'[09:44:37.024 23/06/1995]',0.001,0.002,82.399,26.872,0.000,-0.512
'[09:44:37.026 23/06/1995]',0.001,0.002,82.399,26.872,0.000,-0.512
'[09:44:37.028 23/06/1995]',0.001,0.002,82.399,26.872,0.000,-0.512
'[09:44:37.030 23/06/1995]',0.001,0.002,82.399,26.872,0.000,-0.512
'[09:44:37.032 23/06/1995]',0.001,0.002,79.077,26.097,0.000,-0.512
'[09:44:37.034 23/06/1995]',0.001,0.002,79.077,26.097,0.000,-0.512
'[09:44:37.036 23/06/1995]',0.001,0.002,79.077,26.097,0.000,-0.512
'[09:44:37.038 23/06/1995]',0.001,0.002,79.077,26.097,0.000,-0.512
'[09:44:37.040 23/06/1995]',0.001,0.002,76.007,25.521,0.000,-0.512
'[09:44:37.042 23/06/1995]',0.001,0.002,76.007,25.521,0.000,-0.512
'[09:44:37.044 23/06/1995]',0.001,0.002,76.007,25.521,0.000,-0.512
'[09:44:37.046 23/06/1995]',0.001,0.002,76.007,25.521,0.000,-0.512
'[09:44:37.048 23/06/1995]',0.001,0.002,73.238,25.046,0.000,-0.512
'[09:44:37.050 23/06/1995]',0.001,0.002,73.238,25.046,0.000,-0.512
'[09:44:37.052 23/06/1995]',0.001,0.002,73.238,25.046,0.000,-0.512
'[09:44:37.054 23/06/1995]',0.001,0.002,73.238,25.046,0.000,-0.512
'[09:44:37.056 23/06/1995]',0.001,0.002,70.872,24.871,0.000,-0.512
'[09:44:37.058 23/06/1995]',0.001,0.002,70.872,24.871,0.000,-0.512
'[09:44:37.060 23/06/1995]',0.001,0.002,70.872,24.871,0.000,-0.512
'[09:44:37.062 23/06/1995]',0.001,0.002,70.872,24.871,0.000,-0.512
'[09:44:37.064 23/06/1995]',0.001,0.002,68.809,24.921,0.000,-0.512
'[09:44:37.066 23/06/1995]',0.001,0.002,68.809,24.921,0.000,-0.512
'[09:44:37.068 23/06/1995]',0.001,0.002,68.809,24.921,0.000,-0.512
'[09:44:37.070 23/06/1995]',0.001,0.002,68.809,24.921,0.000,-0.512
'[09:44:37.072 23/06/1995]',0.001,0.002,67.097,25.396,0.000,-0.512
'[09:44:37.074 23/06/1995]',0.001,0.002,67.097,25.396,0.000,-0.512
'[09:44:37.076 23/06/1995]',0.001,0.002,67.097,25.396,0.000,-0.512
'[09:44:37.078 23/06/1995]',0.001,0.002,67.097,25.396,0.000,-0.512
'[09:44:37.080 23/06/1995]',0.001,0.002,65.738,26.147,0.000,-0.512
'[09:44:37.082 23/06/1995]',0.001,0.002,65.738,26.147,0.000,-0.512
'[09:44:37.084 23/06/1995]',0.001,0.002,65.738,26.147,0.000,-0.512
'[09:44:37.086 23/06/1995]',0.001,0.002,65.738,26.147,0.000,-0.512
'[09:44:37.088 23/06/1995]',0.001,0.002,63.725,26.622,0.000,-0.512
'[09:44:37.090 23/06/1995]',0.001,0.002,63.725,26.622,0.000,-0.512
'[09:44:37.092 23/06/1995]',0.001,0.002,63.725,26.622,0.000,-0.512
'[09:44:37.094 23/06/1995]',0.001,0.002,63.725,26.622,0.000,-0.512
'[09:44:37.096 23/06/1995]',0.001,0.002,57.131,24.746,0.000,-0.512
'[09:44:37.098 23/06/1995]',0.001,0.002,57.131,24.746,0.000,-0.512
'[09:44:37.100 23/06/1995]',0.001,0.002,57.131,24.746,0.000,-0.512
'[09:44:37.102 23/06/1995]',0.001,0.002,57.131,24.746,0.000,-0.512
'[09:44:37.104 23/06/1995]',0.001,0.002,41.929,18.540,0.000,-0.512
'[09:44:37.106 23/06/1995]',0.001,0.002,41.929,18.540,0.000,-0.512
'[09:44:37.108 23/06/1995]',0.001,0.002,41.929,18.540,0.000,-0.512
'[09:44:37.110 23/06/1995]',0.001,0.002,41.929,18.540,0.000,-0.512
'[09:44:37.112 23/06/1995]',0.001,0.002,21.946,9.733,0.000,-0.512
