'Time and date','II ','V ','ABP ','PLETH ','RESP '
'[14:34:32.260 26/01/1995]',-0.114,0.008,30.150,0.212,-0.512
'[14:34:32.262 26/01/1995]',-0.114,0.008,30.150,0.212,-0.512
'[14:34:32.264 26/01/1995]',-0.114,0.008,30.150,0.182,-0.512
'[14:34:32.266 26/01/1995]',-0.114,0.008,30.150,0.182,-0.512
'[14:34:32.268 26/01/1995]',-0.114,0.008,30.150,0.182,-0.512
'[14:34:32.270 26/01/1995]',-0.114,0.008,30.150,0.182,-0.512
'[14:34:32.272 26/01/1995]',-0.114,0.008,30.150,0.152,-0.512
'[14:34:32.274 26/01/1995]',-0.100,0.008,30.150,0.152,-0.512
'[14:34:32.276 26/01/1995]',-0.114,0.008,30.150,0.152,-0.512
'[14:34:32.278 26/01/1995]',-0.114,0.008,30.150,0.152,-0.512
'[14:34:32.280 26/01/1995]',-0.114,0.008,30.150,0.121,-0.512
'[14:34:32.282 26/01/1995]',-0.100,0.008,30.150,0.121,-0.512
'[14:34:32.284 26/01/1995]',-0.100,0.008,30.150,0.121,-0.512
'[14:34:32.286 26/01/1995]',-0.100,0.008,30.150,0.121,-0.512
'[14:34:32.288 26/01/1995]',-0.100,0.008,30.150,0.086,-0.512
'[14:34:32.290 26/01/1995]',-0.100,0.008,30.150,0.086,-0.512
'[14:34:32.292 26/01/1995]',-0.100,0.008,30.150,0.086,-0.512
'[14:34:32.294 26/01/1995]',-0.100,0.008,30.150,0.086,-0.512
'[14:34:32.296 26/01/1995]',-0.100,0.008,30.150,0.057,-0.512
'[14:34:32.298 26/01/1995]',-0.100,0.008,30.150,0.057,-0.512
'[14:34:32.300 26/01/1995]',-0.100,0.008,30.150,0.057,-0.512
'[14:34:32.302 26/01/1995]',-0.100,0.008,30.150,0.057,-0.512
'[14:34:32.304 26/01/1995]',-0.100,0.008,30.150,0.029,-0.512
'[14:34:32.306 26/01/1995]',-0.100,0.008,30.150,0.029,-0.512
'[14:34:32.308 26/01/1995]',-0.100,0.001,30.150,0.029,-0.512
'[14:34:32.310 26/01/1995]',-0.100,0.001,30.150,0.029,-0.512
'[14:34:32.312 26/01/1995]',-0.100,0.008,30.150,0.000,-0.512
'[14:34:32.314 26/01/1995]',-0.100,0.001,30.150,0.000,-0.512
'[14:34:32.316 26/01/1995]',-0.100,0.008,30.150,0.000,-0.512
'[14:34:32.318 26/01/1995]',-0.085,0.008,30.150,0.000,-0.512
'[14:34:32.320 26/01/1995]',-0.085,0.008,30.150,-0.028,-0.512
'[14:34:32.322 26/01/1995]',-0.085,0.001,30.150,-0.028,-0.512
'[14:34:32.324 26/01/1995]',-0.085,0.001,30.150,-0.028,-0.512
'[14:34:32.326 26/01/1995]',-0.085,0.001,30.150,-0.028,-0.512
'[14:34:32.328 26/01/1995]',-0.071,0.001,30.651,-0.048,-0.512
'[14:34:32.330 26/01/1995]',-0.071,0.001,30.651,-0.048,-0.512
'[14:34:32.332 26/01/1995]',-0.071,0.001,30.651,-0.048,-0.512
'[14:34:32.334 26/01/1995]',-0.071,0.001,30.651,-0.048,-0.512
'[14:34:32.336 26/01/1995]',-0.071,0.001,33.456,-0.075,-0.512
'[14:34:32.338 26/01/1995]',-0.071,0.001,33.456,-0.075,-0.512
'[14:34:32.340 26/01/1995]',-0.071,0.001,33.456,-0.075,-0.512
'[14:34:32.342 26/01/1995]',-0.071,0.001,33.456,-0.075,-0.512
'[14:34:32.344 26/01/1995]',-0.085,-0.007,40.467,-0.101,-0.512
'[14:34:32.346 26/01/1995]',-0.085,0.001,40.467,-0.101,-0.512
'[14:34:32.348 26/01/1995]',-0.085,0.001,40.467,-0.101,-0.512
'[14:34:32.350 26/01/1995]',-0.100,0.008,40.467,-0.101,-0.512
'[14:34:32.352 26/01/1995]',-0.085,0.008,49.783,-0.129,-0.512
'[14:34:32.354 26/01/1995]',-0.100,0.008,49.783,-0.129,-0.512
'[14:34:32.356 26/01/1995]',-0.085,0.008,49.783,-0.129,-0.512
'[14:34:32.358 26/01/1995]',-0.071,0.008,49.783,-0.129,-0.512
'[14:34:32.360 26/01/1995]',-0.071,0.001,56.795,-0.151,-0.512
'[14:34:32.362 26/01/1995]',-0.071,0.008,56.795,-0.151,-0.512
'[14:34:32.364 26/01/1995]',-0.071,0.008,56.795,-0.151,-0.512
'[14:34:32.366 26/01/1995]',-0.071,0.008,56.795,-0.151,-0.512
'[14:34:32.368 26/01/1995]',-0.071,0.008,59.700,-0.176,-0.512
'[14:34:32.370 26/01/1995]',-0.071,0.008,59.700,-0.176,-0.512
'[14:34:32.372 26/01/1995]',-0.071,0.001,59.700,-0.176,-0.512
'[14:34:32.374 26/01/1995]',-0.071,0.008,59.700,-0.176,-0.512
'[14:34:32.376 26/01/1995]',-0.071,0.008,60.100,-0.199,-0.512
'[14:34:32.378 26/01/1995]',-0.071,0.008,60.100,-0.199,-0.512
'[14:34:32.380 26/01/1995]',-0.071,0.008,60.100,-0.199,-0.512
'[14:34:32.382 26/01/1995]',-0.071,0.008,60.100,-0.199,-0.512
'[14:34:32.384 26/01/1995]',-0.071,0.008,60.100,-0.224,-0.512
'[14:34:32.386 26/01/1995]',-0.071,0.008,60.100,-0.224,-0.512
'[14:34:32.388 26/01/1995]',-0.071,0.001,60.100,-0.224,-0.512
'[14:34:32.390 26/01/1995]',-0.071,0.001,60.100,-0.224,-0.512
'[14:34:32.392 26/01/1995]',-0.071,0.008,60.100,-0.244,-0.512
'[14:34:32.394 26/01/1995]',-0.071,0.008,60.100,-0.244,-0.512
'[14:34:32.396 26/01/1995]',-0.071,0.008,60.100,-0.244,-0.512
'[14:34:32.398 26/01/1995]',-0.071,0.008,60.100,-0.244,-0.512
'[14:34:32.400 26/01/1995]',-0.071,0.008,60.100,-0.270,-0.447
'[14:34:32.402 26/01/1995]',-0.071,0.008,60.100,-0.270,-0.447
'[14:34:32.404 26/01/1995]',0.001,0.069,60.100,-0.270,-0.447
'[14:34:32.406 26/01/1995]',0.361,0.449,60.100,-0.270,-0.447
'[14:34:32.408 26/01/1995]',0.606,0.685,60.100,-0.290,-0.390
'[14:34:32.410 26/01/1995]',0.735,0.710,60.100,-0.290,-0.390
'[14:34:32.412 26/01/1995]',0.821,0.710,60.100,-0.290,-0.390
'[14:34:32.414 26/01/1995]',0.850,0.710,60.100,-0.290,-0.390
'[14:34:32.416 26/01/1995]',0.879,0.710,60.100,-0.312,-0.324
'[14:34:32.418 26/01/1995]',0.893,0.710,60.100,-0.312,-0.324
'[14:34:32.420 26/01/1995]',0.893,0.710,60.100,-0.312,-0.324
'[14:34:32.422 26/01/1995]',0.893,0.710,60.100,-0.312,-0.324
'[14:34:32.424 26/01/1995]',0.893,0.710,60.100,-0.333,-0.259
'[14:34:32.426 26/01/1995]',0.893,0.710,60.100,-0.333,-0.259
'[14:34:32.428 26/01/1995]',0.893,0.710,60.100,-0.333,-0.259
'[14:34:32.430 26/01/1995]',0.879,0.710,60.100,-0.333,-0.259
'[14:34:32.432 26/01/1995]',0.879,0.710,60.100,-0.353,-0.201
'[14:34:32.434 26/01/1995]',0.879,0.710,60.100,-0.353,-0.201
'[14:34:32.436 26/01/1995]',0.879,0.710,60.100,-0.353,-0.201
'[14:34:32.438 26/01/1995]',0.864,0.710,60.100,-0.353,-0.201
'[14:34:32.440 26/01/1995]',0.850,0.710,60.100,-0.371,-0.136
'[14:34:32.442 26/01/1995]',0.850,0.710,60.100,-0.371,-0.136
'[14:34:32.444 26/01/1995]',0.850,0.710,60.100,-0.371,-0.136
'[14:34:32.446 26/01/1995]',0.850,0.710,60.100,-0.371,-0.136
'[14:34:32.448 26/01/1995]',0.835,0.710,60.100,-0.392,-0.070
'[14:34:32.450 26/01/1995]',0.835,0.710,60.100,-0.392,-0.070
'[14:34:32.452 26/01/1995]',0.835,0.710,60.100,-0.392,-0.070
'[14:34:32.454 26/01/1995]',0.835,0.710,60.100,-0.392,-0.070
'[14:34:32.456 26/01/1995]',0.821,0.710,60.100,-0.407,-0.004
'[14:34:32.458 26/01/1995]',0.821,0.710,60.100,-0.407,-0.004
'[14:34:32.460 26/01/1995]',0.821,0.710,60.100,-0.407,-0.004
'[14:34:32.462 26/01/1995]',0.821,0.710,60.100,-0.407,-0.004
'[14:34:32.464 26/01/1995]',0.807,0.710,60.100,-0.425,0.052
'[14:34:32.466 26/01/1995]',0.807,0.710,60.100,-0.425,0.052
'[14:34:32.468 26/01/1995]',0.793,0.710,60.100,-0.425,0.052
'[14:34:32.470 26/01/1995]',0.793,0.710,60.100,-0.425,0.052
'[14:34:32.472 26/01/1995]',0.793,0.710,60.100,-0.442,0.118
'[14:34:32.474 26/01/1995]',0.793,0.710,60.100,-0.442,0.118
'[14:34:32.476 26/01/1995]',0.778,0.710,60.100,-0.442,0.118
'[14:34:32.478 26/01/1995]',0.778,0.710,60.100,-0.442,0.118
'[14:34:32.480 26/01/1995]',0.778,0.710,60.100,-0.453,0.183
'[14:34:32.482 26/01/1995]',0.764,0.710,60.100,-0.453,0.183
'[14:34:32.484 26/01/1995]',0.764,0.710,60.100,-0.453,0.183
'[14:34:32.486 26/01/1995]',0.764,0.710,60.100,-0.453,0.183
'[14:34:32.488 26/01/1995]',0.764,0.710,60.100,-0.469,0.241
'[14:34:32.490 26/01/1995]',0.749,0.710,60.100,-0.469,0.241
'[14:34:32.492 26/01/1995]',0.749,0.710,60.100,-0.469,0.241
'[14:34:32.494 26/01/1995]',0.749,0.710,60.100,-0.469,0.241
'[14:34:32.496 26/01/1995]',0.735,0.710,60.100,-0.480,0.306
'[14:34:32.498 26/01/1995]',0.735,0.710,60.100,-0.480,0.306
'[14:34:32.500 26/01/1995]',0.735,0.710,60.100,-0.480,0.306
'[14:34:32.502 26/01/1995]',0.720,0.710,60.100,-0.480,0.306
'[14:34:32.504 26/01/1995]',0.720,0.710,60.100,-0.496,0.241
'[14:34:32.506 26/01/1995]',0.720,0.710,60.100,-0.496,0.241
'[14:34:32.508 26/01/1995]',0.720,0.710,60.100,-0.496,0.241
'[14:34:32.510 26/01/1995]',0.720,0.710,60.100,-0.496,0.241
'[14:34:32.512 26/01/1995]',0.706,0.710,60.100,-0.505,0.183
'[14:34:32.514 26/01/1995]',0.706,0.710,60.100,-0.505,0.183
'[14:34:32.516 26/01/1995]',0.706,0.710,60.100,-0.505,0.183
'[14:34:32.518 26/01/1995]',0.706,0.710,60.100,-0.505,0.183
'[14:34:32.520 26/01/1995]',0.692,0.710,60.100,-0.516,0.118
'[14:34:32.522 26/01/1995]',0.692,0.710,60.100,-0.516,0.118
'[14:34:32.524 26/01/1995]',0.692,0.710,60.100,-0.516,0.118
'[14:34:32.526 26/01/1995]',0.692,0.710,60.100,-0.516,0.118
'[14:34:32.528 26/01/1995]',0.692,0.710,60.100,-0.525,0.052
'[14:34:32.530 26/01/1995]',0.677,0.710,60.100,-0.525,0.052
'[14:34:32.532 26/01/1995]',0.663,0.710,60.100,-0.525,0.052
'[14:34:32.534 26/01/1995]',0.663,0.710,60.100,-0.525,0.052
'[14:34:32.536 26/01/1995]',0.663,0.710,60.100,-0.534,-0.004
'[14:34:32.538 26/01/1995]',0.663,0.708,60.100,-0.534,-0.004
'[14:34:32.540 26/01/1995]',0.663,0.700,60.100,-0.534,-0.004
'[14:34:32.542 26/01/1995]',0.663,0.700,60.100,-0.534,-0.004
'[14:34:32.544 26/01/1995]',0.648,0.700,60.100,-0.541,-0.070
'[14:34:32.546 26/01/1995]',0.648,0.692,60.100,-0.541,-0.070
'[14:34:32.548 26/01/1995]',0.648,0.692,60.100,-0.541,-0.070
'[14:34:32.550 26/01/1995]',0.648,0.685,60.100,-0.541,-0.070
'[14:34:32.552 26/01/1995]',0.648,0.677,61.102,-0.548,-0.136
'[14:34:32.554 26/01/1995]',0.648,0.677,61.102,-0.548,-0.136
'[14:34:32.556 26/01/1995]',0.634,0.677,61.102,-0.548,-0.136
'[14:34:32.558 26/01/1995]',0.619,0.670,61.102,-0.548,-0.136
'[14:34:32.560 26/01/1995]',0.619,0.670,66.611,-0.550,-0.201
'[14:34:32.562 26/01/1995]',0.619,0.662,66.611,-0.550,-0.201
'[14:34:32.564 26/01/1995]',0.619,0.662,66.611,-0.550,-0.201
'[14:34:32.566 26/01/1995]',0.619,0.662,66.611,-0.550,-0.201
'[14:34:32.568 26/01/1995]',0.606,0.654,80.634,-0.548,-0.259
'[14:34:32.570 26/01/1995]',0.606,0.654,80.634,-0.548,-0.259
'[14:34:32.572 26/01/1995]',0.606,0.647,80.634,-0.548,-0.259
'[14:34:32.574 26/01/1995]',0.606,0.647,80.634,-0.548,-0.259
'[14:34:32.576 26/01/1995]',0.606,0.647,99.366,-0.541,-0.324
'[14:34:32.578 26/01/1995]',0.606,0.632,99.366,-0.541,-0.324
'[14:34:32.580 26/01/1995]',0.591,0.632,99.366,-0.541,-0.324
'[14:34:32.582 26/01/1995]',0.591,0.624,99.366,-0.541,-0.324
'[14:34:32.584 26/01/1995]',0.577,0.624,113.489,-0.527,-0.390
'[14:34:32.586 26/01/1995]',0.577,0.617,113.489,-0.527,-0.390
'[14:34:32.588 26/01/1995]',0.577,0.617,113.489,-0.527,-0.390
'[14:34:32.590 26/01/1995]',0.577,0.617,113.489,-0.527,-0.390
'[14:34:32.592 26/01/1995]',0.577,0.617,119.099,-0.503,-0.447
'[14:34:32.594 26/01/1995]',0.562,0.609,119.099,-0.503,-0.447
'[14:34:32.596 26/01/1995]',0.562,0.601,119.099,-0.503,-0.447
'[14:34:32.598 26/01/1995]',0.562,0.601,119.099,-0.503,-0.447
'[14:34:32.600 26/01/1995]',0.562,0.601,120.000,-0.473,-0.512
'[14:34:32.602 26/01/1995]',0.562,0.594,120.000,-0.473,-0.512
'[14:34:32.604 26/01/1995]',0.562,0.594,120.000,-0.473,-0.512
'[14:34:32.606 26/01/1995]',0.562,0.586,120.000,-0.473,-0.512
'[14:34:32.608 26/01/1995]',0.548,0.586,120.100,-0.437,-0.447
'[14:34:32.610 26/01/1995]',0.548,0.586,120.100,-0.437,-0.447
'[14:34:32.612 26/01/1995]',0.548,0.586,120.100,-0.437,-0.447
'[14:34:32.614 26/01/1995]',0.548,0.571,120.100,-0.437,-0.447
'[14:34:32.616 26/01/1995]',0.548,0.578,120.100,-0.392,-0.390
'[14:34:32.618 26/01/1995]',0.533,0.571,120.100,-0.392,-0.390
'[14:34:32.620 26/01/1995]',0.533,0.571,120.100,-0.392,-0.390
'[14:34:32.622 26/01/1995]',0.533,0.563,120.100,-0.392,-0.390
'[14:34:32.624 26/01/1995]',0.519,0.563,120.100,-0.342,-0.324
'[14:34:32.626 26/01/1995]',0.519,0.563,120.100,-0.342,-0.324
'[14:34:32.628 26/01/1995]',0.519,0.555,120.100,-0.342,-0.324
'[14:34:32.630 26/01/1995]',0.519,0.555,120.100,-0.342,-0.324
'[14:34:32.632 26/01/1995]',0.519,0.548,120.100,-0.283,-0.259
'[14:34:32.634 26/01/1995]',0.519,0.548,120.100,-0.283,-0.259
'[14:34:32.636 26/01/1995]',0.519,0.548,120.100,-0.283,-0.259
'[14:34:32.638 26/01/1995]',0.505,0.548,120.100,-0.283,-0.259
'[14:34:32.640 26/01/1995]',0.505,0.548,120.100,-0.227,-0.201
'[14:34:32.642 26/01/1995]',0.505,0.541,120.100,-0.227,-0.201
'[14:34:32.644 26/01/1995]',0.505,0.533,120.100,-0.227,-0.201
'[14:34:32.646 26/01/1995]',0.505,0.533,120.100,-0.227,-0.201
'[14:34:32.648 26/01/1995]',0.505,0.533,120.100,-0.168,-0.136
'[14:34:32.650 26/01/1995]',0.490,0.525,120.100,-0.168,-0.136
'[14:34:32.652 26/01/1995]',0.490,0.525,120.100,-0.168,-0.136
'[14:34:32.654 26/01/1995]',0.476,0.525,120.100,-0.168,-0.136
'[14:34:32.656 26/01/1995]',0.476,0.518,120.100,-0.104,-0.070
'[14:34:32.658 26/01/1995]',0.476,0.518,120.100,-0.104,-0.070
'[14:34:32.660 26/01/1995]',0.476,0.502,120.100,-0.104,-0.070
'[14:34:32.662 26/01/1995]',0.476,0.518,120.100,-0.104,-0.070
'[14:34:32.664 26/01/1995]',0.476,0.502,120.100,-0.045,-0.004
'[14:34:32.666 26/01/1995]',0.461,0.502,120.100,-0.045,-0.004
'[14:34:32.668 26/01/1995]',0.461,0.495,120.100,-0.045,-0.004
'[14:34:32.670 26/01/1995]',0.461,0.495,120.100,-0.045,-0.004
'[14:34:32.672 26/01/1995]',0.461,0.495,120.100,0.014,0.052
'[14:34:32.674 26/01/1995]',0.461,0.487,120.100,0.014,0.052
'[14:34:32.676 26/01/1995]',0.461,0.487,120.100,0.014,0.052
'[14:34:32.678 26/01/1995]',0.461,0.487,120.100,0.014,0.052
'[14:34:32.680 26/01/1995]',0.447,0.487,120.100,0.070,0.118
'[14:34:32.682 26/01/1995]',0.447,0.487,120.100,0.070,0.118
'[14:34:32.684 26/01/1995]',0.447,0.480,120.100,0.070,0.118
'[14:34:32.686 26/01/1995]',0.447,0.480,120.100,0.070,0.118
'[14:34:32.688 26/01/1995]',0.432,0.472,120.100,0.127,0.183
'[14:34:32.690 26/01/1995]',0.447,0.472,120.100,0.127,0.183
'[14:34:32.692 26/01/1995]',0.390,0.419,120.100,0.127,0.183
'[14:34:32.694 26/01/1995]',0.015,0.031,120.100,0.127,0.183
'[14:34:32.696 26/01/1995]',-0.229,-0.197,120.100,0.177,0.241
'[14:34:32.698 26/01/1995]',-0.373,-0.342,120.100,0.177,0.241
'[14:34:32.700 26/01/1995]',-0.445,-0.418,120.100,0.177,0.241
'[14:34:32.702 26/01/1995]',-0.488,-0.456,120.100,0.177,0.241
'[14:34:32.704 26/01/1995]',-0.517,-0.471,120.100,0.225,0.306
'[14:34:32.706 26/01/1995]',-0.531,-0.486,120.100,0.225,0.306
'[14:34:32.708 26/01/1995]',-0.546,-0.494,120.100,0.225,0.306
'[14:34:32.710 26/01/1995]',-0.546,-0.494,120.100,0.225,0.306
'[14:34:32.712 26/01/1995]',-0.546,-0.494,120.100,0.272,0.241
'[14:34:32.714 26/01/1995]',-0.546,-0.494,120.100,0.272,0.241
'[14:34:32.716 26/01/1995]',-0.546,-0.486,120.100,0.272,0.241
'[14:34:32.718 26/01/1995]',-0.546,-0.486,120.100,0.272,0.241
'[14:34:32.720 26/01/1995]',-0.531,-0.486,120.100,0.313,0.183
'[14:34:32.722 26/01/1995]',-0.531,-0.486,120.100,0.313,0.183
'[14:34:32.724 26/01/1995]',-0.517,-0.486,120.100,0.313,0.183
'[14:34:32.726 26/01/1995]',-0.531,-0.486,120.100,0.313,0.183
'[14:34:32.728 26/01/1995]',-0.517,-0.479,120.100,0.351,0.118
'[14:34:32.730 26/01/1995]',-0.517,-0.479,120.100,0.351,0.118
'[14:34:32.732 26/01/1995]',-0.517,-0.471,120.100,0.351,0.118
'[14:34:32.734 26/01/1995]',-0.517,-0.471,120.100,0.351,0.118
'[14:34:32.736 26/01/1995]',-0.503,-0.471,120.100,0.390,0.052
'[14:34:32.738 26/01/1995]',-0.503,-0.463,120.100,0.390,0.052
'[14:34:32.740 26/01/1995]',-0.503,-0.463,120.100,0.390,0.052
'[14:34:32.742 26/01/1995]',-0.503,-0.456,120.100,0.390,0.052
'[14:34:32.744 26/01/1995]',-0.503,-0.456,120.100,0.421,-0.004
'[14:34:32.746 26/01/1995]',-0.503,-0.456,120.100,0.421,-0.004
'[14:34:32.748 26/01/1995]',-0.503,-0.456,120.100,0.421,-0.004
'[14:34:32.750 26/01/1995]',-0.503,-0.456,120.100,0.421,-0.004
'[14:34:32.752 26/01/1995]',-0.488,-0.456,120.100,0.449,-0.070
'[14:34:32.754 26/01/1995]',-0.488,-0.448,120.100,0.449,-0.070
'[14:34:32.756 26/01/1995]',-0.488,-0.448,120.100,0.449,-0.070
'[14:34:32.758 26/01/1995]',-0.488,-0.440,120.100,0.449,-0.070
'[14:34:32.760 26/01/1995]',-0.474,-0.440,120.100,0.471,-0.136
'[14:34:32.762 26/01/1995]',-0.474,-0.440,120.100,0.471,-0.136
'[14:34:32.764 26/01/1995]',-0.474,-0.433,120.100,0.471,-0.136
'[14:34:32.766 26/01/1995]',-0.474,-0.433,120.100,0.471,-0.136
'[14:34:32.768 26/01/1995]',-0.474,-0.433,120.100,0.489,-0.201
'[14:34:32.770 26/01/1995]',-0.474,-0.433,120.100,0.489,-0.201
'[14:34:32.772 26/01/1995]',-0.474,-0.433,120.100,0.489,-0.201
'[14:34:32.774 26/01/1995]',-0.474,-0.425,120.100,0.489,-0.201
'[14:34:32.776 26/01/1995]',-0.459,-0.425,121.002,0.505,-0.259
'[14:34:32.778 26/01/1995]',-0.459,-0.418,121.002,0.505,-0.259
'[14:34:32.780 26/01/1995]',-0.459,-0.418,121.002,0.505,-0.259
'[14:34:32.782 26/01/1995]',-0.459,-0.418,121.002,0.505,-0.259
'[14:34:32.784 26/01/1995]',-0.445,-0.418,126.611,0.519,-0.324
'[14:34:32.786 26/01/1995]',-0.445,-0.418,126.611,0.519,-0.324
'[14:34:32.788 26/01/1995]',-0.445,-0.410,126.611,0.519,-0.324
'[14:34:32.790 26/01/1995]',-0.445,-0.410,126.611,0.519,-0.324
'[14:34:32.792 26/01/1995]',-0.445,-0.410,140.735,0.526,-0.390
'[14:34:32.794 26/01/1995]',-0.430,-0.403,140.735,0.526,-0.390
'[14:34:32.796 26/01/1995]',-0.430,-0.403,140.735,0.526,-0.390
'[14:34:32.798 26/01/1995]',-0.430,-0.403,140.735,0.526,-0.390
'[14:34:32.800 26/01/1995]',-0.430,-0.403,159.466,0.526,-0.447
'[14:34:32.802 26/01/1995]',-0.430,-0.403,159.466,0.526,-0.447
'[14:34:32.804 26/01/1995]',-0.430,-0.395,159.466,0.526,-0.447
'[14:34:32.806 26/01/1995]',-0.430,-0.395,159.466,0.526,-0.447
'[14:34:32.808 26/01/1995]',-0.430,-0.395,173.589,0.526,-0.512
'[14:34:32.810 26/01/1995]',-0.416,-0.387,173.589,0.526,-0.512
'[14:34:32.812 26/01/1995]',-0.416,-0.387,173.589,0.526,-0.512
'[14:34:32.814 26/01/1995]',-0.416,-0.387,173.589,0.526,-0.512
'[14:34:32.816 26/01/1995]',-0.416,-0.372,179.199,0.519,-0.512
'[14:34:32.818 26/01/1995]',-0.416,-0.372,179.199,0.519,-0.512
'[14:34:32.820 26/01/1995]',-0.416,-0.372,179.199,0.519,-0.512
'[14:34:32.822 26/01/1995]',-0.416,-0.372,179.199,0.519,-0.512
'[14:34:32.824 26/01/1995]',-0.416,-0.372,180.100,0.510,-0.512
'[14:34:32.826 26/01/1995]',-0.402,-0.372,180.100,0.510,-0.512
'[14:34:32.828 26/01/1995]',-0.402,-0.364,180.100,0.510,-0.512
'[14:34:32.830 26/01/1995]',-0.388,-0.364,180.100,0.510,-0.512
'[14:34:32.832 26/01/1995]',-0.402,-0.357,180.200,0.498,-0.512
'[14:34:32.834 26/01/1995]',-0.388,-0.357,180.200,0.498,-0.512
'[14:34:32.836 26/01/1995]',-0.388,-0.357,180.200,0.498,-0.512
'[14:34:32.838 26/01/1995]',-0.388,-0.357,180.200,0.498,-0.512
'[14:34:32.840 26/01/1995]',-0.388,-0.357,180.200,0.485,-0.512
'[14:34:32.842 26/01/1995]',-0.388,-0.357,180.200,0.485,-0.512
'[14:34:32.844 26/01/1995]',-0.388,-0.357,180.200,0.485,-0.512
'[14:34:32.846 26/01/1995]',-0.388,-0.349,180.200,0.485,-0.512
'[14:34:32.848 26/01/1995]',-0.388,-0.349,180.200,0.465,-0.512
'[14:34:32.850 26/01/1995]',-0.388,-0.349,180.200,0.465,-0.512
'[14:34:32.852 26/01/1995]',-0.373,-0.342,180.200,0.465,-0.512
'[14:34:32.854 26/01/1995]',-0.373,-0.342,180.200,0.465,-0.512
'[14:34:32.856 26/01/1995]',-0.373,-0.342,180.200,0.442,-0.512
'[14:34:32.858 26/01/1995]',-0.373,-0.334,180.200,0.442,-0.512
'[14:34:32.860 26/01/1995]',-0.373,-0.342,180.200,0.442,-0.512
'[14:34:32.862 26/01/1995]',-0.373,-0.342,180.200,0.442,-0.512
'[14:34:32.864 26/01/1995]',-0.373,-0.334,180.200,0.410,-0.512
'[14:34:32.866 26/01/1995]',-0.373,-0.334,180.200,0.410,-0.512
'[14:34:32.868 26/01/1995]',-0.373,-0.334,180.200,0.410,-0.512
'[14:34:32.870 26/01/1995]',-0.359,-0.334,180.200,0.410,-0.512
'[14:34:32.872 26/01/1995]',-0.359,-0.326,180.200,0.386,-0.512
'[14:34:32.874 26/01/1995]',-0.344,-0.326,180.200,0.386,-0.512
'[14:34:32.876 26/01/1995]',-0.359,-0.319,180.200,0.386,-0.512
'[14:34:32.878 26/01/1995]',-0.344,-0.319,180.200,0.386,-0.512
'[14:34:32.880 26/01/1995]',-0.344,-0.319,180.200,0.356,-0.512
'[14:34:32.882 26/01/1995]',-0.344,-0.319,180.200,0.356,-0.512
'[14:34:32.884 26/01/1995]',-0.344,-0.319,180.200,0.356,-0.512
'[14:34:32.886 26/01/1995]',-0.344,-0.319,180.200,0.356,-0.512
'[14:34:32.888 26/01/1995]',-0.344,-0.319,180.200,0.324,-0.512
'[14:34:32.890 26/01/1995]',-0.344,-0.311,180.200,0.324,-0.512
'[14:34:32.892 26/01/1995]',-0.344,-0.311,180.200,0.324,-0.512
'[14:34:32.894 26/01/1995]',-0.330,-0.311,180.200,0.324,-0.512
'[14:34:32.896 26/01/1995]',-0.330,-0.304,180.200,0.292,-0.512
'[14:34:32.898 26/01/1995]',-0.330,-0.304,180.200,0.292,-0.512
'[14:34:32.900 26/01/1995]',-0.330,-0.304,180.200,0.292,-0.512
'[14:34:32.902 26/01/1995]',-0.330,-0.304,180.200,0.292,-0.512
'[14:34:32.904 26/01/1995]',-0.330,-0.304,180.200,0.261,-0.512
'[14:34:32.906 26/01/1995]',-0.330,-0.304,180.200,0.261,-0.512
'[14:34:32.908 26/01/1995]',-0.330,-0.304,180.200,0.261,-0.512
'[14:34:32.910 26/01/1995]',-0.330,-0.304,180.200,0.261,-0.512
'[14:34:32.912 26/01/1995]',-0.330,-0.304,180.200,0.227,-0.512
'[14:34:32.914 26/01/1995]',-0.330,-0.296,180.200,0.227,-0.512
'[14:34:32.916 26/01/1995]',-0.330,-0.296,180.200,0.227,-0.512
'[14:34:32.918 26/01/1995]',-0.330,-0.288,180.200,0.227,-0.512
'[14:34:32.920 26/01/1995]',-0.316,-0.288,180.200,0.193,-0.512
'[14:34:32.922 26/01/1995]',-0.316,-0.288,180.200,0.193,-0.512
'[14:34:32.924 26/01/1995]',-0.316,-0.288,180.200,0.193,-0.512
'[14:34:32.926 26/01/1995]',-0.301,-0.288,180.200,0.193,-0.512
'[14:34:32.928 26/01/1995]',-0.301,-0.288,180.200,0.164,-0.512
'[14:34:32.930 26/01/1995]',-0.301,-0.281,180.200,0.164,-0.512
'[14:34:32.932 26/01/1995]',-0.301,-0.281,180.200,0.164,-0.512
'[14:34:32.934 26/01/1995]',-0.301,-0.288,180.200,0.164,-0.512
'[14:34:32.936 26/01/1995]',-0.301,-0.281,180.200,0.130,-0.512
'[14:34:32.938 26/01/1995]',-0.301,-0.281,180.200,0.130,-0.512
'[14:34:32.940 26/01/1995]',-0.301,-0.273,180.200,0.130,-0.512
'[14:34:32.942 26/01/1995]',-0.301,-0.273,180.200,0.130,-0.512
'[14:34:32.944 26/01/1995]',-0.301,-0.273,180.200,0.100,-0.512
'[14:34:32.946 26/01/1995]',-0.301,-0.273,180.200,0.100,-0.512
'[14:34:32.948 26/01/1995]',-0.287,-0.273,180.200,0.100,-0.512
'[14:34:32.950 26/01/1995]',-0.301,-0.266,180.200,0.100,-0.512
'[14:34:32.952 26/01/1995]',-0.287,-0.266,180.200,0.070,-0.512
